onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0000	0.965	0.509	IniFF	5	n/a	func/f086.bmp
0.6380	0.0	n/a	btnL	n/a	0.638	n/a
3.2740	0.818	0.547	ImmFF	6	n/a	func/f086.bmp
3.9050	0.0	n/a	btnR	n/a	0.631	n/a
6.3810	0.931	0.423	IniUF	13	n/a	func/u094.bmp
6.9570	0.0	n/a	btnL	n/a	0.576	n/a
9.5040	0.836	0.432	ImmUF	14	n/a	func/u094.bmp
10.0090	0.0	n/a	btnL	n/a	0.505	n/a
12.6280	0.86	0.526	IniSF	17	n/a	func/s086.bmp
13.3680	0.0	n/a	btnR	n/a	0.74	n/a
15.8010	0.993	0.537	IniFF	5	n/a	func/f082.bmp
16.5050	0.0	n/a	btnL	n/a	0.704	n/a
19.0090	0.946	0.447	IniSF	17	n/a	func/s093.bmp
19.5040	0.0	n/a	btnL	n/a	0.495	n/a
22.2160	0.96	0.49	ImmSF	18	n/a	func/s093.bmp
23.0420	0.0	n/a	btnR	n/a	0.826	n/a
25.5230	0.933	0.58	IniFF	5	n/a	func/f093.bmp
26.1930	0.0	n/a	btnL	n/a	0.67	n/a
48.7080	0.994	0.477	IniFF	5	n/a	func/f087.bmp
49.4630	0.0	n/a	btnR	n/a	0.755	n/a
51.9650	0.817	0.487	ImmFF	6	n/a	func/f087.bmp
52.5570	0.0	n/a	btnR	n/a	0.592	n/a
55.0720	0.99	0.52	IniSF	17	n/a	func/s084.bmp
55.7380	0.0	n/a	btnL	n/a	0.666	n/a
58.2790	0.876	0.447	DelSF	19	n/a	func/s086.bmp
59.3140	0.0	n/a	btnR	n/a	1.035	n/a
61.4860	0.933	0.559	IniSF	17	n/a	func/s091.bmp
62.1780	0.0	n/a	btnL	n/a	0.692	n/a
64.6760	0.955	0.491	ImmSF	18	n/a	func/s091.bmp
65.4320	0.0	n/a	btnL	n/a	0.756	n/a
67.8500	0.872	0.45	DelFF	7	n/a	func/f082.bmp
68.6540	0.0	n/a	btnL	n/a	0.804	n/a
71.0400	0.911	0.537	IniSF	17	n/a	func/s090.bmp
71.8590	0.0	n/a	btnR	n/a	0.819	n/a
74.1310	0.806	0.416	ImmSF	18	n/a	func/s090.bmp
74.8120	0.0	n/a	btnR	n/a	0.681	n/a
77.1540	0.86	0.448	IniUF	13	n/a	func/u096.bmp
77.8250	0.0	n/a	btnL	n/a	0.671	n/a
80.3610	0.879	0.576	DelFF	7	n/a	func/f093.bmp
81.1240	0.0	n/a	btnL	n/a	0.763	n/a
83.4180	0.97	0.413	IniFF	5	n/a	func/f088.bmp
84.1390	0.0	n/a	btnR	n/a	0.721	n/a
86.6920	0.823	0.534	IniUF	13	n/a	func/u089.bmp
87.3710	0.0	n/a	btnR	n/a	0.679	n/a
89.8660	0.983	0.572	DelSF	19	n/a	func/s084.bmp
90.5000	0.0	n/a	btnL	n/a	0.634	n/a
93.0230	0.842	0.412	IniFF	5	n/a	func/f084.bmp
