onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
224.53	0.958	0.492	IniSF	17	7.0	0.896	func/s115.bmp
227.888	0.997	0.569	IniSF	17	7.0	1.077	func/s114.bmp
231.179	0.976	0.534	ImmSF	18	7.0	1.038	func/s114.bmp
234.435	0.827	0.507	DelFF	7	4.0	1.451	func/f128.bmp
237.475	0.87	0.44	IniSF	17	4.0	0.989	func/s130.bmp
240.683	0.84	0.576	ImmSF	18	4.0	1.36	func/s130.bmp
243.806	0.881	0.506	DelUF	15		0.0	func/u121.bmp
247.013	0.945	0.554	IniSF	17	4.0	2.276	func/s119.bmp
250.17	0.812	0.437	ImmSF	18	4.0	1.733	func/s119.bmp
253.21	0.8	0.459	DelFF	7	7.0	0.666	func/f129.bmp
256.217	0.999	0.443	IniUF	13	7.0	1.107	func/u126.bmp
259.474	0.934	0.498	ImmUF	14	7.0	0.969	func/u126.bmp
262.664	0.837	0.495	DelSF	19	7.0	1.3	func/s128.bmp
265.872	0.86	0.589	IniSF	17	7.0	0.92	func/s123.bmp
269.062	0.875	0.556	DelSF	19	7.0	1.0	func/s115.bmp
292.297	0.815	0.58	IniSF	17	7.0	1.419	func/s121.bmp
295.353	0.808	0.473	IniUF	13	4.0	1.473	func/u124.bmp
298.36	0.976	0.425	IniUF	13	4.0	1.04	func/u125.bmp
301.701	0.819	0.595	ImmUF	14	4.0	1.287	func/u125.bmp
304.841	0.924	0.556	IniFF	5	4.0	1.289	func/f127.bmp
308.048	0.804	0.507	IniFF	5	7.0	0.951	func/f123.bmp
311.138	0.878	0.502	DelSF	19	7.0	0.947	func/s123.bmp
314.362	0.942	0.581	IniFF	5	7.0	1.73	func/f118.bmp
317.636	0.948	0.566	DelSF	19	7.0	1.48	func/s121.bmp
320.943	0.919	0.589	IniSF	17	7.0	1.235	func/s129.bmp
324.067	0.834	0.436	ImmSF	18	7.0	1.068	func/s129.bmp
327.124	0.953	0.463	DelUF	15	4.0	1.139	func/u124.bmp
330.348	0.832	0.503	IniUF	13	4.0	0.985	func/u128.bmp
333.388	0.97	0.436	ImmUF	14	4.0	0.906	func/u128.bmp
336.712	0.808	0.599	IniFF	5	4.0	1.147	func/f119.bmp
339.802	0.927	0.516	ImmFF	6	4.0	0.98	func/f119.bmp
343.026	0.988	0.529	DelFF	7	4.0	0.961	func/f127.bmp
346.333	0.984	0.539	IniUF	13	4.0	0.926	func/u119.bmp
349.507	0.945	0.43	ImmUF	14	4.0	0.834	func/u119.bmp
352.63	0.994	0.403	DelFF	7	7.0	0.68	func/f123.bmp
375.848	0.815	0.447	IniSF	17	7.0	1.636	func/s126.bmp
378.872	0.818	0.435	ImmSF	18	7.0	1.561	func/s126.bmp
381.912	0.911	0.46	DelFF	7	4.0	1.231	func/f118.bmp
385.069	0.848	0.475	IniUF	13	7.0	1.247	func/u130.bmp
388.092	0.816	0.414	ImmUF	14	7.0	0.753	func/u130.bmp
391.232	0.976	0.558	IniUF	13	7.0	1.178	func/u116.bmp
394.473	0.859	0.485	IniFF	5	4.0	1.231	func/f121.bmp
