onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.921	0.428	IniFF	5	7.0	1.28	func/f112.bmp
3.107	0.81	0.414	IniUF	13	7.0	0.963	func/u106.bmp
6.264	0.969	0.478	ImmUF	14	7.0	0.913	func/u106.bmp
9.538	0.928	0.539	IniSF	17	4.0	2.0	func/s104.bmp
12.645	0.818	0.413	IniFF	5	7.0	1.043	func/f108.bmp
15.802	0.806	0.579	ImmFF	6	7.0	0.959	func/f108.bmp
18.976	0.841	0.6	IniUF	13	7.0	0.798	func/u109.bmp
22.066	0.87	0.469	ImmUF	14	7.0	0.973	func/u109.bmp
25.256	0.816	0.542	IniSF	17	4.0	1.216	func/s106.bmp
28.38	0.953	0.55	DelFF	7	4.0	1.645	func/f112.bmp
51.564	0.939	0.45	IniFF	5	4.0	1.2	func/f100.bmp
54.755	0.993	0.479	IniUF	13	4.0	1.111	func/u113.bmp
57.995	0.878	0.48	DelSF	19	4.0	1.238	func/s104.bmp
61.186	0.96	0.547	IniSF	17	4.0	1.337	func/s102.bmp
64.426	0.886	0.506	IniFF	5	4.0	1.221	func/f104.bmp
67.5	0.811	0.421	ImmFF	6	4.0	1.048	func/f104.bmp
70.523	0.943	0.444	IniUF	13	7.0	1.367	func/u098.bmp
73.797	0.872	0.566	DelSF	19	4.0	1.294	func/s106.bmp
76.904	0.81	0.462	IniSF	17	4.0	1.25	func/s099.bmp
79.961	0.935	0.483	DelFF	7	4.0	1.068	func/f100.bmp
83.218	0.89	0.564	IniSF	17	4.0	1.463	func/s103.bmp
86.325	0.935	0.44	ImmSF	18	4.0	1.022	func/s103.bmp
89.565	0.876	0.546	DelUF	15	4.0	1.08	func/u113.bmp
92.722	0.986	0.514	IniSF	17	7.0	1.065	func/s108.bmp
96.013	0.829	0.548	ImmSF	18	7.0	0.924	func/s108.bmp
99.186	0.821	0.583	DelSF	19	7.0	1.185	func/s102.bmp
102.26	0.959	0.478	IniFF	5	7.0	1.255	func/f111.bmp
105.4	0.965	0.409	ImmFF	6	7.0	0.953	func/f111.bmp
128.718	0.958	0.571	IniFF	5	7.0	0.715	func/f110.bmp
131.926	0.816	0.482	ImmFF	6	7.0	1.019	func/f110.bmp
135.082	1.0	0.581	DelUF	15	7.0	1.068	func/u098.bmp
138.407	0.815	0.56	IniUF	13	7.0	1.304	func/u102.bmp
141.397	0.95	0.417	DelSF	19	4.0	1.36	func/s099.bmp
144.587	0.963	0.475	IniUF	13	7.0	1.299	func/u107.bmp
147.911	0.936	0.594	IniFF	5	7.0	1.077	func/f098.bmp
151.034	0.993	0.428	ImmFF	6	7.0	0.943	func/f098.bmp
154.208	0.847	0.401	IniFF	5	7.0	1.519	func/f113.bmp
157.298	0.829	0.471	IniFF	5	4.0	1.297	func/f099.bmp
160.455	0.953	0.562	ImmFF	6	4.0	0.969	func/f099.bmp
163.596	0.965	0.424	IniSF	17	7.0	1.702	func/s112.bmp
166.77	0.866	0.451	DelUF	15	7.0	1.694	func/u102.bmp
169.91	0.933	0.512	IniUF	13		0.0	func/u103.bmp
173.167	0.819	0.552	DelUF	15	7.0	0.93	func/u107.bmp
176.223	0.956	0.478	IniSF	17	7.0	1.075	func/s109.bmp
179.431	0.802	0.479	ImmSF	18	7.0	0.76	func/s109.bmp
182.487	0.906	0.49	IniSF	17	7.0	0.75	func/s113.bmp
185.578	0.871	0.416	DelFF	7	7.0	0.719	func/f113.bmp
188.802	0.825	0.584	IniFF	5	7.0	1.235	func/f102.bmp
