onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.969	0.587	IniUF	13	7	1.154	func/u023.bmp
3.307	0.956	0.572	ImmUF	14	7	0.835	func/u023.bmp
6.581	0.868	0.443	IniSF	17	7	1.148	func/s032.bmp
9.621	0.91	0.413	IniUF	13	7	1.007	func/u017.bmp
12.711	0.878	0.402	ImmUF	14	7	0.895	func/u017.bmp
15.802	0.939	0.435	IniSF	17	4	1.288	func/s022.bmp
18.958	0.971	0.443	IniUF	13	7	1.241	func/u031.bmp
22.283	0.969	0.576	IniUF	13	7	0.749	func/u029.bmp
25.49	0.844	0.478	IniSF	17	4	0.689	func/s019.bmp
28.563	0.848	0.461	DelSF	19	4	1.608	func/s032.bmp
51.631	0.919	0.435	IniUF	13	7	0.72	func/u025.bmp
54.705	0.969	0.401	IniUF	13	7	0.841	func/u026.bmp
58.028	0.814	0.585	DelSF	19	7	0.795	func/s022.bmp
61.018	0.801	0.408	IniFF	5	4	1.3	func/f027.bmp
64.142	0.882	0.555	ImmFF	6	4	0.962	func/f027.bmp
67.265	0.801	0.473	DelUF	15	7	0.77	func/u031.bmp
70.239	0.812	0.412	IniSF	17	4	0.802	func/s017.bmp
73.362	0.979	0.543	ImmSF	18	4	1.755	func/s017.bmp
76.536	0.944	0.425	DelUF	15	7	0.596	func/u029.bmp
79.793	0.909	0.542	IniSF	17	7	0.694	func/s024.bmp
83.067	0.942	0.587	ImmSF	18	7	0.855	func/s024.bmp
86.341	0.891	0.567	DelSF	19	7	0.529	func/s019.bmp
89.481	0.998	0.475	IniSF	17	7	0.739	func/s031.bmp
92.738	0.938	0.497	DelUF	15	7	1.395	func/u025.bmp
95.879	0.948	0.422	IniFF	5	7	1.295	func/f029.bmp
99.036	0.8	0.439	ImmFF	6	7	0.885	func/f029.bmp
102.042	0.944	0.438	DelUF	15	7	0.886	func/u026.bmp
105.317	0.849	0.568	IniSF	17	4	0.885	func/s025.bmp
108.49	0.804	0.56	ImmSF	18	4	0.805	func/s025.bmp
131.641	0.965	0.565	IniSF	17	7	0.754	func/s029.bmp
134.848	0.955	0.483	ImmSF	18	7	0.838	func/s029.bmp
138.072	0.937	0.486	IniFF	5	4	1.05	func/f021.bmp
141.312	0.874	0.519	IniFF	5	7	0.919	func/f023.bmp
144.553	0.979	0.586	DelSF	19	7	1.167	func/s031.bmp
147.743	0.81	0.439	IniFF	5	4	1.516	func/f032.bmp
150.85	0.809	0.525	ImmFF	6	4	0.806	func/f032.bmp
153.89	0.838	0.458	IniFF	5	4	1.098	func/f031.bmp
156.98	0.939	0.473	ImmFF	6	4	0.852	func/f031.bmp
160.239	0.898	0.552	IniSF	17	7	1.164	func/s021.bmp
163.378	0.881	0.481	ImmSF	18	7	1.072	func/s021.bmp
166.618	0.844	0.599	IniFF	5	7	1.509	func/f020.bmp
169.71	0.889	0.485	DelFF	7	4	1.562	func/f021.bmp
172.849	0.923	0.48	IniSF	17	7	0.829	func/s018.bmp
175.989	0.896	0.448	DelFF	7	7	0.753	func/f023.bmp
179.196	0.85	0.545	IniFF	5	4	1.021	func/f025.bmp
182.22	0.903	0.415	ImmFF	6	4	1.533	func/f025.bmp
185.327	0.876	0.441	IniUF	13	7	1.15	func/u019.bmp
208.394	0.863	0.414	IniFF	5	7	0.666	func/f022.bmp
211.618	0.924	0.598	ImmFF	6	7	0.912	func/f022.bmp
214.742	0.8	0.431	IniSF	17	7	0.886	func/s020.bmp
