onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0	0.891	0.547	IniSF	17.0	n/a	func/s050.bmp
1.011	0.0	n/a	btnR	n/a	1.011	n/a
3.09	0.856	0.424	ImmSF	18.0	n/a	func/s050.bmp
3.757	0.0	n/a	btnR	n/a	0.667	n/a
6.331	0.925	0.51	IniFF	5.0	n/a	func/f060.bmp
7.701	0.0	n/a	btnL	n/a	1.37	n/a
9.454	0.924	0.427	ImmFF	6.0	n/a	func/f060.bmp
10.37	0.0	n/a	btnL	n/a	0.916	n/a
12.611	0.809	0.466	IniUF	13.0	n/a	func/u063.bmp
13.48	0.0	n/a	btnR	n/a	0.869	n/a
15.685	0.941	0.489	ImmUF	14.0	n/a	func/u063.bmp
16.326	0.0	n/a	btnR	n/a	0.641	n/a
18.992	0.946	0.6	IniUF	13.0	n/a	func/u053.bmp
19.817	0.0	n/a	btnL	n/a	0.825	n/a
22.299	0.902	0.589	ImmUF	14.0	n/a	func/u053.bmp
23.123	0.0	n/a	btnL	n/a	0.824	n/a
25.373	0.803	0.416	IniFF	5.0	n/a	func/f064.bmp
26.87	0.0	n/a	btnR	n/a	1.497	n/a
28.363	0.993	0.434	ImmFF	6.0	n/a	func/f064.bmp
29.548	0.0	n/a	btnR	n/a	1.185	n/a
51.698	0.872	0.557	IniUF	13.0	n/a	func/u060.bmp
52.806	0.0	n/a	btnL	n/a	1.108	n/a
54.905	0.976	0.56	ImmUF	14.0	n/a	func/u060.bmp
55.822	0.0	n/a	btnL	n/a	0.917	n/a
58.195	0.933	0.537	IniUF	13.0	n/a	func/u061.bmp
58.837	0.0	n/a	btnR	n/a	0.642	n/a
61.302	0.95	0.406	ImmUF	14.0	n/a	func/u061.bmp
61.943	0.0	n/a	btnR	n/a	0.641	n/a
64.509	0.983	0.488	IniFF	5.0	n/a	func/f056.bmp
65.287	0.0	n/a	btnR	n/a	0.778	n/a
67.733	0.921	0.479	IniSF	17.0	n/a	func/s060.bmp
68.546	0.0	n/a	btnR	n/a	0.813	n/a
70.873	0.934	0.448	IniFF	5.0	n/a	func/f050.bmp
72.002	0.0	n/a	btnR	n/a	1.129	n/a
74.114	0.908	0.538	IniFF	5.0	n/a	func/f063.bmp
75.161	0.0	n/a	btnL	n/a	1.047	n/a
77.221	0.965	0.419	ImmFF	6.0	n/a	func/f063.bmp
78.322	0.0	n/a	btnL	n/a	1.101	n/a
80.361	0.856	0.413	IniSF	17.0	n/a	func/s061.bmp
81.381	0.0	n/a	btnR	n/a	1.02	n/a
83.568	0.992	0.577	IniUF	13.0	n/a	func/u052.bmp
84.639	0.0	n/a	btnR	n/a	1.071	n/a
86.825	0.937	0.493	DelFF	7.0	n/a	func/f056.bmp
87.913	0.0	n/a	btnR	n/a	1.088	n/a
90.066	0.911	0.529	IniFF	5.0	n/a	func/f057.bmp
91.02	0.0	n/a	btnL	n/a	0.954	n/a
93.173	0.891	0.42	DelSF	19.0	n/a	func/s060.bmp
93.811	0.0	n/a	btnR	n/a	0.638	n/a
96.246	0.981	0.409	IniUF	13.0	n/a	func/u049.bmp
97.144	0.0	n/a	btnR	n/a	0.898	n/a
99.47	0.934	0.478	DelFF	7.0	n/a	func/f050.bmp
100.333	0.0	n/a	btnR	n/a	0.863	n/a
102.677	0.997	0.513	IniSF	17.0	n/a	func/s062.bmp
103.726	0.0	n/a	btnR	n/a	1.049	n/a
105.901	0.845	0.463	IniSF	17.0	n/a	func/s057.bmp
107.234	0.0	n/a	btnL	n/a	1.333	n/a
109.058	0.991	0.55	DelSF	19.0	n/a	func/s061.bmp
110.27	0.0	n/a	btnL	n/a	1.212	n/a
132.293	0.916	0.452	IniSF	17.0	n/a	func/s063.bmp
133.423	0.0	n/a	btnR	n/a	1.13	n/a
135.483	0.967	0.502	DelUF	15.0	n/a	func/u052.bmp
136.587	0.0	n/a	btnR	n/a	1.104	n/a
138.64	0.855	0.425	IniSF	17.0	n/a	func/s058.bmp
139.555	0.0	n/a	btnR	n/a	0.915	n/a
141.713	0.872	0.437	DelFF	7.0	n/a	func/f057.bmp
142.584	0.0	n/a	btnL	n/a	0.871	n/a
144.804	0.944	0.437	IniFF	5.0	n/a	func/f055.bmp
145.789	0.0	n/a	btnR	n/a	0.985	n/a
147.944	0.878	0.426	ImmFF	6.0	n/a	func/f055.bmp
149.105	0.0	n/a	btnR	n/a	1.161	n/a
151.052	0.987	0.468	DelUF	15.0	n/a	func/u049.bmp
152.144	0.0	n/a	btnR	n/a	1.092	n/a
154.325	0.921	0.525	IniUF	13.0	n/a	func/u050.bmp
155.439	0.0	n/a	btnR	n/a	1.114	n/a
157.448	0.948	0.418	ImmUF	14.0	n/a	func/u050.bmp
158.399	0.0	n/a	btnR	n/a	0.951	n/a
160.689	0.851	0.522	DelSF	19.0	n/a	func/s062.bmp
162.0	0.0	n/a	btnL	n/a	1.311	n/a
163.829	0.89	0.528	IniSF	17.0	n/a	func/s053.bmp
164.833	0.0	n/a	btnL	n/a	1.004	n/a
166.919	0.895	0.426	DelSF	19.0	n/a	func/s057.bmp
167.716	0.0	n/a	btnR	n/a	0.797	n/a
169.993	0.991	0.412	IniUF	13.0	n/a	func/u054.bmp
171.299	0.0	n/a	btnR	n/a	1.306	n/a
