onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0	0.945	0.414	IniUF	13.0	n/a	func/u125.bmp
0.75	0.0	n/a	btnL	n/a	0.75	n/a
3.324	0.907	0.555	IniSF	17.0	n/a	func/s124.bmp
4.065	0.0	n/a	btnL	n/a	0.741	n/a
6.548	0.977	0.441	ImmSF	18.0	n/a	func/s124.bmp
7.234	0.0	n/a	btnL	n/a	0.686	n/a
9.789	0.989	0.5	IniSF	17.0	n/a	func/s116.bmp
10.568	0.0	n/a	btnL	n/a	0.779	n/a
12.979	0.927	0.43	ImmSF	18.0	n/a	func/s116.bmp
13.466	0.0	n/a	btnL	n/a	0.487	n/a
16.27	0.861	0.562	IniFF	5.0	n/a	func/f129.bmp
17.06	0.0	n/a	btnR	n/a	0.79	n/a
19.31	0.99	0.415	IniFF	5.0	n/a	func/f130.bmp
19.924	0.0	n/a	btnL	n/a	0.614	n/a
22.534	0.883	0.457	IniUF	13.0	n/a	func/u130.bmp
23.142	0.0	n/a	btnL	n/a	0.608	n/a
25.724	0.886	0.55	DelUF	15.0	n/a	func/u125.bmp
26.279	0.0	n/a	btnL	n/a	0.555	n/a
48.943	0.996	0.565	IniUF	13.0	n/a	func/u128.bmp
49.631	0.0	n/a	btnL	n/a	0.688	n/a
52.217	0.892	0.513	ImmUF	14.0	n/a	func/u128.bmp
55.323	0.868	0.438	IniSF	17.0	n/a	func/s127.bmp
56.13	0.0	n/a	btnL	n/a	0.807	n/a
58.531	0.862	0.523	IniFF	5.0	n/a	func/f120.bmp
59.554	0.0	n/a	btnL	n/a	1.023	n/a
61.604	0.873	0.45	DelFF	7.0	n/a	func/f129.bmp
62.529	0.0	n/a	btnR	n/a	0.925	n/a
64.694	0.824	0.447	IniFF	5.0	n/a	func/f114.bmp
65.296	0.0	n/a	btnL	n/a	0.602	n/a
67.751	0.928	0.453	ImmFF	6.0	n/a	func/f114.bmp
68.675	0.0	n/a	btnL	n/a	0.924	n/a
70.841	0.99	0.4	DelFF	7.0	n/a	func/f130.bmp
71.458	0.0	n/a	btnL	n/a	0.617	n/a
74.149	0.812	0.548	IniUF	13.0	n/a	func/u114.bmp
75.158	0.0	n/a	btnR	n/a	1.009	n/a
77.155	0.928	0.425	DelUF	15.0	n/a	func/u130.bmp
77.745	0.0	n/a	btnL	n/a	0.59	n/a
80.279	0.864	0.426	IniFF	5.0	n/a	func/f121.bmp
80.893	0.0	n/a	btnL	n/a	0.614	n/a
83.369	0.951	0.455	ImmFF	6.0	n/a	func/f121.bmp
84.432	0.0	n/a	btnL	n/a	1.063	n/a
86.61	0.877	0.498	IniFF	5.0	n/a	func/f116.bmp
87.366	0.0	n/a	btnL	n/a	0.756	n/a
89.817	0.904	0.559	ImmFF	6.0	n/a	func/f116.bmp
90.474	0.0	n/a	btnL	n/a	0.657	n/a
93.057	0.911	0.562	DelSF	19.0	n/a	func/s127.bmp
93.961	0.0	n/a	btnL	n/a	0.904	n/a
96.214	0.938	0.453	IniSF	17.0	n/a	func/s129.bmp
97.118	0.0	n/a	btnR	n/a	0.904	n/a
99.422	0.855	0.498	ImmSF	18.0	n/a	func/s129.bmp
100.013	0.0	n/a	btnR	n/a	0.591	n/a
102.545	0.894	0.492	DelFF	7.0	n/a	func/f120.bmp
103.211	0.0	n/a	btnL	n/a	0.666	n/a
105.635	0.805	0.417	IniUF	13.0	n/a	func/u124.bmp
106.273	0.0	n/a	btnL	n/a	0.638	n/a
108.709	0.943	0.499	ImmUF	14.0	n/a	func/u124.bmp
109.181	0.0	n/a	btnL	n/a	0.472	n/a
131.911	0.9	0.484	IniUF	13.0	n/a	func/u127.bmp
132.58	0.0	n/a	btnL	n/a	0.669	n/a
135.034	0.919	0.457	DelUF	15.0	n/a	func/u114.bmp
135.672	0.0	n/a	btnL	n/a	0.638	n/a
138.141	0.955	0.428	IniSF	17.0	n/a	func/s114.bmp
138.899	0.0	n/a	btnR	n/a	0.758	n/a
141.332	0.806	0.452	ImmSF	18.0	n/a	func/s114.bmp
141.91	0.0	n/a	btnR	n/a	0.578	n/a
144.505	0.94	0.591	IniFF	5.0	n/a	func/f125.bmp
145.137	0.0	n/a	btnL	n/a	0.632	n/a
147.696	0.994	0.472	IniFF	5.0	n/a	func/f127.bmp
148.468	0.0	n/a	btnL	n/a	0.772	n/a
150.954	0.84	0.478	IniUF	13.0	n/a	func/u119.bmp
151.531	0.0	n/a	btnL	n/a	0.577	n/a
154.127	0.82	0.565	ImmUF	14.0	n/a	func/u119.bmp
154.661	0.0	n/a	btnL	n/a	0.534	n/a
