onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.958	0.447	IniFF	5	7.0	0.947	func/f137.bmp
3.241	0.99	0.486	IniFF	5	4.0	0.618	func/f140.bmp
6.615	0.905	0.5	IniSF	17	7.0	0.668	func/s139.bmp
9.839	0.951	0.547	ImmSF	18	7.0	0.594	func/s139.bmp
13.029	0.827	0.472	IniUF	13	4.0	0.635	func/u132.bmp
16.069	0.931	0.447	ImmUF	14	4.0	0.488	func/u132.bmp
19.276	0.994	0.485	IniUF	13	4.0	0.623	func/u145.bmp
22.617	0.922	0.573	IniFF	5	7.0	0.983	func/f135.bmp
25.874	0.899	0.566	ImmFF	6	7.0	0.551	func/f135.bmp
29.082	0.823	0.547	DelFF	7	7.0	0.663	func/f137.bmp
52.233	0.849	0.535	IniFF	5	4.0	0.751	func/f136.bmp
55.29	0.98	0.44	DelFF	7	4.0	0.665	func/f140.bmp
58.597	0.999	0.564	IniFF	5	7.0	0.712	func/f139.bmp
61.871	0.937	0.517	ImmFF	6	7.0	0.428	func/f139.bmp
65.145	0.973	0.516	IniSF	17	7.0	0.691	func/s136.bmp
68.469	0.84	0.571	ImmSF	18	7.0	0.372	func/s136.bmp
71.693	0.85	0.586	IniUF	13	4.0	0.622	func/u141.bmp
74.716	0.863	0.414	DelUF	15	4.0	0.576	func/u145.bmp
77.84	0.84	0.469	IniFF	5		0.0	func/f146.bmp
80.88	0.948	0.423	IniSF	17	7.0	0.738	func/s133.bmp
84.054	0.892	0.46	DelFF	7	4.0	0.591	func/f136.bmp
87.195	0.891	0.468	IniFF	5	4.0	0.648	func/f141.bmp
90.368	0.839	0.504	ImmFF	6	4.0	0.483	func/f141.bmp
93.542	0.908	0.551	IniSF	17	7.0	0.683	func/s131.bmp
96.799	0.811	0.576	ImmSF	18	7.0	0.549	func/s131.bmp
99.872	0.846	0.487	IniSF	17	4.0	0.747	func/s143.bmp
102.929	0.893	0.446	ImmSF	18	4.0	0.48	func/s143.bmp
106.153	0.944	0.565	DelUF	15	4.0	0.626	func/u141.bmp
129.421	0.989	0.546	IniFF	5	4.0	0.629	func/f138.bmp
132.679	0.871	0.494	DelFF	7	4.0	0.608	func/f146.bmp
135.752	0.962	0.425	IniSF	17	4.0	0.865	func/s144.bmp
139.044	0.823	0.568	DelSF	19	7.0	1.063	func/s133.bmp
142.1	0.976	0.439	IniFF	5	7.0	0.849	func/f133.bmp
145.357	0.836	0.517	ImmFF	6	7.0	0.824	func/f133.bmp
148.364	0.882	0.401	IniFF	5	4.0	0.595	func/f134.bmp
151.587	0.888	0.582	IniSF	17	7.0	0.754	func/s135.bmp
154.695	0.897	0.451	ImmSF	18	7.0	0.569	func/s135.bmp
157.902	0.994	0.542	IniUF	13		0.0	func/u135.bmp
161.11	0.886	0.451	ImmUF	14	4.0	0.545	func/u135.bmp
164.282	0.976	0.529	DelFF	7		0.0	func/f138.bmp
167.473	0.825	0.438	IniSF	17	7.0	0.663	func/s146.bmp
170.663	0.873	0.59	DelSF	19	7.0	0.453	func/s144.bmp
173.821	0.819	0.495	IniUF	13	4.0	0.766	func/u139.bmp
176.994	0.883	0.586	ImmUF	14	4.0	0.516	func/u139.bmp
180.168	0.952	0.52	IniFF	5	4.0	1.076	func/f143.bmp
183.408	0.938	0.523	ImmFF	6	4.0	0.538	func/f143.bmp
186.632	0.861	0.517	DelFF	7	4.0	0.847	func/f134.bmp
189.856	0.891	0.589	IniFF	5	7.0	0.709	func/f132.bmp
213.007	0.826	0.469	IniSF	17	4.0	0.922	func/s140.bmp
216.048	0.87	0.434	IniFF	5	4.0	0.697	func/f144.bmp
219.238	0.883	0.564	DelSF	19	7.0	0.472	func/s146.bmp
222.362	0.961	0.455	IniSF	17	4.0	0.876	func/s138.bmp
225.585	0.807	0.491	ImmSF	18	4.0	0.941	func/s138.bmp
228.609	0.882	0.438	IniSF	17	7.0	0.702	func/s145.bmp
231.717	0.871	0.418	ImmSF	18	7.0	0.597	func/s145.bmp
234.89	0.947	0.527	IniSF	17	4.0	0.897	func/s134.bmp
238.147	0.912	0.542	DelFF	7	7.0	0.864	func/f132.bmp
241.421	0.976	0.599	IniSF	17	7.0	0.676	func/s142.bmp
244.645	0.881	0.474	ImmSF	18	7.0	0.542	func/s142.bmp
247.835	0.879	0.538	DelSF	19	7.0	0.928	func/s140.bmp
251.059	0.856	0.576	IniUF	13	4.0	0.787	func/u131.bmp
