onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0000	0.839	0.577	IniFF	5	n/a	func/f115.bmp
0.4690	0.0	n/a	btnR	n/a	0.469	n/a
3.1410	0.988	0.52	ImmFF	6	n/a	func/f115.bmp
3.6680	0.0	n/a	btnR	n/a	0.527	n/a
6.4650	0.97	0.464	IniUF	13	n/a	func/u125.bmp
7.2150	0.0	n/a	btnR	n/a	0.75	n/a
9.7220	0.824	0.519	ImmUF	14	n/a	func/u125.bmp
10.2960	0.0	n/a	btnR	n/a	0.574	n/a
12.7620	0.995	0.44	IniUF	13	n/a	func/u122.bmp
13.4880	0.0	n/a	btnR	n/a	0.726	n/a
16.1190	0.914	0.59	ImmUF	14	n/a	func/u122.bmp
16.9640	0.0	n/a	btnR	n/a	0.845	n/a
19.3430	0.912	0.521	IniSF	17	n/a	func/s124.bmp
20.2670	0.0	n/a	btnL	n/a	0.924	n/a
22.5000	0.898	0.437	IniFF	5	n/a	func/f130.bmp
23.3490	0.0	n/a	btnR	n/a	0.849	n/a
25.6740	0.905	0.512	IniUF	13	n/a	func/u124.bmp
26.3720	0.0	n/a	btnR	n/a	0.698	n/a
28.8810	0.981	0.527	IniFF	5	n/a	func/f121.bmp
29.5320	0.0	n/a	btnR	n/a	0.651	n/a
52.0490	0.836	0.404	IniUF	13	n/a	func/u126.bmp
52.8920	0.0	n/a	btnR	n/a	0.843	n/a
55.0720	0.813	0.4	IniUF	13	n/a	func/u118.bmp
55.9870	0.0	n/a	btnR	n/a	0.915	n/a
58.1290	0.944	0.474	ImmUF	14	n/a	func/u118.bmp
58.7920	0.0	n/a	btnR	n/a	0.663	n/a
61.3530	0.839	0.517	DelSF	19	n/a	func/s124.bmp
62.2210	0.0	n/a	btnR	n/a	0.868	n/a
64.5760	0.834	0.593	IniSF	17	n/a	func/s123.bmp
65.4130	0.0	n/a	btnL	n/a	0.837	n/a
67.6160	0.892	0.446	ImmSF	18	n/a	func/s123.bmp
68.3060	0.0	n/a	btnL	n/a	0.69	n/a
70.8570	0.913	0.573	DelFF	7	n/a	func/f130.bmp
71.5190	0.0	n/a	btnR	n/a	0.662	n/a
73.9810	0.866	0.435	IniUF	13	n/a	func/u116.bmp
74.8970	0.0	n/a	btnL	n/a	0.916	n/a
77.1540	0.967	0.545	ImmUF	14	n/a	func/u116.bmp
77.8750	0.0	n/a	btnR	n/a	0.721	n/a
80.4460	0.811	0.568	DelUF	15	n/a	func/u124.bmp
81.1150	0.0	n/a	btnR	n/a	0.669	n/a
83.5850	0.888	0.558	IniSF	17	n/a	func/s118.bmp
84.4440	0.0	n/a	btnL	n/a	0.859	n/a
86.7250	0.925	0.474	DelFF	7	n/a	func/f121.bmp
87.5090	0.0	n/a	btnR	n/a	0.784	n/a
89.8320	0.872	0.402	IniSF	17	n/a	func/s119.bmp
90.6340	0.0	n/a	btnL	n/a	0.802	n/a
93.0390	0.99	0.558	DelUF	15	n/a	func/u126.bmp
93.7350	0.0	n/a	btnR	n/a	0.696	n/a
96.2970	0.909	0.486	IniFF	5	n/a	func/f122.bmp
97.0710	0.0	n/a	btnR	n/a	0.774	n/a
