onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0000	0.968	0.52	IniSF	17	n/a	func/s037.bmp
0.4810	0.0	n/a	btnR	n/a	0.481	n/a
3.2410	0.818	0.506	IniSF	17	n/a	func/s036.bmp
3.7980	0.0	n/a	btnR	n/a	0.557	n/a
6.3980	0.956	0.45	IniFF	5	n/a	func/f047.bmp
6.9860	0.0	n/a	btnL	n/a	0.588	n/a
9.6880	0.924	0.557	ImmFF	6	n/a	func/f047.bmp
10.2600	0.0	n/a	btnL	n/a	0.572	n/a
12.9290	0.849	0.525	IniUF	13	n/a	func/u041.bmp
13.4650	0.0	n/a	btnR	n/a	0.536	n/a
16.1190	0.912	0.553	IniFF	5	n/a	func/f040.bmp
16.7230	0.0	n/a	btnR	n/a	0.604	n/a
19.3600	0.836	0.557	ImmFF	6	n/a	func/f040.bmp
19.9410	0.0	n/a	btnR	n/a	0.581	n/a
22.4670	0.819	0.493	IniFF	5	n/a	func/f042.bmp
23.1370	0.0	n/a	btnR	n/a	0.67	n/a
25.4900	0.828	0.438	ImmFF	6	n/a	func/f042.bmp
26.0590	0.0	n/a	btnR	n/a	0.569	n/a
28.5300	0.959	0.441	DelSF	19	n/a	func/s037.bmp
29.1820	0.0	n/a	btnR	n/a	0.652	n/a
51.8480	0.991	0.552	IniSF	17	n/a	func/s044.bmp
52.5600	0.0	n/a	btnR	n/a	0.712	n/a
55.2060	0.955	0.589	DelSF	19	n/a	func/s036.bmp
55.7550	0.0	n/a	btnR	n/a	0.549	n/a
58.3460	0.929	0.413	IniSF	17	n/a	func/s042.bmp
58.8590	0.0	n/a	btnR	n/a	0.513	n/a
61.4700	0.934	0.428	ImmSF	18	n/a	func/s042.bmp
62.0130	0.0	n/a	btnR	n/a	0.543	n/a
64.6270	0.944	0.458	IniSF	17	n/a	func/s045.bmp
65.1490	0.0	n/a	btnR	n/a	0.522	n/a
67.8670	0.927	0.531	ImmSF	18	n/a	func/s045.bmp
68.2510	0.0	n/a	btnR	n/a	0.384	n/a
71.0070	0.831	0.442	DelUF	15	n/a	func/u041.bmp
71.6890	0.0	n/a	btnL	n/a	0.682	n/a
74.0470	0.98	0.414	IniUF	13	n/a	func/u047.bmp
74.6920	0.0	n/a	btnL	n/a	0.645	n/a
77.2550	0.85	0.452	IniSF	17	n/a	func/s046.bmp
77.9300	0.0	n/a	btnR	n/a	0.675	n/a
80.3610	0.805	0.493	ImmSF	18	n/a	func/s046.bmp
80.9170	0.0	n/a	btnR	n/a	0.556	n/a
83.5020	0.838	0.556	IniSF	17	n/a	func/s040.bmp
83.9690	0.0	n/a	btnR	n/a	0.467	n/a
86.6920	0.82	0.58	DelSF	19	n/a	func/s044.bmp
87.2340	0.0	n/a	btnR	n/a	0.542	n/a
89.7150	0.973	0.423	IniUF	13	n/a	func/u043.bmp
90.4150	0.0	n/a	btnL	n/a	0.7	n/a
92.9730	0.974	0.503	IniUF	13	n/a	func/u042.bmp
93.5940	0.0	n/a	btnL	n/a	0.621	n/a
96.1460	0.822	0.426	ImmUF	14	n/a	func/u042.bmp
96.7420	0.0	n/a	btnL	n/a	0.596	n/a
99.2200	0.875	0.452	IniUF	13	n/a	func/u037.bmp
99.9480	0.0	n/a	btnL	n/a	0.728	n/a
102.4600	0.988	0.6	ImmUF	14	n/a	func/u037.bmp
103.1840	0.0	n/a	btnL	n/a	0.724	n/a
105.7840	0.881	0.563	DelUF	15	n/a	func/u047.bmp
106.5580	0.0	n/a	btnR	n/a	0.774	n/a
108.8580	0.949	0.431	IniSF	17	n/a	func/s035.bmp
109.5150	0.0	n/a	btnR	n/a	0.657	n/a
132.0930	0.952	0.503	IniUF	13	n/a	func/u034.bmp
132.9020	0.0	n/a	btnR	n/a	0.809	n/a
135.4000	0.824	0.588	ImmUF	14	n/a	func/u034.bmp
135.9460	0.0	n/a	btnR	n/a	0.546	n/a
138.4900	0.898	0.489	DelSF	19	n/a	func/s040.bmp
138.9630	0.0	n/a	btnR	n/a	0.473	n/a
141.5630	0.952	0.407	IniSF	17	n/a	func/s039.bmp
142.0980	0.0	n/a	btnR	n/a	0.535	n/a
144.8210	0.812	0.546	DelUF	15	n/a	func/u043.bmp
145.4670	0.0	n/a	btnL	n/a	0.646	n/a
