onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.967	0.551	IniUF	13	4	0.618	func/u063.bmp
3.207	0.97	0.45	IniFF	5	7	0.455	func/f060.bmp
6.632	0.883	0.589	ImmFF	6	7	0.554	func/f060.bmp
9.722	0.962	0.433	IniFF	5	4	0.633	func/f056.bmp
12.996	0.847	0.548	ImmFF	6	4	0.556	func/f056.bmp
16.119	0.923	0.479	IniUF	13	7	0.429	func/u057.bmp
19.226	0.898	0.404	ImmUF	14	7	0.58	func/u057.bmp
22.333	0.878	0.445	IniUF	13	4	0.651	func/u062.bmp
25.407	0.955	0.429	ImmUF	14	4	0.602	func/u062.bmp
48.641	0.972	0.494	IniFF	5	4	0.795	func/f050.bmp
51.815	0.829	0.424	ImmFF	6	4	0.594	func/f050.bmp
54.989	0.854	0.582	DelUF	15	4	0.762	func/u063.bmp
58.179	0.963	0.533	IniUF	13	7	0.639	func/u053.bmp
61.336	0.915	0.403	IniSF	17	7	0.703	func/s059.bmp
64.493	0.843	0.473	ImmSF	18	7	0.521	func/s059.bmp
67.701	0.86	0.59	IniSF	17	7	0.446	func/s057.bmp
70.807	0.945	0.472	IniFF	5	4	0.593	func/f049.bmp
74.031	0.926	0.511	ImmFF	6	4	0.574	func/f049.bmp
77.154	0.855	0.425	IniSF	17	7	0.537	func/s061.bmp
80.328	0.847	0.536	IniFF	5	4	0.694	func/f055.bmp
83.368	0.911	0.425	DelUF	15	7	0.566	func/u053.bmp
86.492	0.992	0.443	IniFF	5	7	0.71	func/f062.bmp
89.732	0.887	0.469	ImmFF	6	7	0.396	func/f062.bmp
92.939	0.91	0.538	IniSF	17	7	0.599	func/s064.bmp
96.096	0.816	0.477	DelSF	19	4	0.682	func/s057.bmp
99.27	0.92	0.588	IniFF	5	7	0.629	func/f063.bmp
102.393	0.879	0.407	IniFF	5	7	0.764	func/f054.bmp
105.567	0.94	0.519	DelSF	19	7	0.779	func/s061.bmp
128.752	0.841	0.462	IniFF	5	7	0.586	func/f057.bmp
131.775	0.868	0.406	DelFF	7	4	0.669	func/f055.bmp
134.932	0.996	0.522	IniFF	5	7	0.611	func/f053.bmp
138.189	0.829	0.494	IniSF	17	7	0.976	func/s063.bmp
141.246	0.841	0.454	ImmSF	18	7	0.796	func/s063.bmp
144.453	0.883	0.593	DelSF	19	4	0.706	func/s064.bmp
147.727	0.86	0.599	IniUF	13	4	0.902	func/u052.bmp
150.801	0.905	0.439	DelFF	7	7	0.704	func/f063.bmp
154.041	0.853	0.553	IniSF	17	4	0.904	func/s060.bmp
157.231	0.892	0.563	ImmSF	18	4	0.724	func/s060.bmp
160.372	0.989	0.483	DelFF	7	7	0.804	func/f054.bmp
163.712	0.984	0.583	IniUF	13	4	0.785	func/u058.bmp
167.053	0.905	0.586	ImmUF	14	4	0.66	func/u058.bmp
170.21	0.981	0.481	DelFF	7	7	0.539	func/f057.bmp
173.451	0.901	0.489	IniSF	17	7	0.751	func/s053.bmp
176.524	0.87	0.41	DelFF	7	7	0.804	func/f053.bmp
179.598	0.915	0.422	IniFF	5	4	0.682	func/f051.bmp
182.871	0.803	0.593	ImmFF	6	4	0.77	func/f051.bmp
185.928	0.845	0.481	IniSF	17	7	0.558	func/s051.bmp
188.952	0.878	0.408	ImmSF	18	7	0.599	func/s051.bmp
192.008	0.866	0.408	DelUF	15	4	0.669	func/u052.bmp
215.176	0.99	0.53	IniSF	17	7	0.805	func/s062.bmp
218.45	0.972	0.504	ImmSF	18	7	0.612	func/s062.bmp
221.741	0.871	0.546	IniSF	17	4	0.928	func/s054.bmp
224.848	0.877	0.46	IniUF	13	4	0.733	func/u049.bmp
227.921	0.919	0.419	DelSF	19	7	0.62	func/s053.bmp
231.228	0.881	0.574	IniUF	13	4	0.647	func/u064.bmp
234.352	0.924	0.472	IniFF	5	4	0.907	func/f061.bmp
237.542	0.906	0.494	IniSF	17	4	0.957	func/s050.bmp
240.766	0.85	0.54	ImmSF	18	4	0.886	func/s050.bmp
243.823	0.912	0.437	IniFF	5	4	0.869	func/f064.bmp
246.98	0.806	0.468	ImmFF	6	4	0.744	func/f064.bmp
250.087	0.808	0.534	DelSF	19	7	0.679	func/s054.bmp
253.11	0.924	0.416	IniSF	17	7	0.795	func/s056.bmp
256.368	0.903	0.568	ImmSF	18	7	0.606	func/s056.bmp
259.491	0.834	0.461	DelUF	15	4	0.707	func/u049.bmp
262.665	0.938	0.58	IniSF	17	7	0.665	func/s058.bmp
265.822	0.834	0.437	DelUF	15	7	0.702	func/u064.bmp
288.873	0.855	0.444	IniFF	5	4	0.784	func/f058.bmp
291.946	0.918	0.443	ImmFF	6	4	0.619	func/f058.bmp
295.103	0.862	0.48	DelFF	7	7	0.638	func/f061.bmp
298.227	0.809	0.485	IniSF	17	7	0.733	func/s049.bmp
301.334	0.825	0.531	IniSF	17	7	0.424	func/s052.bmp
304.474	0.885	0.547	ImmSF	18	7	0.704	func/s052.bmp
307.531	0.82	0.41	IniSF	17	7	0.54	func/s055.bmp
310.621	0.837	0.456	IniUF	13	4	0.761	func/u051.bmp
313.811	0.834	0.583	ImmUF	14	4	0.695	func/u051.bmp
316.818	0.885	0.403	DelSF	19	7	0.775	func/s058.bmp
320.025	0.822	0.558	IniUF	13	4	0.792	func/u060.bmp
323.082	0.88	0.466	ImmUF	14	7	0.918	func/u060.bmp
326.322	0.941	0.581	IniFF	5	7	0.673	func/f059.bmp
329.613	0.89	0.582	DelSF	19	7	0.581	func/s049.bmp
332.786	0.815	0.51	IniUF	13	4	0.775	func/u056.bmp
335.826	0.862	0.452	ImmUF	14	4	0.819	func/u056.bmp
339.0	0.813	0.549	IniUF	13	7	0.66	func/u054.bmp
342.157	0.814	0.569	DelSF	19	7	0.734	func/s055.bmp
345.314	0.893	0.584	IniUF	13	4	0.835	func/u061.bmp
348.454	0.811	0.473	IniFF	5	7	0.669	func/f052.bmp
371.589	0.965	0.549	IniUF	13	7	0.841	func/u055.bmp
374.779	0.975	0.464	ImmUF	14	7	0.629	func/u055.bmp
378.003	0.831	0.472	DelFF	7	7	0.616	func/f059.bmp
381.043	0.831	0.429	IniUF	13	4	0.835	func/u050.bmp
384.083	0.815	0.449	IniUF	13	4	0.769	func/u059.bmp
387.073	0.844	0.409	ImmUF	14	4	0.676	func/u059.bmp
390.13	0.857	0.447	DelUF	15	7	0.837	func/u054.bmp
