onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0000	0.981	0.521	IniSF	17	n/a	func/s135.bmp
1.4210	0.0	n/a	btnR	n/a	1.421	n/a
3.2240	0.832	0.477	IniFF	5	n/a	func/f135.bmp
3.9860	0.0	n/a	btnR	n/a	0.762	n/a
6.3300	0.982	0.411	ImmFF	6	n/a	func/f135.bmp
6.7670	0.0	n/a	btnR	n/a	0.437	n/a
9.5540	0.907	0.47	IniSF	17	n/a	func/s138.bmp
10.3530	0.0	n/a	btnR	n/a	0.799	n/a
12.7790	0.823	0.551	ImmSF	18	n/a	func/s138.bmp
13.6860	0.0	n/a	btnL	n/a	0.907	n/a
15.9180	0.96	0.542	IniFF	5	n/a	func/f145.bmp
16.6510	0.0	n/a	btnR	n/a	0.733	n/a
19.2430	0.824	0.591	IniFF	5	n/a	func/f146.bmp
19.6540	0.0	n/a	btnR	n/a	0.411	n/a
22.3830	0.937	0.536	IniFF	5	n/a	func/f139.bmp
23.2460	0.0	n/a	btnR	n/a	0.863	n/a
25.5070	0.865	0.403	DelSF	19	n/a	func/s135.bmp
26.4830	0.0	n/a	btnR	n/a	0.976	n/a
48.6750	0.873	0.523	IniSF	17	n/a	func/s132.bmp
49.5940	0.0	n/a	btnR	n/a	0.919	n/a
51.8650	0.871	0.536	ImmSF	18	n/a	func/s132.bmp
52.7080	0.0	n/a	btnR	n/a	0.843	n/a
54.9720	0.917	0.453	IniSF	17	n/a	func/s140.bmp
55.6470	0.0	n/a	btnR	n/a	0.675	n/a
58.0460	0.855	0.4	ImmSF	18	n/a	func/s140.bmp
58.8450	0.0	n/a	btnR	n/a	0.799	n/a
61.2700	0.942	0.6	IniFF	5	n/a	func/f142.bmp
62.0320	0.0	n/a	btnR	n/a	0.762	n/a
64.4430	0.861	0.464	ImmFF	6	n/a	func/f142.bmp
64.9070	0.0	n/a	btnR	n/a	0.464	n/a
67.5000	0.939	0.42	DelFF	7	n/a	func/f145.bmp
68.0810	0.0	n/a	btnR	n/a	0.581	n/a
70.8070	0.946	0.588	IniUF	13	n/a	func/u141.bmp
71.4680	0.0	n/a	btnR	n/a	0.661	n/a
74.0310	0.945	0.508	DelFF	7	n/a	func/f146.bmp
74.7600	0.0	n/a	btnR	n/a	0.729	n/a
77.1380	0.848	0.4	IniUF	13	n/a	func/u135.bmp
77.9040	0.0	n/a	btnR	n/a	0.766	n/a
80.2130	0.96	0.468	DelFF	7	n/a	func/f139.bmp
80.6060	0.0	n/a	btnR	n/a	0.393	n/a
83.3690	0.813	0.432	IniUF	13	n/a	func/u137.bmp
84.5710	0.0	n/a	btnR	n/a	1.202	n/a
86.5430	0.829	0.593	ImmUF	14	n/a	func/u137.bmp
87.5270	0.0	n/a	btnR	n/a	0.984	n/a
89.5830	0.946	0.436	IniFF	5	n/a	func/f133.bmp
90.3880	0.0	n/a	btnR	n/a	0.805	n/a
92.7060	0.822	0.407	ImmFF	6	n/a	func/f133.bmp
93.4120	0.0	n/a	btnR	n/a	0.706	n/a
95.8300	0.95	0.527	IniFF	5	n/a	func/f143.bmp
96.5810	0.0	n/a	btnR	n/a	0.751	n/a
99.0370	0.893	0.498	IniSF	17	n/a	func/s146.bmp
99.9450	0.0	n/a	btnR	n/a	0.908	n/a
102.1940	0.819	0.499	ImmSF	18	n/a	func/s146.bmp
103.0790	0.0	n/a	btnR	n/a	0.885	n/a
105.2180	0.811	0.435	DelUF	15	n/a	func/u141.bmp
106.1150	0.0	n/a	btnR	n/a	0.897	n/a
