onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0	0.94	0.599	IniUF	13.0	n/a	func/u089.bmp
1.242	0.0	n/a	btnR	n/a	1.242	n/a
3.19	0.98	0.481	ImmUF	14.0	n/a	func/u089.bmp
3.886	0.0	n/a	btnR	n/a	0.696	n/a
6.581	0.997	0.542	IniUF	13.0	n/a	func/u083.bmp
7.339	0.0	n/a	btnR	n/a	0.758	n/a
9.923	0.997	0.585	ImmUF	14.0	n/a	func/u083.bmp
10.556	0.0	n/a	btnR	n/a	0.633	n/a
13.246	0.94	0.555	IniFF	5.0	n/a	func/f086.bmp
14.09	0.0	n/a	btnR	n/a	0.844	n/a
16.47	0.858	0.517	ImmFF	6.0	n/a	func/f086.bmp
17.372	0.0	n/a	btnR	n/a	0.902	n/a
19.594	0.95	0.501	IniSF	17.0	n/a	func/s085.bmp
20.531	0.0	n/a	btnR	n/a	0.937	n/a
22.867	0.996	0.563	IniFF	5.0	n/a	func/f083.bmp
23.66	0.0	n/a	btnR	n/a	0.793	n/a
26.125	0.898	0.498	ImmFF	6.0	n/a	func/f083.bmp
26.815	0.0	n/a	btnR	n/a	0.69	n/a
29.231	0.946	0.448	IniUF	13.0	n/a	func/u091.bmp
30.138	0.0	n/a	btnL	n/a	0.907	n/a
52.366	0.923	0.404	IniFF	5.0	n/a	func/f096.bmp
53.535	0.0	n/a	btnR	n/a	1.169	n/a
55.574	0.98	0.502	IniUF	13.0	n/a	func/u097.bmp
56.285	0.0	n/a	btnR	n/a	0.711	n/a
58.831	0.846	0.513	IniUF	13.0	n/a	func/u085.bmp
60.37	0.0	n/a	btnR	n/a	1.539	n/a
61.954	0.867	0.509	DelSF	19.0	n/a	func/s085.bmp
62.592	0.0	n/a	btnR	n/a	0.638	n/a
65.095	0.88	0.504	IniUF	13.0	n/a	func/u087.bmp
66.103	0.0	n/a	btnR	n/a	1.008	n/a
68.335	0.96	0.587	ImmUF	14.0	n/a	func/u087.bmp
69.038	0.0	n/a	btnR	n/a	0.703	n/a
71.627	0.838	0.568	IniFF	5.0	n/a	func/f082.bmp
72.894	0.0	n/a	btnR	n/a	1.267	n/a
74.816	0.891	0.583	ImmFF	6.0	n/a	func/f082.bmp
75.629	0.0	n/a	btnR	n/a	0.813	n/a
77.907	0.944	0.425	DelUF	15.0	n/a	func/u091.bmp
78.925	0.0	n/a	btnL	n/a	1.018	n/a
81.047	0.903	0.431	IniUF	13.0	n/a	func/u094.bmp
82.115	0.0	n/a	btnR	n/a	1.068	n/a
84.271	0.843	0.547	ImmUF	14.0	n/a	func/u094.bmp
87.361	0.965	0.478	DelFF	7.0	n/a	func/f096.bmp
88.013	0.0	n/a	btnR	n/a	0.652	n/a
90.685	0.803	0.593	IniUF	13.0	n/a	func/u084.bmp
91.637	0.0	n/a	btnL	n/a	0.952	n/a
93.809	0.852	0.539	ImmUF	14.0	n/a	func/u084.bmp
94.826	0.0	n/a	btnL	n/a	1.017	n/a
97.016	0.96	0.593	DelUF	15.0	n/a	func/u097.bmp
98.043	0.0	n/a	btnR	n/a	1.027	n/a
100.156	0.873	0.415	IniSF	17.0	n/a	func/s097.bmp
102.222	0.0	n/a	btnR	n/a	2.066	n/a
103.23	0.894	0.428	DelUF	15.0	n/a	func/u085.bmp
104.068	0.0	n/a	btnR	n/a	0.838	n/a
106.32	0.814	0.431	IniUF	13.0	n/a	func/u096.bmp
107.481	0.0	n/a	btnR	n/a	1.161	n/a
109.427	0.946	0.531	IniSF	17.0	n/a	func/s087.bmp
110.357	0.0	n/a	btnR	n/a	0.93	n/a
132.595	0.803	0.442	IniFF	5.0	n/a	func/f084.bmp
133.555	0.0	n/a	btnR	n/a	0.96	n/a
135.652	0.871	0.482	IniSF	17.0	n/a	func/s095.bmp
136.477	0.0	n/a	btnR	n/a	0.825	n/a
138.709	0.863	0.408	IniSF	17.0	n/a	func/s091.bmp
139.624	0.0	n/a	btnR	n/a	0.915	n/a
141.866	0.819	0.523	DelSF	19.0	n/a	func/s097.bmp
142.878	0.0	n/a	btnR	n/a	1.012	n/a
145.006	0.998	0.559	IniUF	13.0	n/a	func/u090.bmp
146.351	0.0	n/a	btnL	n/a	1.345	n/a
148.23	0.924	0.466	DelUF	15.0	n/a	func/u096.bmp
149.261	0.0	n/a	btnR	n/a	1.031	n/a
151.337	0.858	0.417	IniSF	17.0	n/a	func/s090.bmp
152.206	0.0	n/a	btnR	n/a	0.869	n/a
154.511	0.987	0.547	ImmSF	18.0	n/a	func/s090.bmp
155.427	0.0	n/a	btnR	n/a	0.916	n/a
157.851	0.913	0.596	DelSF	19.0	n/a	func/s087.bmp
158.756	0.0	n/a	btnR	n/a	0.905	n/a
161.008	0.814	0.48	IniSF	17.0	n/a	func/s094.bmp
