onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0	0.908	0.534	IniFF	5.0	n/a	func/f013.bmp
2.158	0.0	n/a	btnL	n/a	2.158	n/a
3.273	0.962	0.586	ImmFF	6.0	n/a	func/f013.bmp
4.506	0.0	n/a	btnL	n/a	1.233	n/a
6.647	0.825	0.546	IniUF	13.0	n/a	func/u014.bmp
7.83	0.0	n/a	btnL	n/a	1.183	n/a
9.838	0.968	0.597	ImmUF	14.0	n/a	func/u014.bmp
10.768	0.0	n/a	btnL	n/a	0.93	n/a
12.978	0.904	0.415	IniUF	13.0	n/a	func/u016.bmp
14.046	0.0	n/a	btnR	n/a	1.068	n/a
16.219	0.859	0.558	ImmUF	14.0	n/a	func/u016.bmp
17.426	0.0	n/a	btnR	n/a	1.207	n/a
19.443	0.804	0.585	IniUF	13.0	n/a	func/u010.bmp
20.729	0.0	n/a	btnL	n/a	1.286	n/a
22.55	0.879	0.526	ImmUF	14.0	n/a	func/u010.bmp
23.558	0.0	n/a	btnL	n/a	1.008	n/a
25.606	0.866	0.416	IniSF	17.0	n/a	func/s002.bmp
27.535	0.0	n/a	btnR	n/a	1.929	n/a
28.697	0.884	0.461	ImmSF	18.0	n/a	func/s002.bmp
29.997	0.0	n/a	btnL	n/a	1.3	n/a
51.898	0.974	0.543	IniFF	5.0	n/a	func/f004.bmp
54.375	0.0	n/a	btnR	n/a	2.477	n/a
55.173	0.925	0.534	IniSF	17.0	n/a	func/s008.bmp
56.545	0.0	n/a	btnR	n/a	1.372	n/a
58.313	0.985	0.439	IniUF	13.0	n/a	func/u012.bmp
59.744	0.0	n/a	btnL	n/a	1.431	n/a
61.587	0.862	0.533	IniFF	5.0	n/a	func/f012.bmp
62.673	0.0	n/a	btnL	n/a	1.086	n/a
64.677	0.869	0.461	ImmFF	6.0	n/a	func/f012.bmp
65.695	0.0	n/a	btnL	n/a	1.018	n/a
67.75	0.804	0.446	IniSF	17.0	n/a	func/s007.bmp
69.017	0.0	n/a	btnR	n/a	1.267	n/a
70.774	0.873	0.445	IniSF	17.0	n/a	func/s011.bmp
71.985	0.0	n/a	btnR	n/a	1.211	n/a
73.881	0.983	0.466	DelFF	7.0	n/a	func/f004.bmp
75.084	0.0	n/a	btnR	n/a	1.203	n/a
77.105	0.998	0.468	IniSF	17.0	n/a	func/s015.bmp
78.345	0.0	n/a	btnR	n/a	1.24	n/a
80.445	0.833	0.583	DelSF	19.0	n/a	func/s008.bmp
81.824	0.0	n/a	btnR	n/a	1.379	n/a
83.469	0.94	0.434	IniFF	5.0	n/a	func/f006.bmp
85.106	0.0	n/a	btnR	n/a	1.637	n/a
86.676	0.813	0.488	ImmFF	6.0	n/a	func/f006.bmp
87.885	0.0	n/a	btnR	n/a	1.209	n/a
89.833	0.994	0.57	DelUF	15.0	n/a	func/u012.bmp
91.277	0.0	n/a	btnL	n/a	1.444	n/a
93.19	0.997	0.594	IniFF	5.0	n/a	func/f009.bmp
94.542	0.0	n/a	btnR	n/a	1.352	n/a
96.448	0.869	0.491	IniFF	5.0	n/a	func/f005.bmp
97.46	0.0	n/a	btnR	n/a	1.012	n/a
99.655	0.821	0.571	DelSF	19.0	n/a	func/s007.bmp
101.138	0.0	n/a	btnR	n/a	1.483	n/a
102.695	0.933	0.437	IniFF	5.0	n/a	func/f002.bmp
103.923	0.0	n/a	btnR	n/a	1.228	n/a
105.869	0.818	0.481	ImmFF	6.0	n/a	func/f002.bmp
