onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0000	0.945	0.523	IniSF	17	n/a	func/s126.bmp
1.0140	0.0	n/a	btnR	n/a	1.014	n/a
3.2240	0.949	0.503	ImmSF	18	n/a	func/s126.bmp
3.9990	0.0	n/a	btnR	n/a	0.775	n/a
6.5480	0.836	0.514	IniFF	5	n/a	func/f118.bmp
7.4440	0.0	n/a	btnR	n/a	0.896	n/a
9.6880	0.893	0.53	IniSF	17	n/a	func/s129.bmp
10.5910	0.0	n/a	btnR	n/a	0.903	n/a
12.7630	0.865	0.418	ImmSF	18	n/a	func/s129.bmp
13.3400	0.0	n/a	btnR	n/a	0.577	n/a
15.9520	0.923	0.567	IniFF	5	n/a	func/f130.bmp
16.8080	0.0	n/a	btnR	n/a	0.856	n/a
19.1430	0.859	0.487	IniSF	17	n/a	func/s128.bmp
20.5260	0.0	n/a	btnR	n/a	1.383	n/a
22.3000	0.976	0.527	IniFF	5	n/a	func/f122.bmp
22.9600	0.0	n/a	btnR	n/a	0.66	n/a
25.4570	0.927	0.414	ImmFF	6	n/a	func/f122.bmp
26.6030	0.0	n/a	btnR	n/a	1.146	n/a
48.5750	0.963	0.416	IniUF	13	n/a	func/u123.bmp
49.3240	0.0	n/a	btnR	n/a	0.749	n/a
51.8820	0.998	0.572	DelFF	7	n/a	func/f118.bmp
52.7160	0.0	n/a	btnR	n/a	0.834	n/a
55.1230	0.892	0.477	IniSF	17	n/a	func/s118.bmp
56.2610	0.0	n/a	btnR	n/a	1.138	n/a
58.1960	0.914	0.415	IniSF	17	n/a	func/s119.bmp
58.9800	0.0	n/a	btnR	n/a	0.784	n/a
61.4700	0.815	0.599	DelFF	7	n/a	func/f130.bmp
62.1510	0.0	n/a	btnR	n/a	0.681	n/a
64.5940	0.843	0.544	IniUF	13	n/a	func/u114.bmp
65.8340	0.0	n/a	btnR	n/a	1.24	n/a
67.7170	0.816	0.506	DelSF	19	n/a	func/s128.bmp
68.2350	0.0	n/a	btnR	n/a	0.518	n/a
70.8420	0.902	0.551	IniUF	13	n/a	func/u124.bmp
71.4550	0.0	n/a	btnR	n/a	0.613	n/a
73.9650	0.995	0.459	ImmUF	14	n/a	func/u124.bmp
74.6110	0.0	n/a	btnR	n/a	0.646	n/a
77.2890	0.862	0.566	IniUF	13	n/a	func/u128.bmp
77.9450	0.0	n/a	btnR	n/a	0.656	n/a
80.3960	0.894	0.48	ImmUF	14	n/a	func/u128.bmp
80.9750	0.0	n/a	btnR	n/a	0.579	n/a
