onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0000	0.998	0.545	IniFF	5	n/a	func/f029.bmp
1.3040	0.0	n/a	btnL	n/a	1.304	n/a
3.2580	0.9	0.5	IniFF	5	n/a	func/f021.bmp
4.1570	0.0	n/a	btnR	n/a	0.899	n/a
6.6150	0.847	0.598	ImmFF	6	n/a	func/f021.bmp
7.5050	0.0	n/a	btnR	n/a	0.89	n/a
9.6880	0.885	0.43	IniSF	17	n/a	func/s022.bmp
10.6200	0.0	n/a	btnL	n/a	0.932	n/a
12.8620	0.821	0.523	ImmSF	18	n/a	func/s022.bmp
13.5730	0.0	n/a	btnL	n/a	0.711	n/a
16.0520	0.831	0.577	IniUF	13	n/a	func/u027.bmp
16.8580	0.0	n/a	btnR	n/a	0.806	n/a
19.2430	0.845	0.586	ImmUF	14	n/a	func/u027.bmp
20.3460	0.0	n/a	btnL	n/a	1.103	n/a
22.3160	0.827	0.438	IniSF	17	n/a	func/s018.bmp
23.3860	0.0	n/a	btnL	n/a	1.07	n/a
25.3390	0.801	0.424	IniSF	17	n/a	func/s019.bmp
26.1340	0.0	n/a	btnL	n/a	0.795	n/a
28.4460	0.851	0.535	DelFF	7	n/a	func/f029.bmp
29.6210	0.0	n/a	btnL	n/a	1.175	n/a
51.6310	0.907	0.559	IniUF	13	n/a	func/u029.bmp
53.0580	0.0	n/a	btnL	n/a	1.427	n/a
54.9050	0.801	0.592	IniFF	5	n/a	func/f018.bmp
55.7670	0.0	n/a	btnR	n/a	0.862	n/a
57.9780	0.9	0.508	ImmFF	6	n/a	func/f018.bmp
58.6870	0.0	n/a	btnR	n/a	0.709	n/a
61.0690	0.812	0.425	IniSF	17	n/a	func/s023.bmp
62.5250	0.0	n/a	btnR	n/a	1.456	n/a
64.1920	0.937	0.548	ImmSF	18	n/a	func/s023.bmp
64.7900	0.0	n/a	btnR	n/a	0.598	n/a
67.4340	0.809	0.534	IniUF	13	n/a	func/u024.bmp
68.3610	0.0	n/a	btnL	n/a	0.927	n/a
