onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.833	0.463	IniUF	13	4	0.897	func/u061.bmp
3.006	0.8	0.405	ImmUF	14	4	0.703	func/u061.bmp
6.197	0.803	0.501	IniSF	17	4	1.593	func/s049.bmp
9.187	0.822	0.432	ImmSF	18	4	0.868	func/s049.bmp
12.31	0.973	0.532	IniFF	5	7	1.295	func/f062.bmp
15.652	0.98	0.582	IniSF	17	4	0.75	func/s058.bmp
18.841	0.814	0.45	ImmSF	18	4	0.694	func/s058.bmp
21.865	0.822	0.435	IniSF	17	4	0.759	func/s063.bmp
24.922	0.806	0.46	ImmSF	18	4	0.813	func/s063.bmp
28.012	0.99	0.509	IniUF	13	7	0.607	func/u064.bmp
51.23	0.949	0.422	IniFF	5	7	1.77	func/f051.bmp
54.521	0.833	0.579	IniSF	17	4	0.719	func/s051.bmp
57.678	0.967	0.562	DelFF	7	7	1.152	func/f062.bmp
60.818	0.838	0.402	IniFF	5	4	0.674	func/f059.bmp
64.025	0.964	0.586	IniFF	5	4	0.922	func/f060.bmp
67.165	0.87	0.407	ImmFF	6	4	0.825	func/f060.bmp
70.406	0.858	0.585	IniFF	5	4	1.267	func/f054.bmp
73.596	0.897	0.565	ImmFF	6	4	0.726	func/f054.bmp
76.703	0.937	0.438	DelUF	15	7	0.732	func/u064.bmp
80.01	0.924	0.57	IniUF	13	7	0.727	func/u053.bmp
83.134	0.839	0.425	DelFF	7	7	1.133	func/f051.bmp
86.291	0.957	0.548	IniSF	17	4	0.755	func/s050.bmp
89.598	0.833	0.569	DelSF	19	4	0.666	func/s051.bmp
92.655	0.848	0.459	IniFF	5	7	1.122	func/f063.bmp
95.779	0.981	0.506	DelFF	7	7	0.932	func/f059.bmp
98.936	0.971	0.404	IniSF	17	4	0.828	func/s054.bmp
102.143	0.97	0.461	ImmSF	18	4	0.718	func/s054.bmp
105.333	0.853	0.449	IniFF	5	7	0.925	func/f061.bmp
108.49	0.802	0.545	ImmFF	6	7	0.76	func/f061.bmp
131.575	0.861	0.501	IniUF	13	4	0.859	func/u062.bmp
134.632	0.951	0.428	DelUF	15	7	0.768	func/u053.bmp
137.789	0.941	0.44	IniSF	17	4	0.839	func/s060.bmp
141.046	0.986	0.55	ImmSF	18	4	0.757	func/s060.bmp
144.253	0.931	0.467	DelSF	19	4	1.102	func/s050.bmp
147.51	0.996	0.544	IniUF	13	4	1.119	func/u058.bmp
150.734	0.879	0.459	ImmUF	14	4	0.762	func/u058.bmp
153.958	0.944	0.57	DelFF	7	7	0.886	func/f063.bmp
157.115	0.802	0.448	IniFF	5	4	0.941	func/f055.bmp
160.121	0.972	0.44	IniUF	13	4	0.922	func/u063.bmp
163.429	0.886	0.556	IniSF	17	7	0.968	func/s064.bmp
166.586	0.943	0.507	DelUF	15	4	0.727	func/u062.bmp
169.893	0.948	0.598	IniUF	13	4	1.038	func/u050.bmp
173.084	0.992	0.468	ImmUF	14	4	0.834	func/u050.bmp
176.341	0.864	0.499	IniUF	13	4	0.902	func/u056.bmp
179.381	0.869	0.406	ImmUF	14	4	0.683	func/u056.bmp
182.605	0.963	0.596	IniFF	5	7	0.937	func/f052.bmp
185.795	0.968	0.458	ImmFF	6	7	0.648	func/f052.bmp
189.002	0.987	0.483	DelFF	7	4	0.95	func/f055.bmp
212.371	0.854	0.599	IniSF	17	4	1.107	func/s055.bmp
215.511	0.895	0.514	DelUF	15	7	1.125	func/u063.bmp
218.668	0.862	0.476	IniFF	5	7	0.87	func/f064.bmp
221.825	0.905	0.533	DelSF	19	4	1.064	func/s064.bmp
224.999	0.848	0.485	IniSF	17	4	0.978	func/s053.bmp
228.189	0.903	0.545	IniUF	13	7	1.574	func/u060.bmp
231.313	0.981	0.415	IniUF	13	4	1.048	func/u057.bmp
234.47	0.857	0.413	ImmUF	14	4	0.763	func/u057.bmp
237.66	0.91	0.558	IniSF	17	4	1.075	func/s052.bmp
240.884	0.899	0.543	ImmSF	18	4	1.066	func/s052.bmp
243.958	0.824	0.417	DelSF	19	4	1.0	func/s055.bmp
247.114	0.93	0.533	IniSF	17	4	0.929	func/s056.bmp
250.272	0.927	0.454	ImmSF	18	4	0.849	func/s056.bmp
253.378	0.924	0.409	DelFF	7	7	0.869	func/f064.bmp
256.569	0.955	0.487	IniSF	17	4	0.718	func/s061.bmp
259.793	0.81	0.493	ImmSF	18	4	0.725	func/s061.bmp
262.933	0.972	0.566	DelSF	19	4	1.021	func/s053.bmp
266.157	0.987	0.473	IniFF	5	4	1.239	func/f056.bmp
269.347	0.939	0.45	ImmFF	6	4	0.86	func/f056.bmp
272.504	0.943	0.447	DelUF	15	7	1.108	func/u060.bmp
295.672	0.98	0.436	IniSF	17	4	1.019	func/s057.bmp
298.996	0.965	0.57	ImmSF	18	7	0.986	func/s057.bmp
302.187	0.88	0.466	IniUF	13	4	1.448	func/u049.bmp
