onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0	0.892	0.528	IniFF	5.0	n/a	func/f080.bmp
1.267	0.0	n/a	btnR	n/a	1.267	n/a
3.174	0.956	0.497	IniSF	17.0	n/a	func/s066.bmp
4.278	0.0	n/a	btnR	n/a	1.104	n/a
6.464	0.863	0.452	ImmSF	18.0	n/a	func/s066.bmp
7.329	0.0	n/a	btnR	n/a	0.865	n/a
9.555	0.847	0.432	IniSF	17.0	n/a	func/s077.bmp
10.44	0.0	n/a	btnL	n/a	0.885	n/a
12.695	0.946	0.53	ImmSF	18.0	n/a	func/s077.bmp
13.555	0.0	n/a	btnL	n/a	0.86	n/a
15.969	0.928	0.557	IniFF	5.0	n/a	func/f067.bmp
17.106	0.0	n/a	btnL	n/a	1.137	n/a
19.126	0.888	0.454	ImmFF	6.0	n/a	func/f067.bmp
19.844	0.0	n/a	btnL	n/a	0.718	n/a
22.366	0.864	0.579	IniFF	5.0	n/a	func/f073.bmp
23.609	0.0	n/a	btnL	n/a	1.243	n/a
25.473	0.815	0.434	IniSF	17.0	n/a	func/s074.bmp
28.563	0.805	0.51	DelFF	7.0	n/a	func/f080.bmp
29.399	0.0	n/a	btnR	n/a	0.836	n/a
51.715	1.0	0.538	IniUF	13.0	n/a	func/u071.bmp
52.906	0.0	n/a	btnL	n/a	1.191	n/a
54.972	0.923	0.48	IniUF	13.0	n/a	func/u079.bmp
55.76	0.0	n/a	btnL	n/a	0.788	n/a
58.229	0.882	0.556	ImmUF	14.0	n/a	func/u079.bmp
58.934	0.0	n/a	btnL	n/a	0.705	n/a
61.303	0.988	0.419	IniSF	17.0	n/a	func/s065.bmp
62.219	0.0	n/a	btnL	n/a	0.916	n/a
64.543	0.918	0.457	IniUF	13.0	n/a	func/u075.bmp
65.522	0.0	n/a	btnL	n/a	0.979	n/a
67.717	0.843	0.492	DelFF	7.0	n/a	func/f073.bmp
68.452	0.0	n/a	btnL	n/a	0.735	n/a
70.824	0.874	0.447	IniUF	13.0	n/a	func/u067.bmp
71.614	0.0	n/a	btnL	n/a	0.79	n/a
73.947	0.8	0.475	ImmUF	14.0	n/a	func/u067.bmp
74.615	0.0	n/a	btnL	n/a	0.668	n/a
76.971	0.85	0.459	DelSF	19.0	n/a	func/s074.bmp
77.6	0.0	n/a	btnL	n/a	0.629	n/a
80.061	0.839	0.472	IniUF	13.0	n/a	func/u074.bmp
80.972	0.0	n/a	btnL	n/a	0.911	n/a
83.168	0.927	0.498	ImmUF	14.0	n/a	func/u074.bmp
83.757	0.0	n/a	btnL	n/a	0.589	n/a
86.375	0.829	0.506	DelUF	15.0	n/a	func/u071.bmp
87.109	0.0	n/a	btnL	n/a	0.734	n/a
89.415	0.816	0.404	IniSF	17.0	n/a	func/s072.bmp
90.09	0.0	n/a	btnL	n/a	0.675	n/a
92.505	0.872	0.503	IniUF	13.0	n/a	func/u078.bmp
93.339	0.0	n/a	btnL	n/a	0.834	n/a
95.646	0.942	0.501	ImmUF	14.0	n/a	func/u078.bmp
96.186	0.0	n/a	btnL	n/a	0.54	n/a
98.836	0.871	0.483	DelSF	19.0	n/a	func/s065.bmp
99.415	0.0	n/a	btnL	n/a	0.579	n/a
101.943	0.931	0.455	IniFF	5.0	n/a	func/f072.bmp
103.055	0.0	n/a	btnL	n/a	1.112	n/a
105.15	0.826	0.508	DelUF	15.0	n/a	func/u075.bmp
105.943	0.0	n/a	btnL	n/a	0.793	n/a
128.168	0.8	0.413	IniFF	5.0	n/a	func/f066.bmp
129.112	0.0	n/a	btnR	n/a	0.944	n/a
131.224	0.851	0.489	ImmFF	6.0	n/a	func/f066.bmp
131.909	0.0	n/a	btnR	n/a	0.685	n/a
134.281	0.932	0.428	IniFF	5.0	n/a	func/f078.bmp
135.459	0.0	n/a	btnR	n/a	1.178	n/a
137.388	0.952	0.404	ImmFF	6.0	n/a	func/f078.bmp
138.189	0.0	n/a	btnR	n/a	0.801	n/a
140.595	0.999	0.493	IniFF	5.0	n/a	func/f070.bmp
141.473	0.0	n/a	btnL	n/a	0.878	n/a
143.919	0.914	0.557	DelSF	19.0	n/a	func/s072.bmp
144.675	0.0	n/a	btnL	n/a	0.756	n/a
147.11	0.891	0.511	IniSF	17.0	n/a	func/s080.bmp
148.136	0.0	n/a	btnL	n/a	1.026	n/a
150.2	0.883	0.425	ImmSF	18.0	n/a	func/s080.bmp
151.442	0.0	n/a	btnR	n/a	1.242	n/a
153.34	0.95	0.488	IniUF	13.0	n/a	func/u077.bmp
154.548	0.0	n/a	btnR	n/a	1.208	n/a
156.547	0.992	0.5	DelFF	7.0	n/a	func/f072.bmp
157.743	0.0	n/a	btnL	n/a	1.196	n/a
159.855	0.814	0.545	IniUF	13.0	n/a	func/u081.bmp
160.839	0.0	n/a	btnL	n/a	0.984	n/a
162.878	0.926	0.45	IniSF	17.0	n/a	func/s075.bmp
163.706	0.0	n/a	btnL	n/a	0.828	n/a
166.069	0.958	0.501	IniFF	5.0	n/a	func/f071.bmp
166.919	0.0	n/a	btnR	n/a	0.85	n/a
169.309	0.811	0.51	ImmFF	6.0	n/a	func/f071.bmp
170.108	0.0	n/a	btnR	n/a	0.799	n/a
172.449	0.948	0.557	DelFF	7.0	n/a	func/f070.bmp
173.289	0.0	n/a	btnL	n/a	0.84	n/a
175.74	0.981	0.56	IniSF	17.0	n/a	func/s070.bmp
176.58	0.0	n/a	btnL	n/a	0.84	n/a
178.93	0.931	0.44	IniSF	17.0	n/a	func/s068.bmp
179.528	0.0	n/a	btnL	n/a	0.598	n/a
182.171	0.84	0.548	ImmSF	18.0	n/a	func/s068.bmp
182.875	0.0	n/a	btnL	n/a	0.704	n/a
185.328	0.903	0.544	DelUF	15.0	n/a	func/u077.bmp
186.287	0.0	n/a	btnL	n/a	0.959	n/a
208.513	0.873	0.497	IniSF	17.0	n/a	func/s081.bmp
209.826	0.0	n/a	btnL	n/a	1.313	n/a
211.603	0.829	0.44	DelUF	15.0	n/a	func/u081.bmp
212.604	0.0	n/a	btnR	n/a	1.001	n/a
214.793	0.841	0.597	IniFF	5.0	n/a	func/f065.bmp
215.956	0.0	n/a	btnL	n/a	1.163	n/a
217.867	0.912	0.462	ImmFF	6.0	n/a	func/f065.bmp
218.724	0.0	n/a	btnL	n/a	0.857	n/a
221.141	0.935	0.592	DelSF	19.0	n/a	func/s075.bmp
221.809	0.0	n/a	btnL	n/a	0.668	n/a
224.298	0.952	0.457	IniFF	5.0	n/a	func/f069.bmp
225.086	0.0	n/a	btnR	n/a	0.788	n/a
227.538	0.963	0.524	ImmFF	6.0	n/a	func/f069.bmp
228.268	0.0	n/a	btnR	n/a	0.73	n/a
230.745	0.918	0.404	IniUF	13.0	n/a	func/u069.bmp
231.539	0.0	n/a	btnL	n/a	0.794	n/a
233.952	0.901	0.525	ImmUF	14.0	n/a	func/u069.bmp
234.58	0.0	n/a	btnL	n/a	0.628	n/a
