onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.849	0.424	IniFF	5	7	0.98	func/f093.bmp
3.023	0.941	0.409	ImmFF	6	7	0.668	func/f093.bmp
6.297	0.963	0.447	IniSF	17	4	1.129	func/s094.bmp
9.538	0.845	0.515	ImmSF	18	4	0.756	func/s094.bmp
12.644	0.813	0.491	IniUF	13	4	0.886	func/u082.bmp
15.818	0.8	0.6	IniSF	17	4	0.687	func/s096.bmp
18.925	0.848	0.516	IniSF	17	4	0.663	func/s092.bmp
22.049	0.949	0.515	ImmSF	18	4	0.661	func/s092.bmp
25.206	0.993	0.427	IniFF	5	7	0.831	func/f091.bmp
48.541	0.871	0.554	IniSF	17	7	1.14	func/s095.bmp
51.598	0.868	0.406	ImmSF	18	7	0.85	func/s095.bmp
54.738	0.948	0.516	IniUF	13	4	0.809	func/u084.bmp
57.928	0.854	0.472	DelUF	15	4	0.816	func/u082.bmp
60.985	0.834	0.425	IniFF	5	7	0.693	func/f092.bmp
64.109	0.984	0.523	ImmFF	6	7	0.616	func/f092.bmp
67.399	0.865	0.539	DelSF	19	4	0.62	func/s096.bmp
70.623	0.928	0.577	IniSF	17	4	0.952	func/s086.bmp
73.847	0.976	0.523	ImmSF	18	4	0.657	func/s086.bmp
77.004	0.81	0.412	IniUF	13	7	0.835	func/u093.bmp
80.044	0.932	0.457	DelFF	7	7	0.726	func/f091.bmp
83.318	0.961	0.577	IniSF	17	4	0.67	func/s083.bmp
86.642	0.926	0.588	ImmSF	18	4	0.726	func/s083.bmp
89.799	0.975	0.434	IniFF	5	7	0.664	func/f083.bmp
92.989	0.907	0.438	DelUF	15	4	0.727	func/u084.bmp
96.08	0.864	0.407	IniUF	13	4	0.757	func/u090.bmp
99.303	0.987	0.588	IniFF	5	7	0.697	func/f097.bmp
102.594	0.896	0.53	ImmFF	6	7	0.649	func/f097.bmp
105.701	0.97	0.435	IniSF	17	7	0.676	func/s082.bmp
108.992	0.937	0.546	DelUF	15	7	0.882	func/u093.bmp
132.16	0.843	0.428	IniFF	5	4	0.818	func/f088.bmp
135.233	0.996	0.457	IniUF	13	7	0.705	func/u083.bmp
138.424	0.902	0.43	DelFF	7	7	0.963	func/f083.bmp
141.547	0.864	0.461	IniUF	13	4	0.952	func/u096.bmp
144.671	0.902	0.485	DelUF	15	4	0.951	func/u090.bmp
147.811	0.844	0.468	IniSF	17	4	0.724	func/s087.bmp
150.834	0.843	0.411	ImmSF	18	4	0.689	func/s087.bmp
153.891	0.86	0.444	IniFF	5	7	0.814	func/f084.bmp
157.065	0.876	0.55	ImmFF	6	7	0.611	func/f084.bmp
160.205	0.897	0.494	DelSF	19	4	0.611	func/s082.bmp
163.396	0.989	0.527	IniUF	13	7	0.876	func/u094.bmp
166.586	0.999	0.421	ImmUF	14	7	0.62	func/u094.bmp
169.91	0.938	0.567	DelFF	7	4	0.806	func/f088.bmp
173.117	0.966	0.497	IniUF	13	4	0.752	func/u086.bmp
176.291	0.807	0.442	ImmUF	14	4	0.722	func/u086.bmp
179.348	0.834	0.484	DelUF	15	7	0.72	func/u083.bmp
182.505	0.806	0.562	IniFF	5	4	0.852	func/f094.bmp
185.662	0.952	0.577	DelUF	15	4	0.945	func/u096.bmp
188.969	0.865	0.595	IniSF	17	4	0.709	func/s088.bmp
212.104	0.9	0.489	IniFF	5	4	0.896	func/f085.bmp
215.211	0.949	0.435	IniSF	17	7	1.011	func/s097.bmp
218.501	0.865	0.581	ImmSF	18	7	1.025	func/s097.bmp
221.558	0.83	0.409	IniSF	17	4	0.642	func/s091.bmp
224.682	0.815	0.529	IniFF	5	7	0.725	func/f096.bmp
227.822	0.879	0.552	ImmFF	6	7	0.689	func/f096.bmp
231.029	0.877	0.512	DelFF	7	4	0.785	func/f094.bmp
234.253	0.898	0.549	IniSF	17	4	0.854	func/s090.bmp
237.36	0.921	0.44	DelSF	19	4	0.672	func/s088.bmp
240.567	0.907	0.515	IniFF	5	7	0.958	func/f089.bmp
243.824	0.942	0.584	ImmFF	6	7	0.762	func/f089.bmp
247.048	0.997	0.513	DelFF	7	4	0.807	func/f085.bmp
250.322	0.818	0.508	IniUF	13	4	0.645	func/u089.bmp
253.479	0.806	0.578	ImmUF	14	4	0.601	func/u089.bmp
256.486	0.887	0.434	IniUF	13	4	0.868	func/u087.bmp
259.676	0.998	0.522	ImmUF	14	4	0.622	func/u087.bmp
262.85	0.876	0.41	DelSF	19	4	0.776	func/s091.bmp
266.09	0.849	0.589	IniUF	13	4	0.94	func/u091.bmp
269.264	0.953	0.559	ImmUF	14	4	0.616	func/u091.bmp
292.465	0.969	0.464	IniUF	13	4	0.934	func/u092.bmp
295.739	0.806	0.536	DelSF	19	4	1.288	func/s090.bmp
298.88	0.812	0.561	IniFF	5	4	0.763	func/f086.bmp
301.886	0.886	0.433	ImmFF	6	4	0.599	func/f086.bmp
304.994	0.97	0.449	IniSF	17	4	0.862	func/s089.bmp
308.267	0.91	0.52	ImmSF	18	4	0.87	func/s089.bmp
311.524	0.934	0.575	IniFF	5	7	0.969	func/f087.bmp
314.715	0.991	0.493	ImmFF	6	7	0.714	func/f087.bmp
