onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0000	0.814	0.572	IniFF	5	n/a	func/f006.bmp
1.3350	0.0	n/a	btnR	n/a	1.335	n/a
3.1230	0.82	0.538	IniUF	13	n/a	func/u002.bmp
4.1200	0.0	n/a	btnL	n/a	0.997	n/a
6.3640	0.815	0.547	ImmUF	14	n/a	func/u002.bmp
7.3420	0.0	n/a	btnL	n/a	0.978	n/a
9.4540	0.846	0.512	IniFF	5	n/a	func/f014.bmp
10.0550	0.0	n/a	btnR	n/a	0.601	n/a
12.6280	0.97	0.558	ImmFF	6	n/a	func/f014.bmp
13.7380	0.0	n/a	btnR	n/a	1.11	n/a
15.8520	0.905	0.484	IniUF	13	n/a	func/u001.bmp
16.8890	0.0	n/a	btnL	n/a	1.037	n/a
19.0590	0.835	0.522	ImmUF	14	n/a	func/u001.bmp
20.0590	0.0	n/a	btnL	n/a	1.0	n/a
22.0820	0.83	0.418	IniUF	13	n/a	func/u009.bmp
23.2470	0.0	n/a	btnR	n/a	1.165	n/a
25.1220	0.912	0.448	IniFF	5	n/a	func/f015.bmp
26.3710	0.0	n/a	btnL	n/a	1.249	n/a
28.3630	0.839	0.557	DelFF	7	n/a	func/f006.bmp
29.6310	0.0	n/a	btnL	n/a	1.268	n/a
51.4470	0.978	0.462	IniSF	17	n/a	func/s012.bmp
52.7310	0.0	n/a	btnR	n/a	1.284	n/a
54.6710	0.837	0.48	ImmSF	18	n/a	func/s012.bmp
55.8350	0.0	n/a	btnR	n/a	1.164	n/a
57.8280	0.883	0.545	IniUF	13	n/a	func/u011.bmp
58.8440	0.0	n/a	btnR	n/a	1.016	n/a
60.9350	0.993	0.462	ImmUF	14	n/a	func/u011.bmp
62.0710	0.0	n/a	btnR	n/a	1.136	n/a
64.1590	1.0	0.466	IniFF	5	n/a	func/f009.bmp
65.4210	0.0	n/a	btnR	n/a	1.262	n/a
67.3990	0.945	0.48	ImmFF	6	n/a	func/f009.bmp
68.5190	0.0	n/a	btnR	n/a	1.12	n/a
70.6900	0.863	0.576	IniSF	17	n/a	func/s002.bmp
71.8410	0.0	n/a	btnL	n/a	1.151	n/a
73.8130	0.806	0.496	DelUF	15	n/a	func/u009.bmp
74.7970	0.0	n/a	btnR	n/a	0.984	n/a
76.9040	0.95	0.51	IniSF	17	n/a	func/s003.bmp
77.9820	0.0	n/a	btnL	n/a	1.078	n/a
80.1940	0.805	0.568	DelFF	7	n/a	func/f015.bmp
81.0930	0.0	n/a	btnR	n/a	0.899	n/a
83.3010	0.999	0.52	IniFF	5	n/a	func/f007.bmp
84.6050	0.0	n/a	btnL	n/a	1.304	n/a
86.4750	0.815	0.404	ImmFF	6	n/a	func/f007.bmp
87.4890	0.0	n/a	btnL	n/a	1.014	n/a
89.4810	0.89	0.431	IniFF	5	n/a	func/f005.bmp
90.3210	0.0	n/a	btnR	n/a	0.84	n/a
92.5550	0.885	0.414	IniFF	5	n/a	func/f002.bmp
93.8150	0.0	n/a	btnR	n/a	1.26	n/a
95.7450	0.911	0.544	ImmFF	6	n/a	func/f002.bmp
96.9560	0.0	n/a	btnL	n/a	1.211	n/a
98.9690	0.931	0.547	IniFF	5	n/a	func/f004.bmp
99.8770	0.0	n/a	btnR	n/a	0.908	n/a
102.1090	0.925	0.446	DelSF	19	n/a	func/s002.bmp
103.0890	0.0	n/a	btnL	n/a	0.98	n/a
105.3500	0.932	0.539	IniUF	13	n/a	func/u015.bmp
106.3880	0.0	n/a	btnL	n/a	1.038	n/a
108.5240	0.822	0.47	DelSF	19	n/a	func/s003.bmp
109.5780	0.0	n/a	btnL	n/a	1.054	n/a
131.5910	0.943	0.463	IniSF	17	n/a	func/s006.bmp
132.3430	0.0	n/a	btnR	n/a	0.752	n/a
134.7150	0.802	0.416	IniSF	17	n/a	func/s007.bmp
135.9190	0.0	n/a	btnR	n/a	1.204	n/a
137.7380	0.927	0.46	DelFF	7	n/a	func/f005.bmp
138.7850	0.0	n/a	btnL	n/a	1.047	n/a
140.8450	0.995	0.405	IniFF	5	n/a	func/f003.bmp
141.9440	0.0	n/a	btnL	n/a	1.099	n/a
144.0860	0.944	0.48	ImmFF	6	n/a	func/f003.bmp
145.1770	0.0	n/a	btnL	n/a	1.091	n/a
147.2760	0.928	0.482	IniUF	13	n/a	func/u006.bmp
148.2860	0.0	n/a	btnR	n/a	1.01	n/a
150.4160	0.85	0.441	ImmUF	14	n/a	func/u006.bmp
151.1500	0.0	n/a	btnR	n/a	0.734	n/a
153.5070	0.961	0.481	DelFF	7	n/a	func/f004.bmp
154.4830	0.0	n/a	btnR	n/a	0.976	n/a
156.7140	0.91	0.479	IniUF	13	n/a	func/u016.bmp
158.1360	0.0	n/a	btnL	n/a	1.422	n/a
