onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0000	0.837	0.452	IniFF	5	n/a	func/f105.bmp
1.0920	0.0	n/a	btnR	n/a	1.092	n/a
3.2070	0.911	0.597	IniUF	13	n/a	func/u107.bmp
4.1220	0.0	n/a	btnR	n/a	0.915	n/a
6.5150	0.983	0.529	IniUF	13	n/a	func/u113.bmp
7.4570	0.0	n/a	btnL	n/a	0.942	n/a
9.8050	0.807	0.548	ImmUF	14	n/a	func/u113.bmp
10.4680	0.0	n/a	btnL	n/a	0.663	n/a
12.8290	0.978	0.45	IniSF	17	n/a	func/s107.bmp
13.7960	0.0	n/a	btnR	n/a	0.967	n/a
16.1360	0.875	0.56	IniSF	17	n/a	func/s099.bmp
16.8290	0.0	n/a	btnR	n/a	0.693	n/a
19.2260	0.973	0.448	ImmSF	18	n/a	func/s099.bmp
20.0140	0.0	n/a	btnR	n/a	0.788	n/a
22.4170	0.814	0.446	IniFF	5	n/a	func/f106.bmp
23.4200	0.0	n/a	btnL	n/a	1.003	n/a
25.5070	0.812	0.508	ImmFF	6	n/a	func/f106.bmp
26.4400	0.0	n/a	btnR	n/a	0.933	n/a
28.5130	0.957	0.421	DelFF	7	n/a	func/f105.bmp
29.4990	0.0	n/a	btnL	n/a	0.986	n/a
51.7150	0.818	0.453	IniUF	13	n/a	func/u108.bmp
52.9320	0.0	n/a	btnL	n/a	1.217	n/a
54.8050	0.821	0.515	DelUF	15	n/a	func/u107.bmp
55.6740	0.0	n/a	btnR	n/a	0.869	n/a
57.9950	0.98	0.587	IniFF	5	n/a	func/f098.bmp
58.9330	0.0	n/a	btnL	n/a	0.938	n/a
61.2190	0.984	0.476	IniSF	17	n/a	func/s104.bmp
61.9010	0.0	n/a	btnR	n/a	0.682	n/a
64.3930	0.831	0.433	DelSF	19	n/a	func/s107.bmp
65.0960	0.0	n/a	btnR	n/a	0.703	n/a
67.4160	0.887	0.419	IniFF	5	n/a	func/f111.bmp
68.3530	0.0	n/a	btnR	n/a	0.937	n/a
70.6230	0.895	0.541	ImmFF	6	n/a	func/f111.bmp
71.5020	0.0	n/a	btnR	n/a	0.879	n/a
73.7130	0.921	0.423	IniUF	13	n/a	func/u100.bmp
74.4170	0.0	n/a	btnR	n/a	0.704	n/a
76.8700	0.873	0.464	ImmUF	14	n/a	func/u100.bmp
77.5310	0.0	n/a	btnR	n/a	0.661	n/a
80.1110	0.823	0.592	IniUF	13	n/a	func/u109.bmp
81.1760	0.0	n/a	btnR	n/a	1.065	n/a
83.3010	0.858	0.597	DelUF	15	n/a	func/u108.bmp
84.0890	0.0	n/a	btnL	n/a	0.788	n/a
86.3410	0.898	0.404	IniSF	17	n/a	func/s103.bmp
87.3470	0.0	n/a	btnL	n/a	1.006	n/a
89.5990	0.896	0.588	ImmSF	18	n/a	func/s103.bmp
