onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0	0.843	0.472	IniUF	13	7	1.132	func/u146.bmp
3.057	0.847	0.438	IniUF	13	4	0.967	func/u133.bmp
6.214	0.91	0.439	IniFF	5	7	0.869	func/f139.bmp
9.338	0.976	0.437	ImmFF	6	7	0.571	func/f139.bmp
12.595	0.914	0.512	IniSF	17	7	0.952	func/s138.bmp
15.735	0.864	0.461	IniUF	13	4	0.632	func/u140.bmp
18.842	0.923	0.47	IniSF	17	7	0.817	func/s133.bmp
21.966	0.98	0.433	ImmSF	18	7	0.773	func/s133.bmp
25.291	0.962	0.585	DelUF	15	7	0.917	func/u146.bmp
48.608	0.871	0.572	IniUF	13	7	1.057	func/u135.bmp
51.648	0.879	0.4	ImmUF	14	7	0.544	func/u135.bmp
54.789	0.891	0.494	DelUF	15	7	0.971	func/u133.bmp
57.962	0.985	0.507	IniSF	17	7	0.837	func/s141.bmp
61.219	0.863	0.513	ImmSF	18	7	0.806	func/s141.bmp
64.36	0.945	0.515	IniFF	5	4	0.717	func/f135.bmp
67.651	0.88	0.584	ImmFF	6	4	0.742	func/f135.bmp
70.807	0.909	0.51	DelSF	19	7	0.599	func/s138.bmp
73.898	0.985	0.41	IniSF	17	7	0.759	func/s140.bmp
77.121	0.819	0.476	DelUF	15	4	0.76	func/u140.bmp
80.145	0.816	0.445	IniFF	5	7	1.123	func/f131.bmp
83.218	0.809	0.487	ImmFF	6	7	0.537	func/f131.bmp
86.225	0.999	0.431	IniSF	17	7	0.949	func/s131.bmp
89.515	0.813	0.521	IniUF	13	7	0.888	func/u137.bmp
92.572	0.988	0.473	IniUF	13	7	0.706	func/u132.bmp
95.829	0.954	0.493	ImmUF	14	7	0.597	func/u132.bmp
98.97	0.884	0.402	IniUF	13	4	1.076	func/u134.bmp
102.143	0.948	0.523	ImmUF	14	4	0.835	func/u134.bmp
105.401	0.922	0.545	DelSF	19	7	0.639	func/s140.bmp
108.641	0.986	0.543	IniFF	5	7	0.933	func/f141.bmp
131.893	0.826	0.485	IniUF	13	7	0.829	func/u138.bmp
135.05	0.916	0.566	ImmUF	14	7	0.511	func/u138.bmp
138.307	0.842	0.575	DelSF	19	7	0.633	func/s131.bmp
141.497	0.928	0.576	IniFF	5	4	0.939	func/f145.bmp
144.738	0.856	0.535	ImmFF	6	4	0.847	func/f145.bmp
147.778	0.869	0.414	DelUF	15	7	0.718	func/u137.bmp
150.985	0.963	0.571	IniSF	17	7	0.74	func/s134.bmp
154.276	0.95	0.554	ImmSF	18	7	0.69	func/s134.bmp
157.499	0.886	0.504	IniUF	13	4	1.017	func/u131.bmp
160.656	0.908	0.515	IniFF	5	4	1.21	func/f134.bmp
163.83	0.965	0.495	DelFF	7	7	0.849	func/f141.bmp
167.121	0.987	0.561	IniFF	5	4	1.182	func/f143.bmp
170.294	0.894	0.427	IniFF	5	4	1.064	func/f138.bmp
173.468	0.895	0.503	IniSF	17	7	0.892	func/s146.bmp
176.592	0.818	0.457	IniUF	13	7	1.038	func/u142.bmp
179.765	0.925	0.593	ImmUF	14	7	0.969	func/u142.bmp
182.906	0.866	0.445	DelUF	15	7	0.871	func/u131.bmp
185.996	0.863	0.454	IniFF	5	4	1.131	func/f132.bmp
189.136	0.904	0.511	DelFF	7	4	1.146	func/f134.bmp
212.304	0.804	0.479	IniSF	17	4	1.113	func/s139.bmp
215.344	0.959	0.456	ImmSF	18	4	0.595	func/s139.bmp
218.601	0.959	0.53	DelFF	7	4	1.014	func/f143.bmp
221.909	0.862	0.58	IniSF	17	7	0.869	func/s143.bmp
224.999	0.91	0.465	DelFF	7	4	0.798	func/f138.bmp
228.089	0.962	0.402	IniUF	13	7	0.86	func/u145.bmp
231.413	0.996	0.549	ImmUF	14	4	1.141	func/u145.bmp
234.704	0.847	0.531	DelSF	19	7	0.862	func/s146.bmp
237.777	0.993	0.462	IniUF	13	4	0.929	func/u143.bmp
241.084	0.977	0.548	IniFF	5	4	0.801	func/f136.bmp
244.409	0.968	0.569	ImmFF	6	4	0.888	func/f136.bmp
247.667	0.955	0.535	DelFF	7	4	0.884	func/f132.bmp
250.99	0.827	0.587	IniSF	17	7	0.829	func/s136.bmp
254.03	0.836	0.446	ImmSF	18	7	0.556	func/s136.bmp
257.053	0.942	0.404	IniSF	17	4	0.952	func/s142.bmp
260.277	0.952	0.509	ImmSF	18	4	0.84	func/s142.bmp
263.417	0.915	0.431	DelSF	19	7	0.766	func/s143.bmp
266.608	0.932	0.514	IniSF	17	7	0.642	func/s137.bmp
289.742	0.868	0.427	IniSF	17	7	0.731	func/s135.bmp
292.949	0.895	0.573	ImmSF	18	7	0.613	func/s135.bmp
296.19	0.903	0.584	DelUF	15	4	0.816	func/u143.bmp
299.297	0.926	0.419	IniFF	5	4	0.819	func/f140.bmp
302.47	0.835	0.469	ImmFF	6	4	0.721	func/f140.bmp
305.511	0.897	0.446	IniFF	5	7	0.954	func/f142.bmp
308.584	0.967	0.405	IniSF	17	7	0.681	func/s132.bmp
311.841	0.874	0.53	ImmSF	18	7	0.559	func/s132.bmp
314.915	0.959	0.422	IniUF	13	7	0.957	func/u141.bmp
318.072	0.805	0.423	ImmUF	14	7	0.584	func/u141.bmp
321.245	0.814	0.6	DelSF	19	7	0.668	func/s137.bmp
324.336	0.972	0.514	IniFF	5	4	0.608	func/f133.bmp
327.559	0.93	0.479	ImmFF	6	4	0.515	func/f133.bmp
330.85	0.85	0.585	IniFF	5	7	0.869	func/f144.bmp
333.89	0.808	0.421	IniFF	5	7	0.979	func/f146.bmp
336.897	0.996	0.423	DelFF	7	4	0.663	func/f142.bmp
