onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.885	0.444	IniSF	17	7	0.979	func/s081.bmp
3.24	0.968	0.588	ImmSF	18	7	0.721	func/s081.bmp
6.548	0.848	0.478	IniFF	5	4	1.155	func/f080.bmp
9.672	0.889	0.518	IniSF	17	7	0.759	func/s075.bmp
12.912	0.938	0.582	ImmSF	18	7	0.633	func/s075.bmp
16.152	0.825	0.529	IniSF	17	7	0.772	func/s065.bmp
19.242	0.828	0.487	IniUF	13	4	0.621	func/u067.bmp
22.249	0.845	0.401	IniUF	13	7	0.82	func/u075.bmp
25.306	0.928	0.445	ImmUF	14	7	0.681	func/u075.bmp
48.424	0.833	0.41	IniFF	5	4	1.247	func/f075.bmp
51.597	0.805	0.583	ImmFF	6	7	1.03	func/f075.bmp
54.721	0.926	0.535	DelFF	7	4	0.936	func/f080.bmp
57.962	0.976	0.545	IniSF	17	4	1.02	func/s077.bmp
61.202	0.977	0.487	IniFF	5	4	0.943	func/f066.bmp
64.543	0.868	0.596	ImmFF	6	4	0.868	func/f066.bmp
67.633	0.832	0.462	DelSF	19	7	0.69	func/s065.bmp
70.673	0.909	0.441	IniFF	5	7	1.019	func/f073.bmp
73.847	0.954	0.485	DelUF	15	7	1.002	func/u067.bmp
77.087	0.906	0.513	IniUF	13	7	0.653	func/u069.bmp
80.261	0.925	0.498	IniFF	5	7	0.936	func/f072.bmp
83.535	0.856	0.571	ImmFF	6	4	1.121	func/f072.bmp
86.642	0.901	0.471	IniFF	5	7	0.804	func/f071.bmp
89.899	0.963	0.595	ImmFF	6	7	0.522	func/f071.bmp
93.156	0.886	0.523	DelSF	19	4	1.014	func/s077.bmp
96.263	0.987	0.462	IniFF	5	7	1.036	func/f070.bmp
99.421	0.808	0.401	IniUF	13	4	0.997	func/u078.bmp
102.393	0.968	0.4	DelFF	7	7	0.963	func/f073.bmp
105.617	0.884	0.5	IniFF	5	4	1.022	func/f067.bmp
108.724	0.947	0.463	ImmFF	6	7	0.878	func/f067.bmp
111.981	0.964	0.548	DelUF	15	7	1.003	func/u069.bmp
135.199	0.967	0.472	IniSF	17	4	1.218	func/s071.bmp
138.39	0.987	0.461	IniUF	13	7	0.999	func/u070.bmp
141.597	0.917	0.452	IniUF	13	4	1.129	func/u066.bmp
144.687	0.896	0.412	ImmUF	14	4	0.912	func/u066.bmp
147.928	0.969	0.576	DelFF	7	4	1.194	func/f070.bmp
151.118	0.974	0.452	IniFF	5	7	0.777	func/f074.bmp
154.358	0.955	0.496	DelUF	15	4	1.036	func/u078.bmp
157.532	0.935	0.449	IniSF	17	4	1.118	func/s068.bmp
160.806	0.945	0.576	IniUF	13	7	0.796	func/u073.bmp
163.963	0.88	0.45	ImmUF	14	7	0.828	func/u073.bmp
167.138	0.85	0.535	DelSF	19	4	0.817	func/s071.bmp
170.21	0.961	0.463	IniSF	17	4	0.961	func/s067.bmp
173.367	0.932	0.43	ImmSF	18	4	0.691	func/s067.bmp
176.524	0.981	0.458	DelUF	15	7	0.769	func/u070.bmp
179.765	0.9	0.494	IniUF	13	7	1.064	func/u080.bmp
182.855	0.938	0.418	IniFF	5	7	0.791	func/f081.bmp
185.995	0.99	0.43	ImmFF	6	7	0.725	func/f081.bmp
189.169	0.815	0.412	DelFF	7	4	1.223	func/f074.bmp
212.32	0.938	0.552	IniSF	17	4	1.076	func/s079.bmp
215.511	0.919	0.484	ImmSF	18	4	0.704	func/s079.bmp
218.751	0.802	0.56	DelSF	19	7	0.959	func/s068.bmp
221.758	0.938	0.445	IniUF	13	4	0.969	func/u065.bmp
224.915	0.85	0.445	IniFF	5	4	0.91	func/f079.bmp
227.988	0.831	0.453	ImmFF	6	4	0.902	func/f079.bmp
231.212	0.99	0.577	IniUF	13	7	0.838	func/u079.bmp
234.453	0.912	0.474	ImmUF	14	7	0.677	func/u079.bmp
237.643	0.912	0.506	DelUF	15	7	0.779	func/u080.bmp
240.9	0.856	0.576	IniUF	13	4	0.835	func/u072.bmp
244.057	0.853	0.532	ImmUF	14	4	0.774	func/u072.bmp
247.214	0.848	0.524	IniFF	5	4	1.073	func/f065.bmp
250.222	0.944	0.401	IniSF	17	7	0.728	func/s080.bmp
253.478	0.933	0.547	DelUF	15	4	0.969	func/u065.bmp
256.735	0.894	0.565	IniUF	13	4	0.835	func/u081.bmp
259.91	0.989	0.518	ImmUF	14	4	0.869	func/u081.bmp
263.266	0.997	0.593	IniSF	17	7	0.589	func/s070.bmp
266.607	0.995	0.569	ImmSF	18	7	0.798	func/s070.bmp
269.831	0.832	0.465	IniUF	13	7	0.922	func/u068.bmp
292.865	0.877	0.429	IniUF	13	7	0.779	func/u077.bmp
295.94	0.821	0.435	DelFF	7	4	1.009	func/f065.bmp
299.046	0.964	0.516	IniFF	5	7	0.84	func/f069.bmp
302.219	0.872	0.44	DelSF	19	7	0.923	func/s080.bmp
305.41	0.804	0.539	IniSF	17	4	0.86	func/s066.bmp
308.567	0.962	0.573	ImmSF	18	4	0.961	func/s066.bmp
311.791	0.8	0.501	IniFF	5	4	0.867	func/f078.bmp
314.897	0.813	0.541	IniSF	17	4	0.945	func/s073.bmp
317.954	0.846	0.469	DelUF	15	7	1.033	func/u068.bmp
321.145	0.826	0.576	IniFF	5	4	0.572	func/f068.bmp
324.168	0.959	0.433	ImmFF	6	4	0.909	func/f068.bmp
327.392	0.972	0.499	DelUF	15	7	0.894	func/u077.bmp
330.582	0.808	0.449	IniSF	17	7	0.781	func/s069.bmp
333.673	0.993	0.518	DelFF	7	4	0.968	func/f069.bmp
336.846	0.929	0.402	IniUF	13	4	0.841	func/u074.bmp
340.02	0.864	0.475	ImmUF	14	4	0.814	func/u074.bmp
