onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0000	0.816	0.58	IniFF	5	n/a	func/f096.bmp
1.1160	0.0	n/a	btnR	n/a	1.116	n/a
3.1400	0.924	0.562	ImmFF	6	n/a	func/f096.bmp
3.9220	0.0	n/a	btnR	n/a	0.782	n/a
6.4470	0.918	0.508	IniSF	17	n/a	func/s083.bmp
7.4960	0.0	n/a	btnR	n/a	1.049	n/a
9.5540	0.932	0.422	IniSF	17	n/a	func/s088.bmp
10.3270	0.0	n/a	btnL	n/a	0.773	n/a
12.8110	0.813	0.563	IniFF	5	n/a	func/f094.bmp
13.7880	0.0	n/a	btnL	n/a	0.977	n/a
15.8350	0.809	0.44	ImmFF	6	n/a	func/f094.bmp
16.4940	0.0	n/a	btnL	n/a	0.659	n/a
18.8580	0.937	0.441	IniSF	17	n/a	func/s093.bmp
19.7270	0.0	n/a	btnR	n/a	0.869	n/a
21.9820	0.866	0.412	IniFF	5	n/a	func/f084.bmp
22.9040	0.0	n/a	btnR	n/a	0.922	n/a
25.0380	0.842	0.422	ImmFF	6	n/a	func/f084.bmp
25.9480	0.0	n/a	btnL	n/a	0.91	n/a
48.0900	0.807	0.43	IniUF	13	n/a	func/u085.bmp
49.3110	0.0	n/a	btnR	n/a	1.221	n/a
51.1800	0.915	0.505	ImmUF	14	n/a	func/u085.bmp
51.9620	0.0	n/a	btnR	n/a	0.782	n/a
54.3200	0.952	0.459	DelSF	19	n/a	func/s083.bmp
55.3330	0.0	n/a	btnL	n/a	1.013	n/a
57.4600	0.976	0.427	IniSF	17	n/a	func/s087.bmp
58.4010	0.0	n/a	btnL	n/a	0.941	n/a
60.6340	0.962	0.423	DelSF	19	n/a	func/s088.bmp
61.4800	0.0	n/a	btnL	n/a	0.846	n/a
63.8580	0.822	0.496	IniUF	13	n/a	func/u088.bmp
65.0520	0.0	n/a	btnR	n/a	1.194	n/a
66.9980	0.869	0.538	IniSF	17	n/a	func/s092.bmp
67.7030	0.0	n/a	btnL	n/a	0.705	n/a
70.0550	0.992	0.427	DelSF	19	n/a	func/s093.bmp
70.8960	0.0	n/a	btnR	n/a	0.841	n/a
73.3960	0.825	0.578	IniSF	17	n/a	func/s095.bmp
74.3960	0.0	n/a	btnL	n/a	1.0	n/a
76.4860	0.899	0.497	IniSF	17	n/a	func/s096.bmp
77.4900	0.0	n/a	btnL	n/a	1.004	n/a
79.6430	0.952	0.487	ImmSF	18	n/a	func/s096.bmp
80.4180	0.0	n/a	btnL	n/a	0.775	n/a
82.9000	0.811	0.542	IniFF	5	n/a	func/f085.bmp
84.0990	0.0	n/a	btnL	n/a	1.199	n/a
86.0400	0.849	0.565	ImmFF	6	n/a	func/f085.bmp
86.8310	0.0	n/a	btnL	n/a	0.791	n/a
89.2140	0.971	0.564	DelSF	19	n/a	func/s087.bmp
90.3840	0.0	n/a	btnL	n/a	1.17	n/a
92.3880	0.843	0.426	IniFF	5	n/a	func/f083.bmp
93.1870	0.0	n/a	btnR	n/a	0.799	n/a
95.4280	0.839	0.433	DelUF	15	n/a	func/u088.bmp
96.3130	0.0	n/a	btnR	n/a	0.885	n/a
98.4680	0.959	0.423	IniSF	17	n/a	func/s086.bmp
99.3270	0.0	n/a	btnL	n/a	0.859	n/a
101.6580	0.807	0.461	ImmSF	18	n/a	func/s086.bmp
102.4560	0.0	n/a	btnL	n/a	0.798	n/a
104.6650	0.867	0.423	DelSF	19	n/a	func/s092.bmp
105.5670	0.0	n/a	btnL	n/a	0.902	n/a
127.7990	0.832	0.494	IniFF	5	n/a	func/f092.bmp
128.9720	0.0	n/a	btnR	n/a	1.173	n/a
130.9740	0.829	0.585	ImmFF	6	n/a	func/f092.bmp
131.7340	0.0	n/a	btnR	n/a	0.76	n/a
134.1130	0.952	0.547	DelSF	19	n/a	func/s095.bmp
135.0630	0.0	n/a	btnL	n/a	0.95	n/a
137.3710	0.932	0.547	IniUF	13	n/a	func/u097.bmp
138.3790	0.0	n/a	btnL	n/a	1.008	n/a
140.4770	0.82	0.416	IniFF	5	n/a	func/f089.bmp
141.5440	0.0	n/a	btnL	n/a	1.067	n/a
143.5520	0.847	0.484	ImmFF	6	n/a	func/f089.bmp
144.1870	0.0	n/a	btnL	n/a	0.635	n/a
146.5740	0.857	0.412	IniFF	5	n/a	func/f091.bmp
147.4340	0.0	n/a	btnR	n/a	0.86	n/a
149.6980	0.926	0.497	ImmFF	6	n/a	func/f091.bmp
150.3230	0.0	n/a	btnL	n/a	0.625	n/a
152.8050	0.803	0.417	DelFF	7	n/a	func/f083.bmp
153.9560	0.0	n/a	btnL	n/a	1.151	n/a
155.8950	0.929	0.523	IniUF	13	n/a	func/u082.bmp
157.0120	0.0	n/a	btnL	n/a	1.117	n/a
159.0020	0.894	0.405	ImmUF	14	n/a	func/u082.bmp
159.7620	0.0	n/a	btnL	n/a	0.76	n/a
162.0750	0.987	0.404	IniFF	5	n/a	func/f087.bmp
163.0490	0.0	n/a	btnR	n/a	0.974	n/a
165.3830	0.962	0.541	IniFF	5	n/a	func/f090.bmp
166.3280	0.0	n/a	btnL	n/a	0.945	n/a
168.6570	0.995	0.539	ImmFF	6	n/a	func/f090.bmp
169.2390	0.0	n/a	btnL	n/a	0.582	n/a
171.9470	0.929	0.526	DelUF	15	n/a	func/u097.bmp
172.6230	0.0	n/a	btnR	n/a	0.676	n/a
175.1210	0.969	0.469	IniSF	17	n/a	func/s085.bmp
175.7580	0.0	n/a	btnL	n/a	0.637	n/a
178.2950	0.822	0.445	ImmSF	18	n/a	func/s085.bmp
178.8750	0.0	n/a	btnL	n/a	0.58	n/a
181.3010	0.835	0.403	IniUF	13	n/a	func/u096.bmp
182.0330	0.0	n/a	btnR	n/a	0.732	n/a
184.3750	0.868	0.475	IniFF	5	n/a	func/f095.bmp
185.3380	0.0	n/a	btnL	n/a	0.963	n/a
207.5760	1.0	0.553	IniSF	17	n/a	func/s094.bmp
208.6970	0.0	n/a	btnR	n/a	1.121	n/a
210.8830	0.985	0.541	ImmSF	18	n/a	func/s094.bmp
211.8720	0.0	n/a	btnR	n/a	0.989	n/a
214.1740	0.924	0.536	DelFF	7	n/a	func/f087.bmp
214.9100	0.0	n/a	btnR	n/a	0.736	n/a
217.3810	0.845	0.502	IniUF	13	n/a	func/u092.bmp
218.4980	0.0	n/a	btnL	n/a	1.117	n/a
220.5210	0.878	0.524	IniUF	13	n/a	func/u091.bmp
221.2140	0.0	n/a	btnL	n/a	0.693	n/a
223.7120	0.81	0.543	IniUF	13	n/a	func/u084.bmp
224.6090	0.0	n/a	btnL	n/a	0.897	n/a
226.7520	0.91	0.454	ImmUF	14	n/a	func/u084.bmp
227.5100	0.0	n/a	btnL	n/a	0.758	n/a
229.9590	0.851	0.454	DelUF	15	n/a	func/u096.bmp
230.7940	0.0	n/a	btnR	n/a	0.835	n/a
233.0490	0.801	0.473	IniFF	5	n/a	func/f093.bmp
233.8540	0.0	n/a	btnR	n/a	0.805	n/a
236.1230	0.805	0.507	DelFF	7	n/a	func/f095.bmp
236.7900	0.0	n/a	btnL	n/a	0.667	n/a
239.1790	0.886	0.475	IniFF	5	n/a	func/f088.bmp
240.4300	0.0	n/a	btnR	n/a	1.251	n/a
242.3370	0.856	0.517	ImmFF	6	n/a	func/f088.bmp
243.2620	0.0	n/a	btnR	n/a	0.925	n/a
