onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.895	0.451	IniUF	13	7	0.941	func/u124.bmp
3.092	0.949	0.435	ImmUF	14	7	0.67	func/u124.bmp
6.498	0.869	0.592	IniFF	5	7	0.962	func/f130.bmp
9.605	0.981	0.48	IniFF	5	7	1.19	func/f120.bmp
12.812	0.801	0.466	ImmFF	6	7	0.721	func/f120.bmp
15.819	0.856	0.435	IniSF	17	7	1.514	func/s118.bmp
18.993	0.851	0.538	IniSF	17	7	0.587	func/s124.bmp
22.066	0.808	0.452	IniSF	17	4	1.134	func/s115.bmp
25.173	0.801	0.532	ImmSF	18	4	0.701	func/s115.bmp
48.308	0.858	0.567	IniSF	17	4	1.246	func/s128.bmp
51.448	0.848	0.514	ImmSF	18	4	0.661	func/s128.bmp
54.589	0.822	0.53	DelFF	7	7	0.882	func/f130.bmp
57.712	0.879	0.519	IniFF	5	7	1.021	func/f126.bmp
60.786	0.919	0.422	IniSF	17	4	1.349	func/s120.bmp
63.976	0.852	0.514	ImmSF	18	4	0.946	func/s120.bmp
67.1	0.881	0.504	DelSF	19	7	0.942	func/s118.bmp
70.223	0.878	0.47	IniUF	13	7	0.92	func/u123.bmp
73.347	0.874	0.476	DelSF	19	7	1.022	func/s124.bmp
76.471	0.853	0.477	IniUF	13	7	0.926	func/u118.bmp
79.527	0.871	0.448	IniFF	5	7	1.234	func/f116.bmp
82.701	0.986	0.524	ImmFF	6	7	0.529	func/f116.bmp
86.042	0.847	0.592	IniSF	17	4	1.138	func/s116.bmp
89.199	0.979	0.548	ImmSF	18	4	0.738	func/s116.bmp
92.54	0.938	0.59	DelFF	7	7	0.939	func/f126.bmp
95.68	0.995	0.432	IniSF	17	4	1.036	func/s127.bmp
98.987	0.973	0.542	IniUF	13	7	1.738	func/u126.bmp
102.144	0.919	0.414	ImmUF	14	7	0.979	func/u126.bmp
105.402	0.985	0.573	DelUF	15	7	0.945	func/u123.bmp
128.57	0.92	0.413	IniSF	17	4	0.919	func/s121.bmp
131.86	0.818	0.592	DelUF	15	7	1.24	func/u118.bmp
134.984	0.832	0.548	IniSF	17	4	1.046	func/s123.bmp
138.141	0.861	0.563	IniSF	17	4	0.797	func/s130.bmp
141.198	0.822	0.432	IniSF	17	4	1.313	func/s122.bmp
144.238	0.894	0.436	DelSF	19	4	0.811	func/s127.bmp
147.445	0.82	0.549	IniUF	13	4	0.869	func/u115.bmp
150.535	0.971	0.493	ImmUF	14	4	0.651	func/u115.bmp
153.844	0.948	0.568	IniFF	5	7	0.889	func/f125.bmp
157.067	0.827	0.504	ImmFF	6	7	0.516	func/f125.bmp
160.24	0.817	0.583	DelSF	19	4	0.791	func/s121.bmp
163.314	0.896	0.487	IniFF	5	7	0.935	func/f127.bmp
166.387	0.832	0.409	ImmFF	6	7	0.811	func/f127.bmp
169.478	0.837	0.499	DelSF	19	4	0.839	func/s123.bmp
172.635	0.845	0.544	IniFF	5	7	1.128	func/f122.bmp
175.691	0.896	0.444	DelSF	19	4	0.765	func/s130.bmp
178.915	0.867	0.553	IniUF	13	7	1.103	func/u128.bmp
182.139	0.967	0.597	ImmUF	14	7	0.66	func/u128.bmp
185.38	0.949	0.505	DelSF	19	4	0.985	func/s122.bmp
208.581	0.8	0.472	IniUF	13	7	1.865	func/u122.bmp
211.722	0.909	0.584	ImmUF	14	7	0.836	func/u122.bmp
214.929	0.92	0.529	IniFF	5	7	1.095	func/f118.bmp
218.086	0.828	0.483	IniUF	13	4	1.62	func/u120.bmp
221.142	0.842	0.466	IniFF	5	4	0.839	func/f129.bmp
224.166	0.804	0.405	ImmFF	6	4	0.659	func/f129.bmp
227.239	0.86	0.498	DelFF	7	7	0.868	func/f122.bmp
230.513	0.871	0.574	IniUF	13	4	0.832	func/u114.bmp
233.738	0.889	0.584	ImmUF	14	4	0.657	func/u114.bmp
236.861	0.927	0.457	IniSF	17	4	0.871	func/s126.bmp
240.035	0.816	0.476	ImmSF	18	4	0.678	func/s126.bmp
243.175	0.804	0.567	IniFF	5	7	0.852	func/f119.bmp
246.282	0.804	0.522	DelFF	7	7	1.287	func/f118.bmp
249.455	0.875	0.596	IniSF	17	4	0.698	func/s125.bmp
252.696	0.885	0.587	DelUF	15	7	0.881	func/u120.bmp
255.82	0.877	0.481	IniUF	13	7	0.918	func/u119.bmp
258.993	0.918	0.533	IniSF	17	4	1.767	func/s119.bmp
262.167	0.848	0.487	ImmSF	18	4	0.824	func/s119.bmp
265.341	0.998	0.566	IniFF	5	7	0.975	func/f128.bmp
288.659	0.931	0.538	IniFF	5	7	0.914	func/f124.bmp
291.783	0.814	0.432	ImmFF	6	7	0.765	func/f124.bmp
294.907	0.809	0.538	DelFF	7	4	0.75	func/f119.bmp
297.897	0.81	0.417	IniFF	5	7	1.103	func/f123.bmp
301.02	0.969	0.537	DelSF	19	4	0.786	func/s125.bmp
304.194	0.998	0.449	IniFF	5	7	1.289	func/f115.bmp
307.518	0.882	0.562	ImmFF	6	7	1.07	func/f115.bmp
310.642	0.85	0.471	DelUF	15	7	1.186	func/u119.bmp
313.715	0.819	0.462	IniFF	5	7	1.08	func/f114.bmp
316.839	0.933	0.547	IniUF	13	7	1.332	func/u121.bmp
319.979	0.946	0.447	ImmUF	14	7	0.986	func/u121.bmp
323.17	0.927	0.477	DelFF	7	7	1.295	func/f128.bmp
326.343	0.829	0.48	IniFF	5	7	1.036	func/f121.bmp
329.467	0.936	0.526	ImmFF	6	7	0.744	func/f121.bmp
332.657	0.897	0.488	IniUF	13	7	1.247	func/u125.bmp
335.731	0.825	0.404	DelFF	7	7	0.792	func/f123.bmp
338.788	0.921	0.46	IniUF	13	7	0.748	func/u116.bmp
342.062	0.826	0.573	ImmUF	14	7	0.609	func/u116.bmp
345.168	0.938	0.503	IniUF	13	7	0.747	func/u127.bmp
348.292	0.949	0.408	DelFF	7	7	1.181	func/f114.bmp
371.46	0.949	0.437	IniUF	13	7	0.817	func/u130.bmp
374.734	0.815	0.556	ImmUF	14	7	0.491	func/u130.bmp
377.824	0.931	0.505	IniUF	13	7	0.568	func/u129.bmp
381.048	0.954	0.527	IniSF	17	4	0.915	func/s129.bmp
384.272	0.967	0.487	ImmSF	18	4	0.667	func/s129.bmp
387.563	0.801	0.558	DelUF	15	7	0.733	func/u125.bmp
390.62	0.851	0.494	IniSF	17	7	0.991	func/s114.bmp
