onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.897	0.596	IniUF	13	4.0	0.849	func/u020.bmp
3.207	0.895	0.549	ImmUF	14	4.0	0.729	func/u020.bmp
6.514	0.959	0.547	IniSF	17	7.0	1.197	func/s030.bmp
9.738	0.85	0.495	ImmSF	18	7.0	0.695	func/s030.bmp
12.895	0.988	0.548	IniFF	5	4.0	1.075	func/f027.bmp
16.169	0.863	0.503	IniSF	17	7.0	0.814	func/s028.bmp
19.376	0.806	0.571	ImmSF	18	4.0	0.882	func/s028.bmp
22.5	0.877	0.541	IniFF	5	4.0	1.55	func/f022.bmp
25.673	0.881	0.533	ImmFF	6	4.0	0.728	func/f022.bmp
28.797	0.882	0.478	IniUF	13	4.0	0.867	func/u030.bmp
51.965	0.829	0.514	IniSF	17	4.0	0.905	func/s024.bmp
55.022	0.941	0.455	ImmSF	18	4.0	0.801	func/s024.bmp
58.279	0.855	0.549	IniFF	5	7.0	0.937	func/f025.bmp
61.42	0.979	0.512	DelFF	7	7.0	1.03	func/f027.bmp
64.694	0.914	0.531	IniFF	5	4.0	0.957	func/f023.bmp
67.785	0.827	0.418	IniSF	17	4.0	0.964	func/s017.bmp
70.841	0.886	0.461	IniFF	5	4.0	1.151	func/f029.bmp
74.014	0.872	0.526	DelUF	15	4.0	0.902	func/u030.bmp
77.238	0.85	0.571	IniSF	17	4.0	1.035	func/s021.bmp
80.345	0.85	0.487	IniSF	17	4.0	0.775	func/s027.bmp
83.519	0.889	0.56	DelFF	7	7.0	0.78	func/f025.bmp
86.676	0.852	0.489	IniUF	13	4.0	0.947	func/u022.bmp
89.8	0.85	0.515	ImmUF	14	4.0	0.725	func/u022.bmp
92.99	0.961	0.573	DelFF	7	4.0	0.971	func/f023.bmp
96.13	0.987	0.416	IniUF	13	4.0	0.969	func/u028.bmp
99.388	0.894	0.494	ImmUF	14	4.0	0.736	func/u028.bmp
102.645	0.811	0.587	DelSF	19	4.0	1.218	func/s017.bmp
105.802	0.872	0.574	IniSF	17	4.0	1.184	func/s029.bmp
108.976	0.816	0.521	ImmSF	18	4.0	0.745	func/s029.bmp
112.149	0.804	0.596	DelFF	7	4.0	0.965	func/f029.bmp
135.184	0.872	0.441	IniFF	5	7.0	1.383	func/f020.bmp
138.374	0.852	0.545	ImmFF	6	7.0	0.775	func/f020.bmp
141.565	0.919	0.574	DelSF	19	4.0	1.347	func/s021.bmp
144.789	0.819	0.539	IniFF	5	4.0	1.466	func/f028.bmp
147.913	0.937	0.551	ImmFF	6	4.0	0.799	func/f028.bmp
151.203	1.0	0.573	DelSF	19	7.0	1.14	func/s027.bmp
154.393	0.812	0.426	IniUF	13	4.0	1.521	func/u032.bmp
157.45	0.957	0.483	ImmUF	14	4.0	0.878	func/u032.bmp
160.724	0.806	0.539	IniUF	13	4.0	1.257	func/u027.bmp
163.831	0.872	0.522	IniFF	5	7.0	1.455	func/f017.bmp
166.888	0.988	0.407	ImmFF	6	7.0	0.636	func/f017.bmp
170.212	0.957	0.565	IniUF	13	4.0	1.203	func/u025.bmp
173.452	0.852	0.503	ImmUF	14	4.0	0.886	func/u025.bmp
176.559	0.833	0.5	IniSF	17	4.0	0.938	func/s022.bmp
179.716	0.821	0.566	IniSF	17	4.0	0.959	func/s032.bmp
182.756	0.856	0.442	ImmSF	18	4.0	0.719	func/s032.bmp
185.847	0.975	0.465	IniUF	13	7.0	0.802	func/u019.bmp
189.121	0.981	0.526	DelUF	15	4.0	1.083	func/u027.bmp
212.456	0.974	0.582	IniFF	5	4.0	1.198	func/f026.bmp
215.697	0.967	0.501	IniUF	13	4.0	1.204	func/u026.bmp
218.92	0.808	0.494	IniFF	5	4.0	1.155	func/f031.bmp
221.927	0.849	0.425	ImmFF	6	7.0	0.66	func/f031.bmp
224.984	0.881	0.445	DelSF	19	4.0	0.922	func/s022.bmp
228.091	0.855	0.46	IniUF	13	4.0	0.902	func/u017.bmp
231.348	0.954	0.559	IniUF	13	4.0	0.935	func/u021.bmp
234.488	0.944	0.401	DelUF	15	7.0	0.939	func/u019.bmp
237.745	0.992	0.537	IniSF	17	4.0	0.877	func/s018.bmp
240.953	0.978	0.442	DelFF	7	4.0	1.002	func/f026.bmp
244.21	0.916	0.503	IniFF	5	4.0	1.38	func/f024.bmp
247.434	0.843	0.541	ImmFF	6	4.0	0.822	func/f024.bmp
250.524	0.961	0.481	DelUF	15	4.0	0.859	func/u026.bmp
253.848	0.848	0.587	IniSF	17	4.0	0.701	func/s031.bmp
257.038	0.987	0.574	IniUF	13	4.0	1.054	func/u018.bmp
260.229	0.952	0.429	ImmUF	14	4.0	0.892	func/u018.bmp
263.487	0.916	0.551	DelUF	15	4.0	1.199	func/u017.bmp
266.694	0.971	0.534	IniFF	5	7.0	1.051	func/f018.bmp
269.917	0.878	0.48	DelUF	15	4.0	1.092	func/u021.bmp
292.968	0.845	0.4	IniSF	17	4.0	1.102	func/s020.bmp
296.159	0.942	0.576	DelSF	19	4.0	0.715	func/s018.bmp
299.349	0.921	0.473	IniUF	13	4.0	1.316	func/u023.bmp
302.59	0.926	0.539	IniSF	17	4.0	0.809	func/s023.bmp
305.713	0.881	0.423	ImmSF	18	4.0	0.734	func/s023.bmp
308.887	0.874	0.532	DelSF	19	4.0	0.684	func/s031.bmp
312.027	0.818	0.498	IniFF	5	7.0	0.789	func/f019.bmp
315.168	0.802	0.556	IniSF	17	4.0	0.879	func/s019.bmp
318.141	0.983	0.406	DelFF	7	4.0	1.019	func/f018.bmp
321.432	0.91	0.551	IniFF	5	7.0	0.812	func/f030.bmp
324.555	0.817	0.448	ImmFF	6	7.0	0.978	func/f030.bmp
327.662	0.952	0.525	DelSF	19	4.0	1.097	func/s020.bmp
330.819	0.829	0.449	IniUF	13	4.0	1.225	func/u024.bmp
333.893	0.815	0.48	ImmUF	14	4.0	0.814	func/u024.bmp
336.95	0.961	0.469	DelUF	15	7.0	0.956	func/u023.bmp
340.223	0.864	0.54	IniSF	17		0.0	func/s025.bmp
343.264	0.951	0.411	ImmSF	18	4.0	0.822	func/s025.bmp
346.404	0.899	0.428	IniSF	17	4.0	0.935	func/s026.bmp
349.544	0.864	0.482	ImmSF	18	4.0	1.042	func/s026.bmp
352.701	0.928	0.523	DelFF	7	7.0	0.866	func/f019.bmp
375.819	0.91	0.412	IniFF	5	7.0	0.897	func/f032.bmp
378.96	0.92	0.462	ImmFF	6	7.0	0.738	func/f032.bmp
382.05	0.813	0.416	DelSF	19	4.0	0.794	func/s019.bmp
385.073	0.935	0.439	IniUF	13	4.0	0.884	func/u031.bmp
388.331	0.944	0.551	IniUF	13	4.0	1.183	func/u029.bmp
391.455	0.988	0.417	IniFF	5	7.0	0.869	func/f021.bmp
394.711	0.912	0.498	ImmFF	6	7.0	1.2	func/f021.bmp
