onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.873	0.469	IniFF	5	4	1.04	func/f137.bmp
3.191	0.845	0.545	IniFF	5	4	0.837	func/f146.bmp
6.431	0.97	0.518	IniFF	5	4	0.82	func/f136.bmp
9.588	0.956	0.408	IniSF	17	4	0.949	func/s142.bmp
12.879	0.953	0.565	IniSF	17	4	0.683	func/s141.bmp
16.169	0.96	0.562	IniUF	13	4	0.621	func/u145.bmp
19.427	0.895	0.526	DelFF	7	4	0.918	func/f137.bmp
22.551	0.827	0.467	IniUF	13	4	0.739	func/u144.bmp
25.624	0.805	0.475	ImmUF	14	4	0.61	func/u144.bmp
28.747	0.941	0.541	DelFF	7	4	0.694	func/f146.bmp
51.949	0.964	0.473	IniUF	13	4	0.935	func/u137.bmp
55.256	0.849	0.569	ImmUF	14	4	0.615	func/u137.bmp
58.396	0.858	0.533	DelFF	7	4	0.533	func/f136.bmp
61.587	0.83	0.553	IniFF	5	4	0.664	func/f144.bmp
64.677	0.818	0.5	ImmFF	6	4	0.591	func/f144.bmp
67.684	0.874	0.428	DelSF	19	4	0.811	func/s142.bmp
70.841	0.847	0.513	IniSF	17	4	0.689	func/s133.bmp
73.964	0.813	0.516	ImmSF	18	4	0.741	func/s133.bmp
77.004	0.975	0.452	DelSF	19	4	0.703	func/s141.bmp
80.228	0.87	0.48	IniUF	13	4	0.883	func/u135.bmp
83.385	0.975	0.505	ImmUF	14	4	0.816	func/u135.bmp
86.659	0.821	0.529	DelUF	15	4	0.744	func/u145.bmp
89.683	0.985	0.429	IniSF	17	4	0.981	func/s131.bmp
92.856	0.944	0.427	IniFF	5	4	0.772	func/f145.bmp
95.997	0.923	0.429	ImmFF	6	4	0.687	func/f145.bmp
99.27	0.874	0.57	IniFF	5	4	0.796	func/f131.bmp
102.444	0.948	0.525	IniUF	13	4	1.038	func/u139.bmp
105.735	0.958	0.581	ImmUF	14	4	0.702	func/u139.bmp
129.02	0.931	0.544	IniUF	13	4	1.076	func/u140.bmp
132.26	0.827	0.544	ImmUF	14	4	0.526	func/u140.bmp
135.451	0.96	0.596	IniUF	13	4	0.588	func/u143.bmp
138.691	0.92	0.503	DelSF	19	7	0.903	func/s131.bmp
141.798	0.899	0.414	IniSF	17	4	0.747	func/s138.bmp
145.005	0.928	0.536	IniFF	5	4	0.729	func/f143.bmp
148.146	0.925	0.45	ImmFF	6	4	0.786	func/f143.bmp
151.252	0.896	0.404	DelFF	7	4	0.936	func/f131.bmp
154.443	0.934	0.532	IniFF	5	4	0.925	func/f140.bmp
157.617	0.883	0.471	IniSF	17	7	1.104	func/s139.bmp
160.79	0.85	0.521	ImmSF	18	7	0.604	func/s139.bmp
163.864	0.819	0.457	IniSF	17	4	1.106	func/s136.bmp
166.921	0.811	0.472	ImmSF	18	4	0.66	func/s136.bmp
169.944	0.857	0.435	DelUF	15	4	0.902	func/u143.bmp
172.984	0.857	0.41	IniSF	17	7	0.902	func/s145.bmp
176.124	0.833	0.508	DelSF	19	4	0.798	func/s138.bmp
179.148	0.812	0.434	IniFF	5	4	0.583	func/f138.bmp
182.221	0.88	0.496	ImmFF	6	4	0.622	func/f138.bmp
185.311	0.847	0.442	IniSF	17	4	0.549	func/s143.bmp
188.435	0.924	0.503	ImmSF	18	4	0.508	func/s143.bmp
191.609	0.92	0.48	DelFF	7	4	0.749	func/f140.bmp
214.861	0.946	0.568	IniUF	13	4	0.657	func/u138.bmp
218.117	0.819	0.539	ImmUF	14	4	0.588	func/u138.bmp
221.174	0.999	0.468	IniUF	13	4	0.752	func/u146.bmp
224.415	0.903	0.481	ImmUF	14	4	0.654	func/u146.bmp
227.472	0.958	0.4	IniUF	13	4	0.25	func/u132.bmp
230.796	0.978	0.547	DelSF	19	7	1.019	func/s145.bmp
234.12	0.907	0.569	IniUF	13	4	0.578	func/u134.bmp
237.244	0.966	0.451	IniSF	17	4	0.908	func/s135.bmp
240.567	0.902	0.599	IniUF	13	4	0.671	func/u133.bmp
243.674	0.955	0.443	ImmUF	14	4	0.639	func/u133.bmp
246.814	0.918	0.404	IniSF	17	4	1.106	func/s144.bmp
250.072	0.926	0.578	IniUF	13	4	0.619	func/u142.bmp
253.245	0.994	0.475	ImmUF	14	4	0.887	func/u142.bmp
256.586	0.949	0.572	DelUF	15	4	0.597	func/u132.bmp
259.726	0.822	0.433	IniFF	5	4	0.592	func/f139.bmp
262.767	0.937	0.445	ImmFF	6	7	0.832	func/f139.bmp
265.89	0.973	0.402	DelUF	15	4	0.787	func/u134.bmp
289.125	0.948	0.474	IniSF	17	7	1.661	func/s137.bmp
292.315	0.98	0.477	ImmSF	18	7	0.807	func/s137.bmp
295.556	0.835	0.489	DelSF	19	4	1.366	func/s135.bmp
298.746	0.942	0.598	IniUF	13	4	0.86	func/u131.bmp
302.054	0.811	0.589	IniFF	5	4	0.687	func/f135.bmp
305.06	0.901	0.43	DelSF	19	4	0.861	func/s144.bmp
308.234	0.885	0.503	IniSF	17	7	0.937	func/s146.bmp
311.324	0.82	0.44	IniSF	17	4	0.716	func/s140.bmp
314.382	0.854	0.468	IniFF	5	4	0.624	func/f133.bmp
317.488	0.97	0.479	IniFF	5	4	0.786	func/f142.bmp
320.795	0.952	0.558	DelUF	15	4	0.564	func/u131.bmp
323.919	0.998	0.407	IniFF	5	4	0.949	func/f141.bmp
327.143	0.83	0.456	ImmFF	6	4	0.588	func/f141.bmp
330.216	0.894	0.474	DelFF	7	4	0.721	func/f135.bmp
333.29	0.937	0.405	IniSF	17	4	0.968	func/s132.bmp
336.513	0.998	0.532	DelSF	19	4	0.817	func/s146.bmp
339.804	0.875	0.528	IniUF	13	4	0.822	func/u136.bmp
343.028	0.811	0.569	ImmUF	14	4	0.734	func/u136.bmp
346.101	0.944	0.493	DelSF	19	4	0.701	func/s140.bmp
369.42	0.974	0.591	IniFF	5	4	0.724	func/f132.bmp
372.644	0.882	0.474	DelFF	7	4	0.77	func/f133.bmp
375.767	0.994	0.483	IniSF	17	4	0.82	func/s134.bmp
379.108	0.895	0.578	ImmSF	18	4	0.665	func/s134.bmp
382.232	0.852	0.46	DelFF	7	4	0.844	func/f142.bmp
385.255	0.898	0.406	IniFF	5	4	0.707	func/f134.bmp
