onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.894	0.426	IniSF	17	7	0.962	func/s098.bmp
3.207	0.878	0.537	IniSF	17	7	0.606	func/s099.bmp
6.548	0.843	0.599	IniFF	5	4	1.369	func/f109.bmp
9.588	0.905	0.429	IniUF	13	4	1.399	func/u103.bmp
12.728	0.855	0.46	IniUF	13	7	0.985	func/u111.bmp
15.918	0.981	0.565	ImmUF	14	4	0.563	func/u111.bmp
19.125	0.86	0.461	IniUF	13	4	1.029	func/u099.bmp
22.333	0.868	0.579	ImmUF	14	4	0.658	func/u099.bmp
25.506	0.805	0.537	DelSF	19	7	0.917	func/s098.bmp
48.575	0.861	0.484	IniSF	17	4	0.901	func/s111.bmp
51.714	0.876	0.514	ImmSF	18	4	1.13	func/s111.bmp
54.938	0.886	0.574	DelSF	19	4	0.824	func/s099.bmp
58.095	0.868	0.504	IniUF	13	4	0.953	func/u107.bmp
61.219	0.969	0.488	DelFF	7	4	0.956	func/f109.bmp
64.376	0.892	0.423	IniSF	17	4	1.394	func/s112.bmp
67.499	0.923	0.453	ImmSF	18	4	0.722	func/s112.bmp
70.74	0.866	0.546	DelUF	15	7	1.729	func/u103.bmp
73.78	0.858	0.415	IniUF	13	4	0.782	func/u113.bmp
76.837	0.908	0.43	ImmUF	14	4	0.574	func/u113.bmp
79.961	0.918	0.451	IniSF	17	7	1.529	func/s104.bmp
83.151	0.819	0.502	ImmSF	18	7	0.576	func/s104.bmp
86.274	0.841	0.536	IniSF	17	7	0.811	func/s107.bmp
89.482	0.821	0.587	IniSF	17	7	0.649	func/s113.bmp
92.588	0.889	0.508	DelUF	15	7	0.953	func/u107.bmp
95.846	0.877	0.597	IniSF	17	7	0.988	func/s102.bmp
99.019	0.904	0.529	IniSF	17	7	0.651	func/s105.bmp
102.16	0.837	0.466	ImmSF	18	7	0.747	func/s105.bmp
105.25	0.969	0.479	IniFF	5	7	0.926	func/f108.bmp
108.391	0.874	0.417	ImmFF	6	7	0.754	func/f108.bmp
131.575	0.882	0.519	IniUF	13	4	1.054	func/u104.bmp
134.682	0.829	0.466	ImmUF	14	4	0.698	func/u104.bmp
137.755	0.916	0.477	DelSF	19	7	1.053	func/s107.bmp
140.929	0.931	0.497	IniFF	5	4	0.862	func/f101.bmp
144.136	0.867	0.503	DelSF	19	7	1.169	func/s113.bmp
147.26	0.994	0.494	IniFF	5	4	1.019	func/f102.bmp
150.584	0.816	0.562	ImmFF	6	7	0.931	func/f102.bmp
153.741	0.817	0.579	DelSF	19	7	0.647	func/s102.bmp
156.881	0.882	0.553	IniSF	17	4	0.768	func/s110.bmp
