onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.997	0.556	IniFF	5	7.0	1.139	func/f036.bmp
3.358	0.992	0.592	IniFF	5	4.0	1.097	func/f043.bmp
6.732	0.889	0.516	ImmFF	6	7.0	1.034	func/f043.bmp
9.922	0.984	0.526	IniFF	5	4.0	0.983	func/f042.bmp
13.129	0.885	0.452	ImmFF	6	4.0	0.855	func/f042.bmp
16.353	0.846	0.583	IniFF	5	4.0	1.556	func/f040.bmp
19.393	0.873	0.422	ImmFF	6	4.0	1.128	func/f040.bmp
22.567	0.815	0.532	IniUF	13	7.0	0.91	func/u040.bmp
25.657	0.912	0.512	ImmUF	14	7.0	0.689	func/u040.bmp
48.758	0.805	0.404	IniUF	13	7.0	1.162	func/u034.bmp
51.782	0.824	0.44	DelFF	7	7.0	0.93	func/f036.bmp
54.939	0.855	0.559	IniUF	13	7.0	0.813	func/u045.bmp
57.979	0.826	0.408	IniSF	17	7.0	1.059	func/s047.bmp
60.986	0.816	0.416	IniFF	5	4.0	1.819	func/f038.bmp
64.059	0.871	0.497	IniSF	17	7.0	1.036	func/s041.bmp
67.283	0.997	0.584	IniSF	17	7.0	0.737	func/s044.bmp
70.59	0.905	0.543	ImmSF	18	7.0	0.703	func/s044.bmp
73.747	0.873	0.471	DelUF	15	7.0	1.036	func/u034.bmp
76.888	0.956	0.493	IniUF	13	7.0	1.189	func/u044.bmp
80.045	0.988	0.431	ImmUF	14	7.0	0.912	func/u044.bmp
83.385	0.989	0.58	DelUF	15	7.0	0.897	func/u045.bmp
86.709	0.803	0.553	IniUF	13	7.0	1.13	func/u046.bmp
89.733	0.936	0.453	ImmUF	14	7.0	0.678	func/u046.bmp
92.94	0.823	0.502	DelSF	19	7.0	0.788	func/s047.bmp
96.081	0.975	0.551	IniSF	17	7.0	1.001	func/s045.bmp
99.421	0.984	0.6	ImmSF	18	7.0	0.777	func/s045.bmp
102.661	0.811	0.499	DelFF	7	4.0	1.192	func/f038.bmp
105.785	0.883	0.538	IniUF	13	7.0	1.716	func/u036.bmp
108.875	0.93	0.447	DelSF	19	7.0	0.975	func/s041.bmp
132.144	0.888	0.552	IniSF	17	7.0	1.294	func/s038.bmp
135.235	0.99	0.435	IniFF	5	7.0	1.571	func/f047.bmp
138.474	0.849	0.473	ImmFF	6	7.0	0.745	func/f047.bmp
141.681	0.961	0.593	IniUF	13	7.0	0.969	func/u038.bmp
145.005	0.894	0.595	IniSF	17	7.0	0.628	func/s033.bmp
148.146	0.895	0.48	ImmSF	18	7.0	0.774	func/s033.bmp
151.219	0.811	0.416	IniUF	13	7.0	0.887	func/u047.bmp
154.293	0.805	0.49	ImmUF	14	7.0	0.761	func/u047.bmp
157.349	0.938	0.471	DelUF	15	7.0	0.851	func/u036.bmp
160.473	0.965	0.408	IniUF	13	4.0	1.153	func/u035.bmp
163.747	0.837	0.535	DelSF	19	7.0	0.785	func/s038.bmp
166.77	0.813	0.403	IniFF	5	4.0	0.892	func/f039.bmp
169.944	0.929	0.599	ImmFF	6	4.0	0.757	func/f039.bmp
173.135	0.952	0.501	IniFF	5	4.0	1.346	func/f045.bmp
176.392	0.814	0.54	DelUF	15	7.0	1.197	func/u038.bmp
179.382	0.855	0.414	IniFF	5	4.0	0.914	func/f034.bmp
182.555	0.831	0.542	IniUF	13	7.0	1.178	func/u042.bmp
185.562	0.887	0.414	IniUF	13	7.0	1.76	func/u048.bmp
188.636	0.809	0.415	ImmUF	14	7.0	0.874	func/u048.bmp
191.642	0.957	0.433	DelUF	15	7.0	1.07	func/u035.bmp
214.86	0.936	0.471	IniSF	17	7.0	0.94	func/s046.bmp
218.084	0.855	0.523	IniSF	17	7.0	0.847	func/s040.bmp
221.141	0.82	0.424	DelFF	7	4.0	0.987	func/f045.bmp
224.248	0.825	0.509	IniFF	5	7.0	1.007	func/f046.bmp
227.388	0.925	0.549	ImmFF	6	7.0	0.723	func/f046.bmp
230.729	0.954	0.595	DelFF	7	4.0	1.034	func/f034.bmp
233.869	0.838	0.411	IniFF	5	4.0	1.264	func/f035.bmp
236.893	0.891	0.412	DelUF	15	7.0	0.918	func/u042.bmp
239.966	0.989	0.413	IniSF	17	7.0	0.866	func/s034.bmp
243.257	0.966	0.526	ImmSF	18		0.0	func/s034.bmp
246.531	0.865	0.547	IniUF	13	4.0	1.043	func/u039.bmp
249.704	0.903	0.537	ImmUF	14	7.0	1.143	func/u039.bmp
252.911	0.855	0.543	DelSF	19	7.0	0.979	func/s046.bmp
255.968	0.815	0.423	IniSF	17	7.0	0.874	func/s035.bmp
259.025	0.83	0.469	DelSF	19	7.0	0.766	func/s040.bmp
262.082	0.82	0.457	IniUF	13		0.0	func/u033.bmp
265.205	0.829	0.548	IniFF	5	4.0	1.384	func/f041.bmp
268.396	0.942	0.591	DelFF	7	7.0	1.188	func/f035.bmp
291.564	0.846	0.439	IniSF	17	4.0	1.447	func/s039.bmp
294.771	0.981	0.594	IniFF	5	4.0	0.868	func/f033.bmp
298.045	0.834	0.532	ImmFF	6	4.0	0.67	func/f033.bmp
301.102	0.997	0.46	IniSF	17	7.0	1.044	func/s036.bmp
304.359	0.971	0.498	DelSF	19	7.0	1.166	func/s035.bmp
307.7	0.836	0.586	IniSF	17	4.0	1.053	func/s048.bmp
310.84	0.816	0.549	ImmSF	18	4.0	0.673	func/s048.bmp
313.897	0.891	0.475	DelUF	15	7.0	2.364	func/u033.bmp
317.07	0.966	0.511	IniUF	13	7.0	0.971	func/u041.bmp
320.378	0.989	0.574	ImmUF	14	7.0	0.86	func/u041.bmp
323.685	0.827	0.535	DelFF	7	4.0	0.945	func/f041.bmp
326.842	0.804	0.556	IniSF	17	7.0	0.873	func/s042.bmp
330.016	0.825	0.599	DelSF	19	7.0	1.689	func/s039.bmp
333.139	0.82	0.533	IniFF	5	7.0	1.169	func/f044.bmp
336.246	0.858	0.509	ImmFF	6	7.0	1.073	func/f044.bmp
339.32	0.945	0.439	IniUF	13	7.0	0.998	func/u037.bmp
342.56	0.981	0.532	ImmUF	14	7.0	1.183	func/u037.bmp
345.784	0.875	0.471	DelSF	19	7.0	1.359	func/s036.bmp
369.02	0.811	0.585	IniSF	17	4.0	0.887	func/s043.bmp
372.159	0.882	0.559	ImmSF	18	4.0	0.898	func/s043.bmp
375.366	0.931	0.556	IniSF	17	7.0	1.503	func/s037.bmp
378.49	0.886	0.424	ImmSF	18	7.0	0.967	func/s037.bmp
381.697	0.836	0.564	IniUF	13	7.0	1.036	func/u043.bmp
384.888	0.895	0.594	ImmUF	14	7.0	1.082	func/u043.bmp
388.145	0.881	0.6	DelSF	19	7.0	0.985	func/s042.bmp
391.285	0.903	0.486	IniFF	5	4.0	1.02	func/f048.bmp
394.409	0.825	0.452	IniFF	5	4.0	0.879	func/f037.bmp
