onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.88	0.513	IniSF	17	7.0	1.031	func/s096.bmp
3.207	0.855	0.555	IniUF	13	7.0	0.763	func/u089.bmp
6.364	0.868	0.426	ImmUF	14	7.0	0.644	func/u089.bmp
9.455	0.863	0.468	IniUF	13	7.0	0.813	func/u082.bmp
12.595	0.963	0.518	ImmUF	14	7.0	0.659	func/u082.bmp
15.902	0.96	0.57	IniSF	17	7.0	0.667	func/s085.bmp
19.109	0.893	0.478	ImmSF	18	7.0	0.73	func/s085.bmp
22.199	0.91	0.427	IniFF	5	4.0	1.231	func/f086.bmp
25.473	0.872	0.597	IniSF	17	7.0	0.854	func/s093.bmp
28.663	0.941	0.549	ImmSF	18	4.0	0.969	func/s093.bmp
31.937	0.895	0.564	DelSF	19	7.0	0.83	func/s096.bmp
55.122	0.979	0.507	IniUF	13	7.0	0.825	func/u090.bmp
58.413	0.935	0.54	IniUF	13	4.0	0.857	func/u097.bmp
61.536	0.875	0.419	ImmUF	14	4.0	0.61	func/u097.bmp
64.743	0.9	0.565	IniSF	17	4.0	1.092	func/s097.bmp
67.984	0.805	0.58	IniUF	13	4.0	1.183	func/u085.bmp
71.024	0.962	0.464	DelFF	7	4.0	1.145	func/f086.bmp
74.298	0.982	0.535	IniSF	17	4.0	0.773	func/s084.bmp
77.555	0.851	0.516	IniFF	5	7.0	0.946	func/f087.bmp
80.679	0.92	0.507	DelUF	15	7.0	0.896	func/u090.bmp
83.953	0.841	0.592	IniFF	5	4.0	1.371	func/f091.bmp
87.11	0.953	0.543	IniUF	13	4.0	0.905	func/u094.bmp
90.4	0.906	0.573	ImmUF	14	4.0	0.703	func/u094.bmp
93.524	0.842	0.448	DelSF	19	7.0	1.173	func/s097.bmp
96.597	0.924	0.465	IniFF	5	4.0	0.897	func/f096.bmp
99.754	0.88	0.454	ImmFF	6	4.0	0.984	func/f096.bmp
102.878	0.879	0.476	DelUF	15	4.0	1.256	func/u085.bmp
105.968	0.831	0.44	IniFF	5	4.0	1.081	func/f095.bmp
108.991	0.825	0.422	ImmFF	6	4.0	0.807	func/f095.bmp
112.015	0.87	0.423	DelSF	19	4.0	1.927	func/s084.bmp
135.216	0.865	0.537	IniFF	5	7.0	1.839	func/f088.bmp
138.34	0.995	0.491	DelFF	7	7.0	1.412	func/f087.bmp
141.597	0.946	0.49	IniFF	5	4.0	0.849	func/f082.bmp
144.754	0.874	0.435	ImmFF	6	4.0	0.577	func/f082.bmp
147.979	0.851	0.585	DelFF	7	7.0	1.018	func/f091.bmp
151.085	0.881	0.492	IniFF	5	4.0	1.058	func/f084.bmp
154.309	0.818	0.582	ImmFF	6	4.0	0.693	func/f084.bmp
157.399	0.853	0.512	IniUF	13	4.0	0.829	func/u092.bmp
160.623	0.907	0.587	IniUF	13	7.0	0.985	func/u093.bmp
163.83	0.812	0.528	ImmUF	14	7.0	0.718	func/u093.bmp
166.836	0.897	0.424	IniSF	17	4.0	1.526	func/s091.bmp
170.094	0.874	0.598	ImmSF	18	4.0	0.712	func/s091.bmp
173.267	0.828	0.523	DelFF	7	7.0	1.517	func/f088.bmp
176.408	0.811	0.545	IniUF	13	4.0	1.001	func/u096.bmp
179.498	0.869	0.517	ImmUF	14	4.0	0.77	func/u096.bmp
182.621	0.845	0.491	IniUF	13	7.0	1.18	func/u095.bmp
185.662	0.964	0.423	IniFF	5	7.0	1.13	func/f094.bmp
188.885	0.967	0.498	ImmFF	6	7.0	0.763	func/f094.bmp
192.109	0.947	0.5	DelUF	15	7.0	1.283	func/u092.bmp
215.394	0.975	0.562	IniSF	17		0.0	func/s086.bmp
218.702	0.82	0.566	ImmSF	18		0.0	func/s086.bmp
221.708	0.894	0.409	IniFF	5	4.0	0.936	func/f097.bmp
224.815	0.968	0.446	IniUF	13	7.0	0.858	func/u091.bmp
228.039	0.848	0.5	ImmUF	14	7.0	0.745	func/u091.bmp
231.179	0.834	0.482	IniFF	5	4.0	0.834	func/f092.bmp
234.237	0.934	0.468	DelUF	15	7.0	0.912	func/u095.bmp
237.36	0.862	0.422	IniSF	17	4.0	1.057	func/s082.bmp
240.467	0.915	0.484	IniUF	13	7.0	1.595	func/u086.bmp
243.573	0.872	0.428	IniFF	5	7.0	0.74	func/f090.bmp
246.68	0.977	0.453	DelFF	7	4.0	0.797	func/f097.bmp
249.854	0.816	0.43	IniSF	17	7.0	0.925	func/s090.bmp
253.011	0.943	0.579	IniFF	5	4.0	0.801	func/f089.bmp
256.169	0.871	0.451	DelFF	7		0.0	func/f092.bmp
259.392	0.841	0.584	IniSF	17	7.0	1.236	func/s087.bmp
262.432	0.84	0.418	ImmSF	18	4.0	1.089	func/s087.bmp
265.622	0.985	0.57	DelSF	19	4.0	0.873	func/s082.bmp
288.957	0.97	0.583	IniFF	5	7.0	1.527	func/f085.bmp
292.131	0.82	0.44	DelUF	15	7.0	1.007	func/u086.bmp
295.255	0.945	0.519	IniUF	13	4.0	0.726	func/u088.bmp
298.395	0.823	0.429	ImmUF	14	4.0	0.791	func/u088.bmp
301.585	0.901	0.589	DelFF	7	7.0	1.19	func/f090.bmp
304.759	0.881	0.512	IniSF	17	7.0	1.729	func/s083.bmp
307.883	0.936	0.474	ImmSF	18	7.0	0.853	func/s083.bmp
311.09	0.938	0.505	DelSF	19	7.0	0.576	func/s090.bmp
314.38	0.802	0.577	IniFF	5	4.0	1.019	func/f083.bmp
317.471	0.975	0.53	ImmFF	6	4.0	0.707	func/f083.bmp
320.612	0.964	0.401	DelFF	7	7.0	1.759	func/f089.bmp
323.851	0.918	0.51	IniUF	13	4.0	0.934	func/u083.bmp
327.109	0.826	0.573	IniFF	5	4.0	0.609	func/f093.bmp
330.266	0.941	0.561	ImmFF	6	4.0	0.806	func/f093.bmp
333.507	0.828	0.534	DelFF	7	7.0	0.883	func/f085.bmp
336.647	0.888	0.551	IniSF	17	7.0	0.88	func/s088.bmp
339.72	0.96	0.414	ImmSF	18		0.0	func/s088.bmp
342.894	0.839	0.438	IniUF	13		0.0	func/u087.bmp
345.917	0.903	0.41	IniSF	17		0.0	func/s092.bmp
369.119	0.956	0.526	IniSF	17	7.0	0.92	func/s094.bmp
372.359	0.834	0.514	DelUF	15	4.0	0.798	func/u083.bmp
375.382	0.941	0.424	IniSF	17	7.0	0.776	func/s089.bmp
378.59	0.958	0.498	ImmSF	18	7.0	0.541	func/s089.bmp
381.73	0.966	0.405	IniSF	17	7.0	0.673	func/s095.bmp
384.92	0.965	0.466	ImmSF	18	7.0	0.617	func/s095.bmp
388.244	0.91	0.586	IniUF	13	7.0	0.706	func/u084.bmp
391.518	0.996	0.594	DelUF	15	7.0	0.815	func/u087.bmp
