onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0	0.853	0.491	IniUF	13.0	n/a	func/u116.bmp
0.922	0.0	n/a	btnL	n/a	0.922	n/a
3.04	0.929	0.413	IniUF	13.0	n/a	func/u125.bmp
3.698	0.0	n/a	btnL	n/a	0.658	n/a
6.414	0.806	0.574	IniSF	17.0	n/a	func/s129.bmp
7.047	0.0	n/a	btnL	n/a	0.633	n/a
9.571	0.902	0.579	ImmSF	18.0	n/a	func/s129.bmp
10.301	0.0	n/a	btnL	n/a	0.73	n/a
12.695	0.999	0.465	IniUF	13.0	n/a	func/u118.bmp
13.47	0.0	n/a	btnL	n/a	0.775	n/a
15.952	0.864	0.492	IniSF	17.0	n/a	func/s128.bmp
16.566	0.0	n/a	btnL	n/a	0.614	n/a
19.126	0.895	0.544	IniSF	17.0	n/a	func/s125.bmp
20.247	0.0	n/a	btnL	n/a	1.121	n/a
22.316	0.98	0.519	DelUF	15.0	n/a	func/u116.bmp
23.127	0.0	n/a	btnL	n/a	0.811	n/a
25.557	0.899	0.496	IniUF	13.0	n/a	func/u128.bmp
26.177	0.0	n/a	btnL	n/a	0.62	n/a
28.764	0.85	0.537	ImmUF	14.0	n/a	func/u128.bmp
29.3	0.0	n/a	btnL	n/a	0.536	n/a
31.837	0.912	0.464	DelUF	15.0	n/a	func/u125.bmp
32.473	0.0	n/a	btnL	n/a	0.636	n/a
55.105	0.809	0.576	IniSF	17.0	n/a	func/s123.bmp
56.244	0.0	n/a	btnL	n/a	1.139	n/a
58.246	0.805	0.558	ImmSF	18.0	n/a	func/s123.bmp
58.828	0.0	n/a	btnL	n/a	0.582	n/a
61.403	0.813	0.583	IniUF	13.0	n/a	func/u130.bmp
62.255	0.0	n/a	btnL	n/a	0.852	n/a
64.493	0.918	0.503	DelUF	15.0	n/a	func/u118.bmp
65.228	0.0	n/a	btnL	n/a	0.735	n/a
67.717	0.948	0.544	IniFF	5.0	n/a	func/f130.bmp
68.537	0.0	n/a	btnL	n/a	0.82	n/a
70.991	0.818	0.565	ImmFF	6.0	n/a	func/f130.bmp
71.59	0.0	n/a	btnL	n/a	0.599	n/a
74.098	0.805	0.529	DelSF	19.0	n/a	func/s128.bmp
74.949	0.0	n/a	btnL	n/a	0.851	n/a
77.271	0.891	0.587	IniSF	17.0	n/a	func/s115.bmp
77.937	0.0	n/a	btnL	n/a	0.666	n/a
80.361	0.808	0.422	ImmSF	18.0	n/a	func/s115.bmp
81.093	0.0	n/a	btnR	n/a	0.732	n/a
83.385	0.905	0.435	DelSF	19.0	n/a	func/s125.bmp
84.27	0.0	n/a	btnL	n/a	0.885	n/a
86.525	0.881	0.462	IniSF	17.0	n/a	func/s118.bmp
87.315	0.0	n/a	btnL	n/a	0.79	n/a
89.682	0.861	0.515	IniSF	17.0	n/a	func/s116.bmp
90.49	0.0	n/a	btnL	n/a	0.808	n/a
92.806	0.901	0.491	ImmSF	18.0	n/a	func/s116.bmp
93.556	0.0	n/a	btnL	n/a	0.75	n/a
95.913	0.991	0.45	IniSF	17.0	n/a	func/s114.bmp
96.823	0.0	n/a	btnR	n/a	0.91	n/a
99.254	0.929	0.584	ImmSF	18.0	n/a	func/s114.bmp
101.178	0.0	n/a	btnR	n/a	1.924	n/a
102.527	0.814	0.57	DelUF	15.0	n/a	func/u130.bmp
103.302	0.0	n/a	btnL	n/a	0.775	n/a
105.668	0.952	0.565	IniSF	17.0	n/a	func/s124.bmp
106.384	0.0	n/a	btnL	n/a	0.716	n/a
128.869	0.802	0.468	IniUF	13.0	n/a	func/u124.bmp
129.6	0.0	n/a	btnL	n/a	0.731	n/a
131.993	0.836	0.552	ImmUF	14.0	n/a	func/u124.bmp
132.521	0.0	n/a	btnL	n/a	0.528	n/a
135.033	0.859	0.447	IniUF	13.0	n/a	func/u129.bmp
135.679	0.0	n/a	btnL	n/a	0.646	n/a
138.073	0.962	0.409	ImmUF	14.0	n/a	func/u129.bmp
