onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.914	0.566	IniSF	17	7	1.141	func/s049.bmp
3.14	0.801	0.459	IniSF	17	7	0.925	func/s050.bmp
6.397	0.886	0.594	IniSF	17	7	0.649	func/s059.bmp
9.604	0.877	0.565	ImmSF	18	7	0.849	func/s059.bmp
12.694	0.913	0.447	IniSF	17	7	0.713	func/s064.bmp
15.851	0.895	0.472	ImmSF	18	7	0.725	func/s064.bmp
18.992	0.804	0.483	IniSF	17	7	0.683	func/s061.bmp
22.015	0.98	0.445	IniFF	5	4	1.142	func/f049.bmp
25.189	0.944	0.423	ImmFF	6	4	0.921	func/f049.bmp
28.329	0.819	0.431	DelSF	19	7	1.494	func/s049.bmp
51.514	0.932	0.586	IniSF	17	7	0.847	func/s062.bmp
54.637	0.941	0.433	ImmSF	18	7	0.826	func/s062.bmp
57.828	0.987	0.469	DelSF	19	7	0.897	func/s050.bmp
61.085	0.918	0.496	IniUF	13	7	0.959	func/u056.bmp
64.242	0.996	0.471	IniSF	17	4	1.113	func/s060.bmp
67.533	0.897	0.52	ImmSF	18	7	1.554	func/s060.bmp
70.773	0.898	0.571	IniUF	13	7	1.869	func/u052.bmp
73.847	0.947	0.412	ImmUF	14	7	1.934	func/u052.bmp
77.071	0.837	0.517	DelSF	19	7	1.014	func/s061.bmp
80.228	0.921	0.54	IniFF	5	7	0.883	func/f058.bmp
83.485	0.976	0.565	ImmFF	6	7	1.525	func/f058.bmp
86.775	0.991	0.542	IniUF	13	4	1.722	func/u055.bmp
89.966	0.935	0.428	IniUF	13	7	1.37	func/u060.bmp
93.257	0.883	0.586	DelUF	15	7	0.924	func/u056.bmp
96.397	0.815	0.5	IniFF	5	4	1.149	func/f055.bmp
99.504	0.899	0.526	IniUF	13	7	1.757	func/u054.bmp
102.694	0.986	0.523	IniFF	5	4	1.06	func/f062.bmp
106.002	0.859	0.567	ImmFF	6	4	0.733	func/f062.bmp
129.069	0.866	0.42	IniFF	5	7	0.993	func/f056.bmp
132.127	0.828	0.434	DelUF	15	4	0.939	func/u055.bmp
135.183	0.922	0.453	IniUF	13	7	1.204	func/u063.bmp
138.357	0.875	0.472	DelUF	15	7	1.889	func/u060.bmp
141.514	0.903	0.507	IniFF	5	4	1.003	func/f051.bmp
144.721	0.911	0.545	DelFF	7	4	1.206	func/f055.bmp
147.812	0.802	0.418	IniUF	13	7	0.774	func/u049.bmp
