onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.828	0.44	IniUF	13	4	0.91	func/u096.bmp
3.14	0.869	0.544	ImmUF	14	4	0.906	func/u096.bmp
6.448	0.972	0.583	IniUF	13	4	0.774	func/u094.bmp
9.688	0.906	0.486	ImmUF	14	4	0.755	func/u094.bmp
12.879	0.867	0.516	IniUF	13	4	0.741	func/u083.bmp
15.952	0.83	0.438	IniSF	17	7	1.285	func/s082.bmp
19.092	0.976	0.548	ImmSF	18	7	0.923	func/s082.bmp
22.399	0.884	0.557	IniSF	17	7	0.919	func/s084.bmp
25.64	0.948	0.597	ImmSF	18	7	0.656	func/s084.bmp
28.847	0.905	0.463	IniFF	5	4	0.959	func/f097.bmp
52.132	0.974	0.59	IniSF	17	7	0.934	func/s088.bmp
55.406	0.837	0.533	IniSF	17	7	1.114	func/s086.bmp
58.496	0.894	0.478	ImmSF	18	7	0.72	func/s086.bmp
61.737	0.99	0.572	DelUF	15	4	0.689	func/u083.bmp
65.045	0.863	0.533	IniFF	5	4	1.011	func/f090.bmp
68.268	0.864	0.594	IniFF	5	4	1.037	func/f091.bmp
71.342	0.987	0.451	IniFF	5	7	0.894	func/f093.bmp
74.532	0.943	0.425	DelFF	7	7	1.271	func/f097.bmp
77.806	0.966	0.557	IniSF	17	4	1.14	func/s089.bmp
81.096	0.98	0.564	ImmSF	18	4	1.077	func/s089.bmp
84.337	0.931	0.497	DelSF	19	4	0.99	func/s088.bmp
87.477	0.922	0.449	IniFF	5	7	0.973	func/f083.bmp
90.667	0.908	0.483	IniSF	17	4	0.887	func/s096.bmp
93.758	0.925	0.404	DelFF	7	4	0.865	func/f090.bmp
96.981	0.873	0.527	IniFF	5	4	1.047	func/f082.bmp
100.122	0.91	0.499	ImmFF	6	4	0.751	func/f082.bmp
103.212	0.85	0.41	DelFF	7	4	0.985	func/f091.bmp
106.386	0.853	0.567	IniFF	5	4	0.719	func/f094.bmp
109.509	0.841	0.506	ImmFF	6	4	0.811	func/f094.bmp
112.566	0.963	0.444	DelFF	7	7	0.823	func/f093.bmp
135.834	0.986	0.53	IniFF	5	4	0.792	func/f088.bmp
139.125	0.918	0.543	ImmFF	6	4	0.748	func/f088.bmp
142.349	0.818	0.539	IniFF	5	7	0.645	func/f089.bmp
145.439	1.0	0.506	ImmFF	6	7	0.948	func/f089.bmp
148.663	0.92	0.466	DelFF	7	7	1.113	func/f083.bmp
151.87	0.932	0.518	IniFF	5	7	0.968	func/f086.bmp
155.061	0.912	0.501	DelSF	19	4	0.812	func/s096.bmp
158.367	0.836	0.599	IniUF	13	4	0.931	func/u090.bmp
161.407	0.809	0.439	IniUF	13	4	1.132	func/u088.bmp
164.481	0.817	0.486	ImmUF	14	7	0.866	func/u088.bmp
167.504	0.826	0.45	IniUF	13	4	0.834	func/u082.bmp
170.511	0.943	0.409	IniUF	13	7	0.821	func/u097.bmp
173.802	0.994	0.584	IniSF	17	4	0.794	func/s083.bmp
177.042	0.845	0.472	ImmSF	18	4	0.858	func/s083.bmp
180.116	0.937	0.466	DelFF	7	4	0.801	func/f086.bmp
183.373	0.847	0.537	IniUF	13	4	0.775	func/u092.bmp
186.396	0.974	0.413	ImmUF	14	4	0.752	func/u092.bmp
189.737	0.8	0.588	DelUF	15	4	0.756	func/u090.bmp
212.738	0.888	0.412	IniSF	17	4	1.053	func/s090.bmp
215.912	0.91	0.506	ImmSF	18	4	0.622	func/s090.bmp
219.185	0.971	0.573	IniSF	17	4	0.696	func/s095.bmp
222.342	0.831	0.405	ImmSF	18	4	0.876	func/s095.bmp
225.433	0.859	0.491	DelUF	15	4	0.796	func/u082.bmp
228.556	0.994	0.497	IniSF	17	4	0.63	func/s091.bmp
231.947	0.884	0.575	DelUF	15	7	0.96	func/u097.bmp
235.188	0.858	0.598	IniSF	17	4	0.686	func/s094.bmp
238.395	0.95	0.562	IniFF	5	4	0.986	func/f096.bmp
241.518	0.857	0.401	IniSF	17	4	0.823	func/s097.bmp
244.709	0.904	0.565	ImmSF	18	4	0.625	func/s097.bmp
247.966	0.902	0.576	IniFF	5	4	0.736	func/f092.bmp
251.039	0.963	0.405	IniSF	17	4	0.9	func/s092.bmp
254.347	0.858	0.576	ImmSF	18	4	0.734	func/s092.bmp
257.387	0.904	0.403	DelSF	19	4	0.692	func/s091.bmp
260.611	0.87	0.545	IniUF	13	4	0.772	func/u091.bmp
263.734	0.934	0.495	DelSF	19	4	0.765	func/s094.bmp
266.975	0.814	0.537	IniSF	17	4	0.637	func/s085.bmp
269.998	0.964	0.444	DelFF	7	4	0.965	func/f096.bmp
293.216	0.97	0.477	IniUF	13	4	1.06	func/u085.bmp
296.507	0.913	0.549	ImmUF	14	4	0.753	func/u085.bmp
299.614	0.895	0.421	IniUF	13	4	0.671	func/u086.bmp
302.687	0.958	0.413	DelFF	7	7	0.885	func/f092.bmp
305.944	0.83	0.519	IniUF	13	4	0.833	func/u084.bmp
308.968	0.964	0.42	ImmUF	14	4	0.653	func/u084.bmp
312.108	0.976	0.407	IniSF	17	4	0.589	func/s087.bmp
315.365	0.869	0.505	DelUF	15	4	0.64	func/u091.bmp
318.572	0.875	0.579	IniFF	5	4	0.615	func/f084.bmp
321.746	0.923	0.522	DelSF	19	4	0.758	func/s085.bmp
324.903	0.827	0.465	IniFF	5	4	0.712	func/f085.bmp
327.961	0.919	0.468	ImmFF	6	4	0.79	func/f085.bmp
331.184	0.989	0.546	IniUF	13	4	0.633	func/u095.bmp
334.508	0.907	0.553	ImmUF	14	4	0.655	func/u095.bmp
337.614	0.944	0.425	DelUF	15	4	0.637	func/u086.bmp
340.855	0.827	0.529	IniUF	13	4	0.639	func/u089.bmp
343.895	0.925	0.441	IniSF	17	4	0.581	func/s093.bmp
347.136	0.938	0.548	DelSF	19	4	0.681	func/s087.bmp
370.304	0.839	0.437	IniUF	13	4	0.779	func/u093.bmp
373.344	0.825	0.428	ImmUF	14	4	0.782	func/u093.bmp
376.517	0.901	0.582	DelFF	7	4	0.794	func/f084.bmp
379.741	0.831	0.558	IniUF	13	4	0.658	func/u087.bmp
382.748	0.905	0.413	ImmUF	14	4	0.656	func/u087.bmp
385.888	0.848	0.462	IniFF	5	4	0.563	func/f087.bmp
389.078	0.973	0.571	ImmFF	6	4	0.637	func/f087.bmp
392.235	0.851	0.402	IniFF	5	4	0.78	func/f095.bmp
395.443	0.857	0.592	DelUF	15	4	0.623	func/u089.bmp
