onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.801	0.514	IniSF	17	7	1.048	func/s017.bmp
3.024	0.96	0.411	IniFF	5	4	0.862	func/f027.bmp
6.431	0.842	0.572	ImmFF	6	4	1.197	func/f027.bmp
9.454	0.909	0.402	IniSF	17	4	1.238	func/s019.bmp
12.645	0.891	0.505	IniUF	13	4	1.175	func/u028.bmp
15.802	0.915	0.468	IniUF	13	4	1.201	func/u031.bmp
19.092	0.911	0.583	IniUF	13	4	0.953	func/u019.bmp
22.35	0.817	0.584	ImmUF	14	4	0.952	func/u019.bmp
25.39	0.833	0.457	DelSF	19	7	1.114	func/s017.bmp
28.53	0.903	0.548	IniUF	13	4	1.471	func/u025.bmp
51.765	0.822	0.538	IniSF	17	4	1.287	func/s029.bmp
54.905	0.913	0.536	DelSF	19	4	0.929	func/s019.bmp
58.079	0.828	0.498	IniFF	5	4	1.142	func/f028.bmp
61.236	0.886	0.562	ImmFF	6	4	1.165	func/f028.bmp
64.426	0.868	0.536	DelUF	15	4	0.983	func/u028.bmp
67.466	0.832	0.404	IniUF	13	4	0.828	func/u029.bmp
70.657	0.896	0.598	ImmUF	14	4	0.877	func/u029.bmp
73.897	0.86	0.571	DelUF	15	4	1.068	func/u031.bmp
77.121	0.853	0.59	IniUF	13	4	1.057	func/u030.bmp
80.228	0.987	0.475	ImmUF	14	4	1.047	func/u030.bmp
83.552	0.899	0.553	IniSF	17	7	1.002	func/s031.bmp
86.792	0.946	0.577	ImmSF	18	7	0.938	func/s031.bmp
90.084	0.893	0.585	DelUF	15	4	1.509	func/u025.bmp
93.157	0.967	0.403	IniFF	5	7	1.082	func/f030.bmp
96.347	0.819	0.455	DelSF	19	7	1.213	func/s029.bmp
99.504	0.932	0.546	IniSF	17	7	1.302	func/s024.bmp
102.661	0.966	0.463	ImmSF	18	7	1.161	func/s024.bmp
105.901	0.831	0.501	IniFF	5	7	1.047	func/f021.bmp
129.12	0.858	0.597	IniSF	17	4	1.537	func/s027.bmp
132.193	0.844	0.449	ImmSF	18	4	1.038	func/s027.bmp
135.25	0.925	0.429	IniSF	17	4	1.216	func/s028.bmp
138.457	0.832	0.515	ImmSF	18	4	0.845	func/s028.bmp
141.531	0.923	0.484	IniSF	17	4	0.862	func/s020.bmp
144.771	0.907	0.536	ImmSF	18	4	0.773	func/s020.bmp
148.045	0.801	0.593	DelFF	7	7	0.909	func/f030.bmp
151.102	0.837	0.496	IniSF	17	4	0.984	func/s021.bmp
154.225	0.945	0.502	ImmSF	18	4	0.876	func/s021.bmp
157.466	0.835	0.53	IniSF	17	4	0.82	func/s030.bmp
160.589	0.964	0.532	DelFF	7	7	1.017	func/f021.bmp
163.863	0.901	0.549	IniUF	13	4	1.337	func/u032.bmp
166.953	0.833	0.424	IniFF	5	4	1.312	func/f020.bmp
169.977	0.879	0.428	ImmFF	6	4	0.922	func/f020.bmp
173.184	0.81	0.556	IniUF	13	4	0.789	func/u024.bmp
176.358	0.93	0.598	IniFF	5	4	0.87	func/f024.bmp
179.648	0.884	0.59	ImmFF	6	4	0.73	func/f024.bmp
182.722	0.81	0.429	IniUF	13	4	0.852	func/u026.bmp
185.829	0.904	0.525	ImmUF	14	4	0.684	func/u026.bmp
189.036	0.895	0.529	DelSF	19	4	0.985	func/s030.bmp
212.17	0.858	0.459	IniFF	5	4	0.918	func/f032.bmp
215.327	0.891	0.53	DelUF	15	4	0.953	func/u032.bmp
218.501	0.846	0.516	IniUF	13	4	0.889	func/u027.bmp
221.675	0.999	0.561	IniFF	5	4	0.974	func/f023.bmp
224.999	0.814	0.554	DelUF	15	4	0.784	func/u024.bmp
228.206	0.882	0.568	IniFF	5	7	0.891	func/f031.bmp
231.379	0.817	0.526	IniFF	5	4	1.174	func/f026.bmp
234.436	0.846	0.476	ImmFF	6	4	0.869	func/f026.bmp
237.643	0.901	0.598	IniSF	17	4	0.936	func/s025.bmp
240.734	0.921	0.43	ImmSF	18	4	1.189	func/s025.bmp
243.924	0.803	0.499	DelFF	7	4	0.941	func/f032.bmp
246.997	0.87	0.486	IniUF	13	4	0.931	func/u022.bmp
250.138	0.975	0.487	DelUF	15	4	0.732	func/u027.bmp
253.478	0.932	0.597	IniUF	13	4	0.702	func/u020.bmp
256.652	0.895	0.481	ImmUF	14	4	0.726	func/u020.bmp
259.909	0.98	0.59	DelFF	7	4	0.689	func/f023.bmp
263.116	0.836	0.464	IniFF	5	4	0.782	func/f029.bmp
266.123	0.973	0.412	ImmFF	6	4	1.036	func/f029.bmp
269.33	0.811	0.455	DelFF	7	7	0.918	func/f031.bmp
292.465	0.811	0.542	IniFF	5	4	1.468	func/f017.bmp
295.538	0.85	0.49	ImmFF	6	4	0.911	func/f017.bmp
298.562	0.998	0.411	IniSF	17	7	1.219	func/s018.bmp
301.735	0.915	0.413	ImmSF	18	7	0.907	func/s018.bmp
305.009	0.813	0.588	IniSF	17	4	1.262	func/s023.bmp
308.033	0.879	0.439	ImmSF	18	4	0.819	func/s023.bmp
311.256	0.842	0.575	DelUF	15	4	1.065	func/u022.bmp
314.313	0.938	0.449	IniUF	13	4	0.778	func/u021.bmp
317.487	0.973	0.458	ImmUF	14	4	0.911	func/u021.bmp
