onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.866	0.461	IniSF	17	7	0.925	func/s015.bmp
3.106	0.887	0.48	ImmSF	18	7	1.017	func/s015.bmp
6.497	0.818	0.585	IniFF	5	4	1.008	func/f007.bmp
9.554	0.883	0.469	IniSF	17	7	0.975	func/s016.bmp
12.644	0.92	0.449	IniSF	17	7	1.244	func/s001.bmp
15.868	0.868	0.508	IniUF	13	4	1.103	func/u005.bmp
19.125	0.935	0.593	IniFF	5	4	1.08	func/f003.bmp
22.249	0.873	0.422	ImmFF	6	4	0.947	func/f003.bmp
25.456	0.867	0.564	IniFF	5	7	1.148	func/f008.bmp
28.529	0.803	0.436	ImmFF	6	7	1.386	func/f008.bmp
31.536	0.813	0.444	DelFF	7	4	1.257	func/f007.bmp
54.671	0.827	0.54	IniUF	13	4	1.087	func/u003.bmp
57.828	0.928	0.565	DelSF	19	7	0.71	func/s016.bmp
61.018	0.975	0.491	IniUF	13	4	0.757	func/u001.bmp
64.175	0.847	0.412	ImmUF	14	4	0.988	func/u001.bmp
67.198	0.908	0.402	DelSF	19	7	1.046	func/s001.bmp
70.372	0.88	0.498	IniFF	5	7	0.95	func/f004.bmp
73.546	0.912	0.534	ImmFF	6	7	0.927	func/f004.bmp
76.686	0.903	0.461	DelUF	15	4	0.89	func/u005.bmp
79.943	0.807	0.573	IniSF	17	7	0.921	func/s004.bmp
83.067	0.952	0.534	IniFF	5	4	1.021	func/f013.bmp
86.191	0.818	0.403	ImmFF	6	4	0.962	func/f013.bmp
89.264	0.824	0.463	IniUF	13	4	0.999	func/u011.bmp
92.287	0.932	0.427	ImmUF	14	4	0.898	func/u011.bmp
95.461	0.818	0.472	DelUF	15	4	1.036	func/u003.bmp
98.618	0.97	0.574	IniUF	13	4	0.939	func/u012.bmp
101.959	0.95	0.589	ImmUF	14	4	1.26	func/u012.bmp
105.133	0.824	0.452	IniFF	5	4	1.109	func/f012.bmp
128.267	0.931	0.519	IniUF	13	4	1.068	func/u014.bmp
131.524	0.876	0.564	DelSF	19	7	1.1	func/s004.bmp
134.732	0.887	0.544	IniFF	5	4	0.82	func/f001.bmp
137.955	0.988	0.534	IniSF	17	7	0.936	func/s009.bmp
141.28	0.936	0.568	ImmSF	18	7	0.841	func/s009.bmp
144.403	0.905	0.424	IniFF	5	4	0.936	func/f015.bmp
147.593	0.956	0.512	IniUF	13	4	1.265	func/u002.bmp
150.884	0.918	0.552	ImmUF	14	4	0.859	func/u002.bmp
154.124	0.868	0.559	DelFF	7	4	0.848	func/f012.bmp
157.248	0.994	0.463	IniUF	13	4	0.955	func/u010.bmp
160.573	0.811	0.568	DelUF	15	4	0.851	func/u014.bmp
163.562	0.925	0.416	IniUF	13	4	1.069	func/u013.bmp
166.652	0.844	0.4	DelFF	7	4	0.978	func/f001.bmp
169.676	0.981	0.413	IniSF	17	7	1.115	func/s003.bmp
