onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.905	0.541	IniSF	17	4.0	0.874	func/s132.bmp
3.173	0.99	0.465	IniFF	5	7.0	0.85	func/f145.bmp
6.648	0.814	0.598	IniFF	5	7.0	1.045	func/f142.bmp
9.705	0.881	0.474	ImmFF	6	7.0	0.733	func/f142.bmp
12.895	0.865	0.545	IniFF	5	7.0	0.956	func/f143.bmp
16.069	0.816	0.541	ImmFF	6	7.0	0.708	func/f143.bmp
19.142	0.927	0.495	IniUF	13	7.0	0.952	func/u137.bmp
22.266	0.811	0.43	ImmUF	14	7.0	0.766	func/u137.bmp
25.439	0.925	0.594	IniUF	13	7.0	0.862	func/u142.bmp
28.631	0.879	0.501	DelSF	19	7.0	0.68	func/s132.bmp
51.714	0.819	0.423	IniUF	13	4.0	1.193	func/u139.bmp
54.838	1.0	0.547	ImmUF	14	4.0	0.647	func/u139.bmp
58.112	0.834	0.51	DelFF	7	7.0	0.879	func/f145.bmp
61.152	0.948	0.445	IniUF	13	4.0	0.986	func/u138.bmp
64.309	0.825	0.445	ImmUF	14	4.0	0.745	func/u138.bmp
67.316	0.974	0.411	IniUF	13	4.0	0.67	func/u140.bmp
70.539	0.921	0.479	IniFF	5	4.0	0.601	func/f133.bmp
73.813	0.871	0.572	IniUF	13	4.0	0.64	func/u146.bmp
76.937	0.823	0.482	DelUF	15	4.0	0.678	func/u142.bmp
79.943	0.967	0.401	IniSF	17	4.0	0.716	func/s140.bmp
83.234	0.962	0.563	ImmSF	18	4.0	0.68	func/s140.bmp
86.541	0.928	0.573	IniUF	13	7.0	0.834	func/u133.bmp
89.648	0.865	0.405	ImmUF	14	7.0	0.778	func/u133.bmp
92.855	0.81	0.572	IniUF	13	4.0	0.852	func/u144.bmp
95.879	0.837	0.44	ImmUF	14	4.0	0.686	func/u144.bmp
98.969	0.856	0.474	DelUF	15	4.0	0.616	func/u140.bmp
102.193	0.951	0.585	IniSF	17	4.0	0.659	func/s142.bmp
105.316	0.964	0.413	DelFF	7	4.0	1.229	func/f133.bmp
128.585	0.896	0.533	IniSF	17	4.0	0.781	func/s143.bmp
131.758	0.886	0.513	DelUF	15	7.0	1.002	func/u146.bmp
134.915	0.975	0.501	IniFF	5	4.0	1.032	func/f137.bmp
138.206	0.856	0.543	ImmFF	6	4.0	0.591	func/f137.bmp
141.346	0.839	0.467	IniSF	17	4.0	0.748	func/s136.bmp
144.37	0.845	0.411	ImmSF	18	4.0	0.555	func/s136.bmp
147.577	0.906	0.596	IniUF	13	7.0	0.798	func/u136.bmp
