onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.921	0.5	IniSF	17	4	0.969	func/s075.bmp
3.291	0.969	0.595	IniSF	17	7	1.195	func/s077.bmp
6.715	0.871	0.592	ImmSF	18	7	0.957	func/s077.bmp
9.922	0.96	0.554	IniSF	17	7	1.428	func/s078.bmp
13.196	0.98	0.549	IniSF	17	7	0.827	func/s070.bmp
16.52	0.948	0.583	IniUF	13	7	0.908	func/u078.bmp
19.677	0.923	0.45	ImmUF	14	7	0.717	func/u078.bmp
22.851	0.948	0.483	IniSF	17	4	0.738	func/s074.bmp
26.024	0.984	0.457	ImmSF	18	4	0.69	func/s074.bmp
29.215	0.847	0.448	DelSF	19	4	1.488	func/s075.bmp
52.35	0.883	0.517	IniFF	5	4	1.02	func/f072.bmp
55.556	0.824	0.564	ImmFF	6	4	0.798	func/f072.bmp
58.597	0.824	0.439	IniFF	5	4	1.057	func/f068.bmp
61.603	0.974	0.415	ImmFF	6	4	0.642	func/f068.bmp
64.927	0.82	0.583	DelSF	19	7	0.874	func/s078.bmp
68.001	0.954	0.473	IniUF	13	7	1.973	func/u071.bmp
71.325	0.809	0.592	DelSF	19	7	0.903	func/s070.bmp
74.432	0.886	0.523	IniSF	17	4	1.043	func/s081.bmp
77.522	0.999	0.443	IniUF	13	7	0.858	func/u072.bmp
80.696	0.849	0.405	ImmUF	14	7	0.662	func/u072.bmp
83.802	0.988	0.487	IniUF	13	7	1.176	func/u068.bmp
87.026	0.857	0.455	IniUF	13	4	1.05	func/u077.bmp
90.083	0.931	0.432	IniUF	13	7	0.898	func/u070.bmp
93.19	0.869	0.412	ImmUF	14	7	0.674	func/u070.bmp
96.297	0.879	0.481	DelUF	15	7	1.295	func/u071.bmp
99.387	0.863	0.443	IniFF	5	7	0.849	func/f073.bmp
102.461	0.871	0.447	DelSF	19	4	1.506	func/s081.bmp
105.701	0.951	0.585	IniSF	17	4	1.018	func/s073.bmp
109.008	0.953	0.591	ImmSF	18	4	0.745	func/s073.bmp
132.227	0.89	0.498	IniFF	5	7	0.858	func/f065.bmp
135.317	0.801	0.427	ImmFF	6	7	0.533	func/f065.bmp
138.44	0.852	0.557	DelUF	15	7	2.143	func/u068.bmp
141.464	0.849	0.411	IniUF	13	7	0.964	func/u075.bmp
144.521	0.866	0.442	DelUF	15	4	0.923	func/u077.bmp
147.627	0.957	0.47	IniSF	17	4	1.152	func/s071.bmp
150.885	0.936	0.52	ImmSF	18	4	0.796	func/s071.bmp
154.075	0.803	0.488	IniSF	17	4	0.956	func/s079.bmp
157.199	0.89	0.551	ImmSF	18	4	0.621	func/s079.bmp
160.389	0.892	0.531	DelFF	7	7	0.69	func/f073.bmp
163.563	0.946	0.515	IniFF	5	4	0.869	func/f074.bmp
166.82	0.952	0.539	IniUF	13	4	1.135	func/u080.bmp
170.127	0.974	0.592	IniUF	13	7	0.593	func/u073.bmp
173.385	0.885	0.509	ImmUF	14	7	0.465	func/u073.bmp
176.575	0.88	0.54	DelUF	15	7	0.736	func/u075.bmp
179.648	0.948	0.427	IniFF	5	7	0.864	func/f070.bmp
182.805	0.827	0.45	IniSF	17	4	1.92	func/s066.bmp
185.862	0.93	0.46	IniFF	5	4	0.879	func/f066.bmp
189.069	0.991	0.507	DelFF	7	4	0.894	func/f074.bmp
212.371	0.829	0.527	IniSF	17	4	1.608	func/s072.bmp
215.411	0.922	0.442	DelUF	15	4	0.932	func/u080.bmp
218.518	0.914	0.402	IniSF	17	4	1.174	func/s068.bmp
221.658	0.818	0.457	IniFF	5	4	0.742	func/f075.bmp
224.832	0.968	0.6	ImmFF	6	4	0.652	func/f075.bmp
228.089	0.969	0.526	DelFF	7	7	0.656	func/f070.bmp
231.313	0.84	0.418	IniUF	13	4	0.934	func/u081.bmp
234.387	0.939	0.458	ImmUF	14	4	1.577	func/u081.bmp
237.61	0.828	0.504	DelSF	19	7	0.833	func/s066.bmp
240.801	0.819	0.59	IniUF	13	7	0.739	func/u066.bmp
243.924	0.951	0.548	ImmUF	14	7	0.526	func/u066.bmp
247.165	0.839	0.52	DelFF	7	4	1.22	func/f066.bmp
250.322	0.887	0.541	IniSF	17	4	0.895	func/s069.bmp
253.496	0.835	0.51	ImmSF	18	4	0.679	func/s069.bmp
256.686	0.891	0.594	DelSF	19	4	0.877	func/s072.bmp
259.876	0.923	0.53	IniSF	17	4	0.984	func/s065.bmp
263.0	0.824	0.423	DelSF	19	4	1.011	func/s068.bmp
266.19	0.826	0.595	IniSF	17	7	1.079	func/s067.bmp
289.275	0.847	0.47	IniUF	13	7	0.847	func/u074.bmp
292.332	0.916	0.437	ImmUF	14	7	0.437	func/u074.bmp
295.439	0.911	0.431	IniFF	5	4	1.354	func/f067.bmp
298.579	0.915	0.454	ImmFF	6	4	1.202	func/f067.bmp
301.803	0.964	0.548	IniFF	5	4	0.94	func/f071.bmp
304.976	0.956	0.447	ImmFF	6	4	0.8	func/f071.bmp
308.25	0.82	0.549	IniUF	13	7	1.177	func/u079.bmp
311.307	0.834	0.466	ImmUF	14	7	0.514	func/u079.bmp
314.314	0.889	0.412	DelSF	19	7	0.887	func/s065.bmp
317.437	0.918	0.463	IniUF	13	7	0.69	func/u067.bmp
320.544	0.966	0.429	DelSF	19	7	0.871	func/s067.bmp
