onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.962	0.438	IniSF	17	4.0	0.891	func/s088.bmp
3.207	0.881	0.472	IniUF	13	7.0	0.512	func/u090.bmp
6.364	0.905	0.401	ImmUF	14	7.0	0.655	func/u090.bmp
9.571	0.98	0.526	IniFF	5	7.0	0.803	func/f090.bmp
12.829	0.989	0.516	ImmFF	6	7.0	0.632	func/f090.bmp
16.086	0.806	0.487	IniSF	17	7.0	0.722	func/s090.bmp
19.109	0.802	0.437	IniUF	13	4.0	0.771	func/u083.bmp
22.216	0.99	0.544	IniUF	13	4.0	0.974	func/u094.bmp
25.457	0.954	0.477	ImmUF	14	4.0	1.207	func/u094.bmp
28.68	0.88	0.495	DelSF	19	4.0	0.919	func/s088.bmp
51.915	0.825	0.569	IniUF	13	4.0	1.188	func/u085.bmp
55.106	0.872	0.589	ImmUF	14	4.0	0.78	func/u085.bmp
58.313	0.917	0.559	IniFF	5	4.0	0.902	func/f092.bmp
61.47	0.885	0.47	IniFF	5	7.0	1.573	func/f087.bmp
64.677	0.812	0.561	DelSF	19	7.0	0.741	func/s090.bmp
67.851	0.966	0.591	IniSF	17	7.0	1.002	func/s085.bmp
71.024	0.994	0.441	ImmSF	18	7.0	0.883	func/s085.bmp
74.265	0.841	0.481	DelUF	15	4.0	0.869	func/u083.bmp
77.422	0.996	0.547	IniUF	13	7.0	1.501	func/u089.bmp
80.763	0.908	0.574	IniUF	13	4.0	1.04	func/u096.bmp
84.003	0.948	0.56	IniFF	5	7.0	1.44	func/f094.bmp
87.16	0.811	0.439	DelFF	7	4.0	1.28	func/f092.bmp
90.167	0.979	0.419	IniUF	13	4.0	0.807	func/u087.bmp
93.341	0.958	0.419	ImmUF	14	4.0	0.78	func/u087.bmp
96.631	0.869	0.555	DelFF	7	7.0	0.831	func/f087.bmp
99.705	0.889	0.438	IniFF	5	4.0	0.841	func/f093.bmp
102.828	0.8	0.458	ImmFF	6	4.0	0.733	func/f093.bmp
105.902	0.94	0.51	IniSF	17	7.0	1.478	func/s091.bmp
109.209	0.801	0.591	ImmSF	18	7.0	0.715	func/s091.bmp
112.266	0.841	0.488	DelUF	15	7.0	0.885	func/u089.bmp
135.434	0.88	0.542	IniUF	13	7.0	0.638	func/u095.bmp
138.658	0.857	0.572	ImmUF	14	7.0	0.609	func/u095.bmp
141.815	0.897	0.525	DelUF	15	4.0	1.106	func/u096.bmp
144.938	0.832	0.465	IniSF	17	4.0	1.043	func/s082.bmp
148.095	0.988	0.554	ImmSF	18	4.0	0.705	func/s082.bmp
151.286	0.908	0.424	DelFF	7	7.0	0.857	func/f094.bmp
154.51	0.997	0.542	IniSF	17	7.0	1.222	func/s094.bmp
157.683	0.936	0.411	ImmSF	18	7.0	0.693	func/s094.bmp
160.957	0.973	0.581	IniSF	17	4.0	1.738	func/s083.bmp
164.214	0.834	0.514	ImmSF	18	4.0	0.663	func/s083.bmp
167.238	0.914	0.423	IniUF	13	4.0	1.712	func/u092.bmp
170.445	0.997	0.532	ImmUF	14	4.0	0.871	func/u092.bmp
173.669	0.8	0.458	IniFF	5	7.0	0.887	func/f085.bmp
176.709	0.838	0.477	IniFF	5	7.0	1.281	func/f086.bmp
179.782	0.876	0.466	IniSF	17		0.0	func/s089.bmp
182.906	0.882	0.482	IniUF	13	7.0	0.919	func/u082.bmp
185.963	0.87	0.41	ImmUF	14	7.0	0.701	func/u082.bmp
209.081	0.97	0.475	IniSF	17	7.0	0.7	func/s086.bmp
212.254	0.972	0.444	ImmSF	18	7.0	0.731	func/s086.bmp
215.478	0.873	0.475	IniFF	5	4.0	0.765	func/f084.bmp
218.602	0.85	0.48	DelFF	7	7.0	0.722	func/f085.bmp
221.692	0.905	0.483	IniFF	5	4.0	0.935	func/f096.bmp
224.949	0.85	0.578	ImmFF	6	4.0	0.869	func/f096.bmp
228.106	0.854	0.483	DelFF	7	7.0	0.908	func/f086.bmp
231.23	0.991	0.487	IniSF	17	7.0	0.898	func/s096.bmp
234.437	0.982	0.447	DelSF	19	7.0	0.814	func/s089.bmp
237.644	0.887	0.46	IniSF	17	4.0	0.997	func/s097.bmp
240.885	0.813	0.571	IniUF	13	7.0	0.611	func/u084.bmp
244.025	0.943	0.558	IniFF	5	4.0	0.793	func/f089.bmp
247.148	0.954	0.407	DelFF	7	4.0	0.783	func/f084.bmp
250.372	0.962	0.489	IniUF	13	7.0	1.244	func/u091.bmp
253.546	0.9	0.449	ImmUF	14	7.0	0.706	func/u091.bmp
256.636	0.956	0.428	IniSF	17	4.0	0.871	func/s087.bmp
259.843	0.807	0.47	DelSF	19	4.0	0.602	func/s096.bmp
262.933	0.855	0.503	IniUF	13	4.0	0.915	func/u088.bmp
266.04	0.882	0.469	DelSF	19	4.0	0.919	func/s097.bmp
289.292	0.997	0.592	IniFF	5	4.0	0.791	func/f083.bmp
292.532	0.94	0.482	ImmFF	6	4.0	0.656	func/f083.bmp
295.673	0.99	0.422	DelUF	15	7.0	1.765	func/u084.bmp
299.03	0.908	0.591	IniFF	5	7.0	1.612	func/f088.bmp
302.187	0.844	0.481	DelFF	7	4.0	0.683	func/f089.bmp
305.328	0.895	0.524	IniSF	17	4.0	1.004	func/s084.bmp
308.485	0.89	0.49	ImmSF	18	4.0	1.018	func/s084.bmp
311.708	0.849	0.557	IniFF	5	4.0	0.81	func/f091.bmp
314.782	0.829	0.462	DelSF	19	4.0	0.877	func/s087.bmp
317.956	0.834	0.571	IniUF	13	7.0	1.709	func/u086.bmp
321.046	0.845	0.487	ImmUF	14	7.0	0.612	func/u086.bmp
324.236	0.907	0.571	DelUF	15	4.0	0.741	func/u088.bmp
327.443	0.945	0.522	IniFF	5	4.0	0.761	func/f082.bmp
330.7	0.937	0.547	IniSF	17	7.0	0.943	func/s093.bmp
333.924	0.973	0.512	DelFF	7	7.0	0.606	func/f088.bmp
337.098	0.839	0.431	IniFF	5	4.0	0.919	func/f095.bmp
340.138	0.947	0.428	ImmFF	6	4.0	0.796	func/f095.bmp
343.345	0.979	0.494	IniUF	13	4.0	0.865	func/u097.bmp
346.686	0.8	0.586	ImmUF	14	4.0	0.819	func/u097.bmp
349.659	0.943	0.412	DelFF	7	4.0	0.838	func/f091.bmp
372.794	0.811	0.414	IniSF	17	7.0	1.113	func/s095.bmp
375.934	0.981	0.559	ImmSF	18	7.0	0.42	func/s095.bmp
379.275	0.952	0.597	IniSF	17	7.0	1.555	func/s092.bmp
382.532	0.927	0.543	DelFF	7	4.0	0.743	func/f082.bmp
385.789	0.941	0.566	IniUF	13	4.0	0.922	func/u093.bmp
389.047	0.868	0.539	ImmUF	14	4.0	0.792	func/u093.bmp
392.22	0.801	0.539	DelSF	19	7.0	1.262	func/s093.bmp
395.244	0.874	0.452	IniFF	5	4.0	0.746	func/f097.bmp
